Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,12636.4999345056,4750.0,13.424829503589464,2058.9461402685265
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,19163.2279963392,8250.0,15.375429296105205,3122.387886095619
P_aircraft,4,21586.534714656,9650.0,15.96564069678422,3517.232822606939
P_drone,0,12636.4999345056,5500.0,15.544539425208853,2058.9461402685265
P_drone,1,9972.5383942848,5300.0,18.980695466080405,1624.8897671043057
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,19117.6443567648,9000.0,16.813189189537024,3114.960650765618
P_drone,4,21586.534714656,10400.0,17.206493600679366,3517.232822606939
P_OGI,0,114014.2908480192,47704.0,14.942988927461148,18577.081097905044
P_OGI,1,91925.8891393536,43904.0,17.05721875176007,14978.075860816261
P_OGI,2,109587.7619119584,46304.0,15.090318999696898,17855.838292149754
P_OGI,3,90970.1969302656,42704.0,16.765302358441364,14822.358787624711
P_OGI,4,89083.6151707872,43304.0,17.360896564496283,14514.965897812534
P_stationary,0,244534.7750963328,234150.0,34.19759008388746,39843.6223602707
P_stationary,1,186966.66034255683,227350.0,43.42829273554012,30463.679473462144
P_stationary,2,250331.047690032,234750.0,33.49136532920129,40788.04630254868
P_stationary,3,199056.3801226848,224950.0,40.360065658166825,32433.535209404617
P_stationary,4,200936.2582698912,230550.0,40.97781377201232,32739.835836589893
P_truck,0,127673.7412743936,44100.0,12.336131018633225,20802.703135600503
P_truck,1,99234.689462352,40300.0,14.50385668644386,16168.945665985904
P_truck,2,129723.8878196928,42500.0,11.7006757072133,21136.746687082843
P_truck,3,105197.6552503968,40500.0,13.74962747967822,17140.530001639087
P_truck,4,98964.9862808256,39700.0,14.326856357396895,16125.001193426251
