Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1009.80424,746.32037,263.48386,2876.00000,374,376,0,2,48,0.00000,400.00000,2876.00000,,48,3,180,300
2022-01-02,1009.35734,746.32037,263.03696,2876.00000,373,0,0,0,65,0.00000,0.00000,2876.00000,,65,3,180,360
2022-01-03,1022.09394,750.78936,271.30458,2876.00000,375,2,0,0,50,0.00000,0.00000,2876.00000,,50,3,180,300
2022-01-04,1023.84429,750.78936,273.05494,2876.00000,376,2,0,0,96,0.00000,0.00000,2876.00000,,96,3,180,360
2022-01-05,1024.55188,753.47075,271.08114,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1036.17124,765.09011,271.08114,0.00000,379,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1042.20437,771.12324,271.08114,0.00000,380,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1042.91196,773.80463,269.10733,0.00000,380,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1042.91196,773.80463,269.10733,0.00000,380,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1057.65961,779.83776,277.82185,0.00000,381,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1057.88306,780.06120,277.82185,0.00000,382,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1057.88306,780.06120,277.82185,0.00000,382,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
