Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,58526.36967,19974.68967,38551.68000,2500.00000,353,354,0,1,0.00000,0.00000,200.00000,2500.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,58526.36967,19974.68967,38551.68000,0.00000,353,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,58527.40812,19975.72812,38551.68000,5512.00000,353,1,0,1,62.00000,0.00000,200.00000,0.00000,10,,0,0,0,5512.00000,,62,3,120,360
2022-01-04,58618.19618,20066.51618,38551.68000,5512.00000,355,2,0,0,55.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,55,3,120,360
2022-01-05,58619.94037,20068.26037,38551.68000,5512.00000,357,3,0,1,58.00000,0.00000,200.00000,0.00000,0,,0,0,0,5512.00000,,58,3,120,360
2022-01-06,58706.60047,20068.52047,38638.08000,2756.00000,359,2,0,0,11.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,11,1,30,120
2022-01-07,57842.15290,20068.07290,37774.08000,0.00000,357,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,57959.26968,20098.78968,37860.48000,0.00000,359,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,57876.78231,20102.70231,37774.08000,0.00000,359,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,57876.78231,20102.70231,37774.08000,0.00000,359,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,57695.07187,20111.07187,37584.00000,0.00000,360,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,57695.18679,20111.18679,37584.00000,0.00000,361,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,57798.86679,20111.18679,37687.68000,0.00000,362,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,57798.86679,20111.18679,37687.68000,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
