Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,35322.11573,9402.11573,25920.00000,2500.00000,382,383,0,1,0.00000,0.00000,200.00000,2500.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,35298.49798,9378.49798,25920.00000,0.00000,381,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,35300.37393,9380.37393,25920.00000,5512.00000,381,1,0,1,66.00000,0.00000,200.00000,0.00000,10,,0,0,0,5512.00000,,66,3,120,360
2022-01-04,35887.89393,9380.37393,26507.52000,5512.00000,383,2,0,0,47.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,47,3,120,360
2022-01-05,36758.41208,9386.89208,27371.52000,5512.00000,386,4,0,1,70.00000,0.00000,200.00000,0.00000,0,,0,0,0,5512.00000,,70,3,120,360
2022-01-06,36758.41208,9386.89208,27371.52000,2756.00000,386,0,0,0,24.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,24,1,30,120
2022-01-07,36823.39187,9451.87187,27371.52000,0.00000,387,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,36823.39187,9451.87187,27371.52000,0.00000,387,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,36736.19490,9451.07490,27285.12000,0.00000,385,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,36822.59490,9451.07490,27371.52000,0.00000,386,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,36756.37413,9488.53413,27267.84000,0.00000,386,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,36757.42175,9489.58175,27267.84000,0.00000,388,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,36758.77383,9490.93383,27267.84000,0.00000,390,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,36757.36172,9489.52172,27267.84000,0.00000,389,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,37620.85494,9489.01494,28131.84000,0.00000,390,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,37707.25494,9489.01494,28218.24000,0.00000,391,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,37650.28883,9535.72883,28114.56000,0.00000,391,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,34916.87530,7873.67530,27043.20000,11600.00000,330,0,58,0,0.00000,11600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,32021.29554,4978.09554,27043.20000,8400.00000,288,0,42,0,0.00000,8400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,28852.04594,1895.24594,26956.80000,12000.00000,228,1,60,0,0.00000,12000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,27470.45807,513.65807,26956.80000,3800.00000,210,1,19,0,0.00000,3800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,27466.00959,509.20959,26956.80000,0.00000,209,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,27172.24959,509.20959,26663.04000,0.00000,208,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
