Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9706.82003,6630.63196,3076.18806,500.00000,3604,3628,0,16,0.00000,0.00000,3200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,9715.72075,6629.51472,3086.20604,500.00000,3607,9,0,4,0.00000,0.00000,800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,9682.94820,6617.44846,3065.49974,1500.00000,3599,4,0,6,48.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,48,3,120,360
2022-01-04,9691.62548,6613.64982,3077.97566,1500.00000,3605,14,0,8,49.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,49,3,120,360
2022-01-05,9704.43657,6629.29127,3075.14530,1500.00000,3612,21,0,10,55.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-06,9718.47663,6632.86646,3085.61017,1500.00000,3611,7,0,6,56.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-07,9701.82966,6631.07886,3070.75080,1500.00000,3607,6,0,5,57.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-08,9694.00894,6624.82228,3069.18665,1500.00000,3601,7,0,7,47.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,47,3,120,360
2022-01-09,9728.97874,6645.82651,3083.15223,1500.00000,3610,17,0,5,47.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,47,3,120,360
2022-01-10,9742.79535,6657.89277,3084.90258,1500.00000,3610,12,0,9,52.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,52,3,120,360
2022-01-11,9723.39251,6631.30231,3092.09020,1500.00000,3607,10,0,12,56.00000,0.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-12,9723.46699,6643.81547,3079.65153,1500.00000,3608,8,0,3,55.00000,0.00000,600.00000,500.00000,9,,1,30,20,1000.00000,,55,3,120,360
2022-01-13,9744.84363,6661.91485,3082.92878,1000.00000,3614,17,0,6,54.00000,0.00000,1200.00000,0.00000,9,,0,0,0,1000.00000,,54,3,120,360
2022-01-14,9780.70723,6683.36598,3097.34126,1000.00000,3623,15,0,3,58.00000,0.00000,600.00000,0.00000,1,,0,0,0,1000.00000,,58,3,120,360
2022-01-15,9796.16247,6700.34812,3095.81435,1000.00000,3627,8,0,2,54.00000,0.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,54,3,120,360
2022-01-16,9813.51703,6705.48745,3108.02958,1000.00000,3629,10,0,7,74.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-17,9818.65636,6729.61997,3089.03639,1000.00000,3631,11,0,3,63.00000,0.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-18,9662.68881,6582.14348,3080.54532,9400.00000,3590,12,42,7,74.00000,8400.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-19,9580.08708,6482.93203,3097.15505,8600.00000,3561,14,38,4,64.00000,7600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-20,9433.46716,6352.88459,3080.58256,10200.00000,3516,11,46,4,57.00000,9200.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-21,9321.29565,6230.65787,3090.63778,10800.00000,3475,12,49,2,60.00000,9800.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-22,9144.99422,6055.02679,3089.96743,11400.00000,3420,5,52,5,75.00000,10400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,75,3,120,360
2022-01-23,9002.73156,5915.59448,3087.13707,8600.00000,3383,6,38,3,70.00000,7600.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-24,8877.89793,5793.36776,3084.53017,8200.00000,3346,4,36,2,59.00000,7200.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,59,3,120,360
2022-01-25,8724.61177,5638.07056,3086.54121,9600.00000,3312,14,43,4,71.00000,8600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-26,8571.10216,5501.76654,3069.33562,10400.00000,3265,6,47,4,70.00000,9400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-27,8419.78980,5339.54241,3080.24739,10200.00000,3223,10,46,3,65.00000,9200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-28,8261.17810,5184.24521,3076.93289,10200.00000,3178,8,46,3,74.00000,9200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-29,8086.25461,5019.11624,3067.13837,11400.00000,3131,12,52,4,72.00000,10400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-30,7945.55608,4874.09770,3071.45839,10200.00000,3084,11,46,7,72.00000,9200.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-31,7731.08208,4669.64167,3061.44041,14400.00000,3020,10,67,2,79.00000,13400.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-02-01,7556.49376,4490.88230,3065.61147,12600.00000,2972,12,58,1,66.00000,11600.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-02-02,7346.67495,4272.34897,3074.32599,14200.00000,2907,8,66,3,81.00000,13200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-03,7195.62328,4113.47657,3082.14671,12600.00000,2855,11,58,2,80.00000,11600.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-02-04,7022.93428,3960.63731,3062.29697,10600.00000,2808,6,48,0,76.00000,9600.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-05,6866.48259,3801.31802,3065.16457,11300.00000,2764,11,54,0,26.00000,10800.00000,0.00000,0.00000,0,,0,0,0,500.00000,,26,1,30,120
2022-02-06,6648.39616,3583.90194,3064.49422,14000.00000,2699,8,70,1,0.00000,14000.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,6432.09732,3368.94380,3063.15353,13400.00000,2626,4,67,4,0.00000,13400.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,6276.42770,3216.77488,3059.65282,9800.00000,2579,6,49,1,0.00000,9800.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
