Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,23190.006260304,8950.0,13.783646867315115,3778.4967459285617
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,23044.764280924803,8150.0,12.630696718055024,3754.831536859777
P_aircraft,3,15975.0546286176,6150.0,13.749114619576355,2602.9183111342254
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,23190.006260304,9700.0,14.938701074073364,3778.4967459285617
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,23044.764280924803,8900.0,13.79303077186377,3754.831536859777
P_drone,3,15975.0546286176,6900.0,15.425835914646642,2602.9183111342254
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,139392.088351056,62304.0,15.9631933452269,22712.04873041493
P_OGI,1,115073.2166750496,54304.0,16.85386597739109,18749.618687878152
P_OGI,2,159959.69469455042,63304.0,14.13391759201805,26063.26100556912
P_OGI,3,133570.56607534082,64704.0,17.300646472919027,21763.51069518405
P_OGI,4,128470.7846418336,62904.0,17.487021931365113,20932.57053349729
P_stationary,0,274767.4536118272,256150.0,33.294388274377866,44769.62695506216
P_stationary,1,256731.079998096,254150.0,35.35522740118972,41830.84469502917
P_stationary,2,275904.8101978272,255750.0,33.10536182707156,44954.943772613755
P_stationary,3,268921.128534768,256950.0,34.12445040776807,43817.047640018056
P_stationary,4,272466.3737042208,262350.0,34.388253969696045,44394.69721828603
P_truck,0,155878.8416781696,59100.0,13.540736273060755,25398.34139882445
P_truck,1,127612.7396225568,50300.0,14.07718834923465,20792.76374445182
P_truck,2,167767.01020857602,59300.0,12.623799757914986,27335.357094420993
P_truck,3,141166.2751829856,60100.0,15.204967111629752,23001.128392398055
P_truck,4,137112.6829508352,58100.0,15.133538016640205,22340.65056041403
