Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,452.6150546027397,452.6150546027397,0.0,816.34936,816.34936,0.0,90.586312,90.586312,0.0,160.41095890410958,58550.0,0.0,0.0
P_aircraft,1,472.98260216438354,472.98260216438354,0.0,863.13962,863.13962,0.0,95.010604,95.010604,0.0,136.3013698630137,49750.0,0.0,0.0
P_aircraft,2,426.69066027397264,424.2670016712329,2.4236584657534244,796.8199,796.8199,8.26762,95.234054,86.966434,0.0,160.95890410958904,58750.0,0.0,0.0
P_aircraft,3,473.2523747671233,471.7165952054794,1.5357786301369867,859.9740879999998,858.0002879999998,1.9738,68.19670200000002,68.19670200000002,0.0,163.15068493150685,59550.0,0.0,0.0
P_aircraft,4,499.9734309315068,499.9734309315068,0.0,870.468756,870.468756,0.0,102.11629400000001,102.11629400000001,0.0,158.21917808219177,57750.0,0.0,0.0
P_drone,0,452.6150546027397,452.6150546027397,0.0,816.34936,816.34936,0.0,90.586312,90.586312,0.0,162.46575342465752,59300.0,0.0,0.0
P_drone,1,472.98260216438354,472.98260216438354,0.0,863.13962,863.13962,0.0,95.010604,95.010604,0.0,138.35616438356163,50500.0,0.0,0.0
P_drone,2,426.69066027397264,424.2670016712329,2.4236584657534244,796.8199,796.8199,8.26762,95.234054,86.966434,0.0,163.013698630137,59500.0,0.0,0.0
P_drone,3,473.23462126027397,471.6988416986301,1.5357786301369867,859.9740879999998,858.0002879999998,1.9738,68.19670200000002,68.19670200000002,0.0,165.2054794520548,60300.0,0.0,0.0
P_drone,4,499.95139210958905,499.95139210958905,0.0,870.468756,870.468756,0.0,102.11629400000001,102.11629400000001,0.0,160.27397260273972,58500.0,0.0,0.0
P_none,0,879.1318519452054,879.1318519452054,0.0,927.0461,927.0461,0.0,821.22055,821.22055,0.0,0.0,0.0,0.0,0.0
P_none,1,821.8523292602738,821.8523292602738,0.0,907.471946,907.471946,0.0,759.05698,759.05698,0.0,0.0,0.0,0.0,0.0
P_none,2,885.1662052876711,882.7425463835616,2.4236584657534244,944.564516,937.50352,8.26762,808.70739,808.70739,0.0,0.0,0.0,0.0,0.0
P_none,3,861.19388,859.658100520548,1.5357786301369867,891.942226,890.4004259999999,1.9738,817.37722,817.37722,0.0,0.0,0.0,0.0,0.0
P_none,4,874.6561333424658,874.6561333424658,0.0,902.64544,902.64544,0.0,846.78314,846.78314,0.0,0.0,0.0,0.0,0.0
P_OGI,0,497.6979220821918,497.6979220821918,0.0,816.3493579999998,816.3493579999998,0.0,163.34138,163.34138,0.0,170.6958904109589,62304.0,0.0,0.0
P_OGI,1,507.39623013698633,507.39623013698633,0.0,879.004516,879.004516,0.0,152.52643,152.52643,0.0,148.7780821917808,54304.0,0.0,0.0
P_OGI,2,447.929354739726,445.5056958356164,2.4236584657534244,799.680046,799.680046,8.26762,133.98014999999998,125.71253,0.0,173.43561643835616,63304.0,0.0,0.0
P_OGI,3,496.37049150684936,494.8347113150685,1.5357786301369867,860.91258,858.93878,1.9738,119.09843,119.09843,0.0,177.27123287671233,64704.0,0.0,0.0
P_OGI,4,523.9216767671232,523.9216767671232,0.0,877.4850619999999,877.4850619999999,0.0,156.191002,156.191002,0.0,172.33972602739726,62904.0,0.0,0.0
P_stationary,0,121.7186028219178,121.7186028219178,0.0,923.024016,923.024016,0.0,37.137260000000005,37.137260000000005,0.0,703.972602739726,256950.0,1230.0,30.0
P_stationary,1,113.561788,113.561788,0.0,762.006506,762.006506,0.0,45.00267,45.00267,0.0,696.8493150684932,254350.0,1230.0,30.0
P_stationary,2,124.73547361643834,122.31181465753424,2.4236584657534244,936.6991,928.43148,8.26762,37.09257,36.86912,0.0,700.6849315068494,255750.0,1109.9999999999955,30.0
P_stationary,3,119.65103465753424,118.11525512328767,1.5357786301369867,877.26161,877.26161,1.9738,38.84292,36.86912,0.0,703.972602739726,256950.0,1109.9999999999955,30.0
P_stationary,4,123.08807101369862,123.08807101369862,0.0,849.33046,849.33046,0.0,42.2319,42.2319,0.0,718.7671232876712,262350.0,1109.9999999999955,30.0
P_truck,0,452.5213895616438,452.5213895616438,0.0,816.34936,816.34936,0.0,90.586312,90.586312,0.0,161.91780821917808,59100.0,0.0,0.0
P_truck,1,472.8326157260273,472.8326157260273,0.0,863.13962,863.13962,0.0,95.010604,95.010604,0.0,137.26027397260273,50100.0,0.0,0.0
P_truck,2,426.6655604931507,424.241901890411,2.4236584657534244,796.8199,796.8199,8.26762,95.234054,86.966434,0.0,162.46575342465752,59300.0,0.0,0.0
P_truck,3,475.8058175342465,474.27003800000006,1.5357786301369867,862.6554819999998,860.6816779999998,1.9738,70.87809200000001,70.87809200000001,0.0,164.65753424657535,60100.0,0.0,0.0
P_truck,4,499.8050789589042,499.8050789589042,0.0,867.96613,867.96613,0.0,102.11629400000001,102.11629400000001,0.0,159.72602739726028,58300.0,0.0,0.0
