Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,990.06622,757.49283,232.57339,5512.00000,385,388,0,2,38,0.00000,400.00000,5512.00000,,38,3,180,300
2022-01-02,989.61932,757.49283,232.12649,5512.00000,384,0,0,0,55,0.00000,0.00000,5512.00000,,55,3,180,360
2022-01-03,994.27452,760.17422,234.10029,5512.00000,386,3,0,1,48,0.00000,200.00000,5512.00000,,48,3,180,300
2022-01-04,994.27452,760.17422,234.10029,5512.00000,386,0,0,0,64,0.00000,0.00000,5512.00000,,64,3,180,360
2022-01-05,994.27452,760.17422,234.10029,0.00000,386,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1002.31869,768.21840,234.10029,0.00000,389,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1001.87179,767.77150,234.10029,0.00000,388,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-08,1006.78767,772.68738,234.10029,0.00000,390,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1006.78767,772.68738,234.10029,0.00000,390,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1007.71871,774.92187,232.79684,0.00000,390,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,1007.49526,774.69842,232.79684,0.00000,389,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1009.28285,776.26257,233.02029,0.00000,391,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1009.28285,776.26257,233.02029,0.00000,391,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1012.18769,779.16741,233.02029,0.00000,393,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1009.50630,776.48602,233.02029,0.00000,392,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-16,889.29063,656.27034,233.02029,7600.00000,356,2,38,0,0,7600.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,731.31203,490.02413,241.28791,9800.00000,309,2,49,0,0,9800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,576.23828,335.62072,240.61756,8600.00000,264,0,43,1,0,8600.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,366.41947,125.80191,240.61756,11200.00000,207,0,56,1,0,11200.00000,200.00000,0.00000,,0,0,0,0
2022-01-20,368.16982,125.57846,242.59136,0.00000,207,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-21,368.16982,124.90811,243.26171,0.00000,208,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-22,369.95741,127.14260,242.81481,0.00000,207,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-23,369.95741,127.14260,242.81481,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,378.89538,135.63367,243.26171,0.00000,210,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,379.11883,135.18677,243.93206,0.00000,210,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,386.26921,142.33715,243.93206,0.00000,212,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,377.77813,142.11370,235.66443,0.00000,210,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-28,378.67193,143.67784,234.99409,0.00000,210,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,384.70506,149.71097,234.99409,0.00000,211,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,384.70506,149.71097,234.99409,0.00000,211,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,384.70506,149.71097,234.99409,0.00000,211,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,384.03471,149.04063,234.99409,0.00000,209,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-02,383.81126,148.81718,234.99409,0.00000,208,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-03,386.49265,151.49857,234.99409,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,384.51885,151.49857,233.02029,0.00000,208,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,374.27743,151.49857,222.77886,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,372.30363,151.49857,220.80506,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,381.24160,151.49857,229.74303,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,381.68850,151.49857,230.18993,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,383.25264,153.06271,230.18993,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,397.55339,150.38132,247.17207,0.00000,208,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-11,397.10649,149.93442,247.17207,0.00000,207,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
