Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone_mdl_high Deployment Cost ($),drone_mdl_high Sites flagged for Follow-Up,drone_mdl_high Leaks tagged for repair,drone_mdl_high Sites Visited,drone_mdl_high Travel Time (Minutes),drone_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,47732.25385,10562.97385,37169.28000,500.00000,377,382,0,3,0.00000,0.00000,600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,47740.44443,10571.16443,37169.28000,500.00000,378,1,0,0,0.00000,0.00000,0.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,48829.66212,11660.38212,37169.28000,1000.00000,378,1,0,1,65.00000,0.00000,200.00000,0.00000,9,,0,0,0,1000.00000,,65,3,120,360
2022-01-04,48775.50754,11692.62754,37082.88000,1000.00000,379,2,0,0,55.00000,0.00000,0.00000,0.00000,1,,0,0,0,1000.00000,,55,3,120,360
2022-01-05,48585.21083,11692.41083,36892.80000,1000.00000,376,0,0,1,62.00000,0.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-06,48101.19213,11692.23213,36408.96000,500.00000,372,0,0,1,20.00000,0.00000,200.00000,0.00000,0,,0,0,0,500.00000,,20,1,30,120
2022-01-07,47721.42194,11692.62194,36028.80000,0.00000,371,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,47721.13902,11692.33902,36028.80000,0.00000,370,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,47726.42042,11697.62042,36028.80000,0.00000,372,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,47726.42042,11697.62042,36028.80000,0.00000,372,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
