Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9751.13745,6938.09808,2813.03937,250.00000,3591,3607,0,11,0.00000,0.00000,2200.00000,250.00000,0,,100,200,100,0.00000,,0,0,0,0
2022-01-02,9735.30980,6932.51185,2802.79795,0.00000,3589,9,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,9736.16635,6940.77947,2795.38688,1000.00000,3591,11,0,6,46.00000,0.00000,1200.00000,0.00000,100,,0,0,0,1000.00000,,46,3,120,360
2022-01-04,9742.19948,6946.14225,2796.05723,1000.00000,3598,12,0,5,57.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-05,9733.93186,6946.36570,2787.56616,1000.00000,3601,11,0,3,56.00000,0.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-06,9721.19526,6934.29945,2786.89581,1000.00000,3597,7,0,9,47.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,47,3,120,360
2022-01-07,9738.36360,6950.38779,2787.97582,1000.00000,3600,8,0,3,56.00000,0.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-08,9789.49623,6982.78792,2806.70831,1000.00000,3610,14,0,3,63.00000,0.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-09,9770.27960,6972.73271,2797.54689,1000.00000,3605,4,0,5,61.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-10,9803.35008,7005.13285,2798.21724,1000.00000,3616,14,0,2,57.00000,0.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-11,9800.44524,7003.12180,2797.32344,1000.00000,3613,11,0,11,58.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-12,9813.96392,7013.62392,2800.34001,1000.00000,3614,11,0,7,68.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-13,9803.79698,7025.91362,2777.88336,1000.00000,3614,15,0,8,65.00000,0.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-14,9797.95006,7017.64600,2780.30406,1000.00000,3611,6,0,6,65.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-15,9786.59139,7016.30531,2770.28609,1000.00000,3619,17,0,6,60.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-16,9800.85490,7037.53298,2763.32192,1000.00000,3628,13,0,0,64.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-17,9808.07976,7049.59924,2758.48052,1000.00000,3626,11,0,9,58.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-18,9681.68199,6934.29945,2747.38254,9000.00000,3587,6,40,1,72.00000,8000.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-19,9513.35025,6762.69045,2750.65980,10400.00000,3533,4,47,10,70.00000,9400.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-20,9360.77168,6611.63878,2749.13289,10200.00000,3490,10,46,5,58.00000,9200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-21,9239.69944,6492.76380,2746.93564,8000.00000,3454,7,35,5,61.00000,7000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-22,9099.96920,6350.87355,2749.09565,10600.00000,3405,8,48,5,66.00000,9600.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-01-23,8938.60163,6168.98589,2769.61574,12200.00000,3358,14,56,5,72.00000,11200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-24,8771.01472,5993.35481,2777.65991,11400.00000,3305,10,52,8,75.00000,10400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,75,3,120,360
2022-01-25,8619.25546,5847.66592,2771.58954,11000.00000,3259,10,50,5,71.00000,10000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-26,8442.69334,5676.72727,2765.96607,11800.00000,3216,15,54,3,71.00000,10800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-27,8283.85819,5504.00103,2779.85716,13000.00000,3159,13,60,6,61.00000,12000.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-28,8086.32909,5308.25952,2778.06957,12000.00000,3104,10,55,5,76.00000,11000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-29,7921.16288,5132.40499,2788.75789,12000.00000,3053,8,55,2,82.00000,11000.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-01-30,7791.30164,5000.12305,2791.17859,11800.00000,3011,12,54,0,73.00000,10800.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-01-31,7641.81412,4850.85898,2790.95514,11600.00000,2964,12,53,3,78.00000,10600.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,78,3,120,360
2022-02-01,7511.28254,4719.02394,2792.25859,10200.00000,2922,10,46,3,78.00000,9200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,78,3,120,360
2022-02-02,7306.37961,4504.51270,2801.86691,13400.00000,2866,7,62,1,86.00000,12400.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-03,7148.77343,4343.40582,2805.36761,12800.00000,2819,17,59,2,74.00000,11800.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-04,7022.15221,4213.80527,2808.34694,10000.00000,2779,12,45,1,71.00000,9000.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-02-05,6809.65200,4009.12579,2800.52621,11500.00000,2730,10,55,2,30.00000,11000.00000,400.00000,0.00000,0,,0,0,0,500.00000,,30,1,30,120
2022-02-06,6612.30911,3810.03254,2802.27657,11000.00000,2684,14,55,1,0.00000,11000.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,6404.98548,3604.68272,2800.30276,11800.00000,2632,10,59,2,0.00000,11800.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,6151.22166,3362.91067,2788.31099,13600.00000,2573,17,68,2,0.00000,13600.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
