Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9418.42157,6790.84505,2627.57652,500.00000,3572,3595,0,14,0.00000,0.00000,2800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,9430.22714,6783.02433,2647.20281,500.00000,3574,13,0,9,0.00000,0.00000,1800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,9467.39419,6803.58166,2663.81254,1500.00000,3584,15,0,4,55.00000,0.00000,800.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-04,9486.05220,6807.60374,2678.44846,1500.00000,3593,13,0,3,58.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,58,3,120,360
2022-01-05,9474.84250,6803.58166,2671.26084,1500.00000,3588,9,0,11,42.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,42,3,120,360
2022-01-06,9471.90042,6798.66577,2673.23465,1500.00000,3587,6,0,7,53.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,53,3,120,360
2022-01-07,9474.20939,6813.63687,2660.57252,1500.00000,3588,9,0,3,49.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,49,3,120,360
2022-01-08,9480.57770,6817.43551,2663.14219,1500.00000,3583,6,0,6,54.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,54,3,120,360
2022-01-09,9466.38867,6809.61479,2656.77389,1500.00000,3579,8,0,6,55.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-10,9454.47138,6794.19679,2660.27459,1500.00000,3579,8,0,7,64.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,64,3,120,360
2022-01-11,9452.75827,6796.43128,2656.32699,1500.00000,3580,6,0,3,58.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,58,3,120,360
2022-01-12,9470.15007,6809.83823,2660.31183,1500.00000,3587,14,0,5,63.00000,0.00000,1000.00000,500.00000,9,,1,30,20,1000.00000,,63,3,120,360
2022-01-13,9469.44248,6807.60374,2661.83874,1000.00000,3584,4,0,6,56.00000,0.00000,1200.00000,0.00000,9,,0,0,0,1000.00000,,56,3,120,360
2022-01-14,9500.27847,6838.43973,2661.83874,1000.00000,3593,15,0,4,56.00000,0.00000,800.00000,0.00000,1,,0,0,0,1000.00000,,56,3,120,360
2022-01-15,9502.10330,6860.11431,2641.98900,1000.00000,3595,11,0,5,67.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-16,9511.48817,6877.76680,2633.72138,1000.00000,3598,13,0,6,65.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-17,9496.29362,6862.79570,2633.49793,1000.00000,3590,5,0,11,73.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-01-18,9343.75230,6697.89018,2645.86212,11200.00000,3539,8,51,4,63.00000,10200.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-19,9161.15705,6505.72385,2655.43319,11200.00000,3489,10,51,7,66.00000,10200.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-01-20,9059.45041,6409.86414,2649.58627,7800.00000,3463,13,34,3,65.00000,6800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-21,8906.38770,6257.02488,2649.36282,10400.00000,3419,12,47,6,64.00000,9400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-22,8776.45198,6116.25188,2660.20011,8600.00000,3380,6,38,3,75.00000,7600.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,75,3,120,360
2022-01-23,8635.90243,5985.53409,2650.36834,10200.00000,3332,9,46,6,69.00000,9200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-01-24,8468.98587,5818.39407,2650.59179,10000.00000,3292,9,45,3,70.00000,9000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-25,8320.35490,5668.45965,2651.89525,12000.00000,3245,11,55,1,64.00000,11000.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-26,8181.77914,5536.84807,2644.93108,10800.00000,3199,9,49,3,64.00000,9800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-27,8010.61705,5365.46252,2645.15453,12200.00000,3143,7,56,3,62.00000,11200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-28,7841.46599,5197.87561,2643.59038,10800.00000,3095,8,49,3,77.00000,9800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-01-29,7701.13989,5057.77295,2643.36693,9600.00000,3060,10,43,1,52.00000,8600.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-01-30,7536.38333,4871.19286,2665.19047,12800.00000,3004,12,59,9,67.00000,11800.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-31,7368.12607,4693.99763,2674.12844,13200.00000,2945,7,61,1,70.00000,12200.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-01,7165.23419,4491.32920,2673.90499,14000.00000,2889,11,65,1,79.00000,13000.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-02-02,7033.47364,4363.73970,2669.73394,11800.00000,2842,14,54,4,63.00000,10800.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-02-03,6887.97096,4214.47562,2673.49534,11600.00000,2805,17,53,1,79.00000,10600.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-02-04,6707.23778,4036.38660,2670.85119,12200.00000,2748,7,56,3,87.00000,11200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,87,3,120,360
2022-02-05,6519.31700,3840.19819,2679.11881,11100.00000,2699,6,53,1,29.00000,10600.00000,200.00000,0.00000,0,,0,0,0,500.00000,,29,1,30,120
2022-02-06,6299.21952,3618.76002,2680.45950,14000.00000,2642,14,70,0,0.00000,14000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,6092.90141,3419.66677,2673.23465,11800.00000,2580,5,59,2,0.00000,11800.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,5887.73779,3211.18865,2676.54914,12600.00000,2528,15,63,1,0.00000,12600.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,5720.33709,3042.26105,2678.07605,11200.00000,2482,13,56,1,0.00000,11200.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-10,5545.78601,2866.18307,2679.60295,10400.00000,2433,7,52,1,0.00000,10400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-11,5359.57834,2674.91054,2684.66780,11200.00000,2386,12,56,3,0.00000,11200.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-12,5157.98990,2470.90141,2687.08850,14000.00000,2326,12,70,2,0.00000,14000.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-13,5032.22524,2347.78089,2684.44435,8600.00000,2287,11,43,2,0.00000,8600.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-14,4851.45483,2168.12772,2683.32710,11400.00000,2240,16,57,1,0.00000,11400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-15,4643.83326,1948.47715,2695.35612,12400.00000,2192,19,62,4,0.00000,12400.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-16,4400.72052,1704.91750,2695.80302,14000.00000,2124,7,70,2,0.00000,14000.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-17,4161.18296,1475.21171,2685.97125,11600.00000,2065,4,58,2,0.00000,11600.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-18,3900.60394,1204.16782,2696.43612,14000.00000,2001,8,70,1,0.00000,14000.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-19,3623.71312,925.52665,2698.18647,15400.00000,1932,10,77,0,0.00000,15400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-20,3578.76259,869.88779,2708.87479,5200.00000,1913,15,26,6,0.00000,5200.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-21,3592.83989,875.47402,2717.36586,0.00000,1919,11,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-22,3651.97945,906.53346,2745.44598,0.00000,1930,16,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-23,3665.38640,919.71697,2745.66943,0.00000,1938,10,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-24,3656.63464,927.31424,2729.32040,0.00000,1936,4,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-25,3655.92705,941.16809,2714.75896,0.00000,1945,13,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-26,3688.36443,975.80272,2712.56171,0.00000,1954,13,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-27,3710.70935,989.88002,2720.82933,0.00000,1957,8,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-28,3716.07213,1003.28697,2712.78516,0.00000,1961,10,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-01,3720.09421,1031.66502,2688.42919,0.00000,1966,15,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-02,3739.49705,1039.93264,2699.56441,0.00000,1973,10,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-03,3743.66811,1049.09406,2694.57404,0.00000,1976,11,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-04,3759.83093,1068.31069,2691.52024,0.00000,1982,11,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-05,3758.93714,1084.17559,2674.76155,0.00000,1985,9,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-06,3768.99235,1103.16877,2665.82358,0.00000,1992,11,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-07,3808.80355,1136.23925,2672.56430,0.00000,2002,17,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-08,3836.13884,1176.90701,2659.23183,0.00000,2009,16,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-09,3849.39683,1193.66570,2655.73112,0.00000,2014,8,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-10,3867.83139,1232.09897,2635.73242,0.00000,2021,14,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-11,3907.38190,1270.53223,2636.84966,0.00000,2032,14,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-12,3924.36404,1296.89924,2627.46480,0.00000,2033,10,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-13,3931.14200,1308.07170,2623.07030,0.00000,2032,9,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-14,3981.15738,1337.56700,2643.59038,0.00000,2045,17,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-15,4005.66231,1348.51601,2657.14630,0.00000,2054,12,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-16,4021.56444,1358.12432,2663.44012,0.00000,2061,11,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-17,4060.70530,1382.25684,2678.44846,0.00000,2072,16,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-18,4053.77837,1384.93823,2668.84014,0.00000,2071,6,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-19,4060.55633,1406.16590,2654.39043,0.00000,2074,11,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
