Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,99056.1536045568,37550.0,13.538496900708813,16139.85567135035
P_aircraft,1,116812.09840176,43350.0,13.253886428693407,19032.945862186716
P_aircraft,2,115972.3762615872,45350.0,13.965764170336495,18896.12453758197
P_aircraft,3,90891.7661614464,39150.0,15.383288770411934,14809.579558441346
P_aircraft,4,114507.2198085984,43350.0,13.520669598844192,18657.397181161596
P_drone,0,99074.2529907936,38100.0,13.734287613964945,16142.804720661996
P_drone,1,116815.6735890912,44100.0,13.482779764128168,19033.528390433814
P_drone,2,115972.3762615872,46100.0,14.196730501709204,18896.12453758197
P_drone,3,90891.7661614464,39900.0,15.6779877890022,14809.579558441346
P_drone,4,114528.8943823392,44100.0,13.751988164157735,18660.928758748494
P_OGI,0,91579.9898240928,43304.0,16.887656698172698,14921.716262528047
P_OGI,1,111978.6684493536,48504.0,15.469783113818709,18245.40405897024
P_OGI,2,109077.8507890272,49504.0,16.208606854746115,17772.755196048725
P_OGI,3,82774.07969221439,43704.0,18.85683475625468,13486.912735320817
P_OGI,4,101627.6071362624,47904.0,16.834570753626263,16558.839120202974
P_stationary,0,202900.60036848963,222350.0,39.13774239282475,33059.898718166165
P_stationary,1,225680.5772986176,234550.0,37.11788499726168,36771.58675035766
P_stationary,2,225137.81915375043,237350.0,37.65154049261165,36683.151677887785
P_stationary,3,205605.2296437696,230550.0,40.04727207422996,33500.58134674664
P_stationary,4,211110.79481020803,229350.0,38.79987016265716,34397.63845972788
P_truck,0,99074.2529907936,37900.0,13.662191615991375,16142.804720661996
P_truck,1,116815.6735890912,43900.0,13.421633370640057,19033.528390433814
P_truck,2,115972.3762615872,45900.0,14.135139480009816,18896.12453758197
P_truck,3,90891.7661614464,39700.0,15.599401384044796,14809.579558441346
P_truck,4,114528.8943823392,43900.0,13.689620870896249,18660.928758748494
