Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9909.37674,6781.90708,3127.46965,500.00000,3575,3604,0,20,0.00000,0.00000,4000.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,9919.61816,6773.19256,3146.42560,500.00000,3575,11,0,8,0.00000,0.00000,1600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,9906.69535,6763.58425,3143.11110,1500.00000,3567,4,0,7,63.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
2022-01-04,9890.01114,6769.61738,3120.39376,1500.00000,3564,11,0,8,57.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-05,9904.08844,6783.91812,3120.17031,1500.00000,3562,8,0,7,50.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,50,3,120,360
2022-01-06,9885.50491,6791.96230,3093.54262,1500.00000,3561,13,0,8,63.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
2022-01-07,9898.01807,6804.47545,3093.54262,1500.00000,3562,7,0,5,50.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,50,3,120,360
2022-01-08,9913.54779,6816.09481,3097.45298,1500.00000,3566,11,0,3,57.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-09,9928.07199,6823.24519,3104.82680,1500.00000,3570,14,0,7,46.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,46,3,120,360
2022-01-10,9892.58080,6789.72780,3102.85300,1500.00000,3564,6,0,9,57.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-11,9896.08151,6801.12371,3094.95779,1500.00000,3564,9,0,2,55.00000,0.00000,400.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-12,9857.83445,6787.04641,3070.78804,1500.00000,3562,16,0,13,49.00000,0.00000,2600.00000,500.00000,9,,1,30,20,1000.00000,,49,3,120,360
2022-01-13,9843.86888,6787.71676,3056.15211,1000.00000,3560,9,0,5,58.00000,0.00000,1000.00000,0.00000,9,,0,0,0,1000.00000,,58,3,120,360
2022-01-14,9856.64272,6802.01751,3054.62521,1000.00000,3563,9,0,3,51.00000,0.00000,600.00000,0.00000,1,,0,0,0,1000.00000,,51,3,120,360
2022-01-15,9834.74470,6797.99543,3036.74927,1000.00000,3562,7,0,5,57.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-16,9846.95992,6806.70994,3040.24998,1000.00000,3568,12,0,4,62.00000,0.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-17,9862.11723,6819.67000,3042.44723,1000.00000,3572,9,0,3,57.00000,0.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-18,9689.42823,6649.40170,3040.02653,12200.00000,3514,9,56,6,61.00000,11200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-19,9545.78763,6507.51145,3038.27618,10600.00000,3473,12,48,4,61.00000,9600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-20,9400.65736,6387.07232,3013.58504,8600.00000,3429,6,38,4,70.00000,7600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-21,9219.62626,6204.06742,3015.55884,12200.00000,3376,8,56,5,58.00000,11200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-22,9081.53464,6075.13722,3006.39742,9000.00000,3335,9,40,7,69.00000,8000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-01-23,8902.55182,5905.09237,2997.45945,10000.00000,3289,8,45,5,69.00000,9000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-01-24,8774.25473,5784.42979,2989.82494,9000.00000,3252,9,40,3,65.00000,8000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-25,8599.07055,5609.69251,2989.37804,10200.00000,3208,9,46,4,81.00000,9200.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-01-26,8479.71143,5478.52782,3001.18361,10400.00000,3175,18,47,2,63.00000,9400.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-27,8382.88344,5369.26116,3013.62228,8800.00000,3142,10,39,2,62.00000,7800.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-28,8269.55744,5253.96136,3015.59608,10200.00000,3102,7,46,1,76.00000,9200.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-29,8102.00777,5087.04480,3014.96298,9600.00000,3057,5,43,5,87.00000,8600.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,87,3,120,360
2022-01-30,7985.73970,4958.78495,3026.95475,10000.00000,3020,12,45,1,74.00000,9000.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-31,7820.16383,4785.83526,3034.32857,12800.00000,2965,10,59,1,82.00000,11800.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-01,7639.28169,4610.20418,3029.07752,11800.00000,2912,8,54,3,89.00000,10800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,89,3,120,360
2022-02-02,7483.68656,4459.37596,3024.31060,12200.00000,2866,16,56,3,77.00000,11200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-02-03,7339.30113,4322.40159,3016.89954,10600.00000,2821,8,48,1,77.00000,9600.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-02-04,7166.31419,4140.29048,3026.02371,12600.00000,2774,15,58,0,83.00000,11600.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-02-05,6979.10099,3954.60418,3024.49681,9500.00000,2730,7,45,4,31.00000,9000.00000,800.00000,0.00000,0,,0,0,0,500.00000,,31,1,30,120
2022-02-06,6803.69336,3763.33166,3040.36170,11400.00000,2678,8,57,2,0.00000,11400.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,6628.28573,3578.76261,3049.52312,13200.00000,2617,11,66,3,0.00000,13200.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,6473.62163,3422.34816,3051.27347,10600.00000,2570,12,53,2,0.00000,10600.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,6267.41525,3216.32798,3051.08727,13400.00000,2506,7,67,2,0.00000,13400.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-10,6066.94406,3013.88300,3053.06107,11600.00000,2457,14,58,4,0.00000,11600.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-11,5890.45643,2831.54844,3058.90799,11200.00000,2404,10,56,3,0.00000,11200.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-12,5650.24852,2599.38470,3050.86382,13400.00000,2345,11,67,1,0.00000,13400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-13,5396.93160,2349.34503,3047.58656,16200.00000,2270,13,81,3,0.00000,16200.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-14,5118.06698,2070.70386,3047.36311,14400.00000,2202,5,72,0,0.00000,14400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-15,4881.91840,1827.36767,3054.55073,15400.00000,2133,10,77,1,0.00000,15400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-16,4620.44558,1564.14450,3056.30108,15400.00000,2061,10,77,3,0.00000,15400.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-17,4385.15356,1328.40558,3056.74798,13800.00000,1997,7,69,0,0.00000,13800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-18,4122.63797,1076.80176,3045.83621,13200.00000,1934,8,66,2,0.00000,13200.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-19,3884.44111,838.60490,3045.83621,13400.00000,1875,11,67,1,0.00000,13400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-20,3799.67938,758.38663,3041.29274,5200.00000,1854,8,26,2,0.00000,5200.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-21,3823.81189,773.58118,3050.23071,0.00000,1860,12,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-22,3825.78569,794.13851,3031.64718,0.00000,1857,10,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-23,3864.21896,832.57177,3031.64718,0.00000,1865,13,0,5,0.00000,0.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-24,3868.01759,844.63803,3023.37956,0.00000,1870,10,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-25,3923.39576,879.04921,3044.34655,0.00000,1884,17,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-26,3944.43723,894.46720,3049.97002,0.00000,1889,11,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-27,3946.26206,905.41622,3040.84584,0.00000,1894,9,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-28,3947.11862,922.62181,3024.49681,0.00000,1896,7,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-01,3964.10076,938.03980,3026.06095,0.00000,1906,11,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-02,3975.49667,948.76536,3026.73130,0.00000,1913,7,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-03,3980.00289,963.28956,3016.71333,0.00000,1916,8,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-04,4015.45683,985.63448,3029.82235,0.00000,1926,11,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-05,4021.22927,997.03039,3024.19888,0.00000,1929,7,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-06,4057.13011,1026.97259,3030.15752,0.00000,1945,19,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-07,4073.88880,1051.99890,3021.88990,0.00000,1954,11,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-08,4084.16747,1060.04307,3024.12439,0.00000,1961,10,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-09,4078.39503,1073.22658,3005.16845,0.00000,1967,11,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-10,4097.79787,1091.77286,3006.02501,0.00000,1970,9,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-11,4107.14549,1099.81703,3007.32846,0.00000,1975,9,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-12,4122.34004,1105.40326,3016.93678,0.00000,1980,6,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-13,4162.70986,1123.50265,3039.20722,0.00000,1997,20,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-14,4176.34027,1153.66829,3022.67197,0.00000,2004,10,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-15,4213.80525,1187.18567,3026.61958,0.00000,2014,13,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-16,4223.78598,1201.93332,3021.85266,0.00000,2022,12,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-17,4239.12950,1216.68097,3022.44852,0.00000,2025,9,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-18,4249.63161,1234.33346,3015.29815,0.00000,2033,14,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-19,4266.27857,1264.72255,3001.55602,0.00000,2041,14,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-20,4274.39723,1285.72678,2988.67045,0.00000,2043,8,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
