Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,48113.82775906849,3763.784580986301,44350.04317808219,52070.023546,7765.101773999989,46897.92,45286.16741,646.371512,39761.28,93.01369863013699,33950.0,0.0,0.0
P_aircraft,1,36852.613917013696,4900.994410164383,31951.619506849318,38962.4152,8044.627392,35199.36,33850.139422,961.2367240000001,28771.2,91.36986301369863,33350.0,0.0,0.0
P_aircraft,2,52130.41586369863,20884.199096575343,31246.21676712329,73093.449806,43988.185394,34653.31199999999,33481.926598,421.7926000000001,27717.12,98.4931506849315,35950.0,0.0,0.0
P_aircraft,3,40505.324577150684,6545.579700438357,33959.74487671233,42327.24829,9344.22606,36840.96,37908.38004,1067.42004,30257.28,88.08219178082192,32150.0,0.0,0.0
P_aircraft,4,48754.935234301374,6100.178412383562,42654.75682191781,54542.138346,13744.732302,44461.44,42566.005906,577.70101,40296.96,90.82191780821918,33150.0,0.0,0.0
P_drone,0,48127.282200739726,3777.2390226575344,44350.04317808219,52072.671988,7677.935601999994,46897.92,45312.916694,675.267152,39761.28,94.52054794520548,34500.0,0.0,0.0
P_drone,1,36854.26842367124,4902.648916821917,31951.619506849318,38962.4152,8049.5449659999995,35199.36,33843.248352,954.34565,28771.2,95.06849315068493,34700.0,0.0,0.0
P_drone,2,52130.41586369863,20884.199096575343,31246.21676712329,73093.449806,43988.185394,34653.31199999999,33481.926598,421.7926000000001,27717.12,100.54794520547945,36700.0,0.0,0.0
P_drone,3,40516.62526616439,6556.880389452056,33959.74487671233,42353.3644,9339.3524,36840.96,37955.49366,1114.53366,30257.28,85.20547945205479,31100.0,0.0,0.0
P_drone,4,48754.935234301374,6100.178412383562,42654.75682191781,54542.138346,13744.732302,44461.44,42566.005906,577.70101,40296.96,92.87671232876713,33900.0,0.0,0.0
P_none,0,52389.790483041084,8039.747304958903,44350.04317808219,54971.066524,9158.630046,46897.92,47000.956964,7134.210566,39761.28,0.0,0.0,0.0,0.0
P_none,1,41046.76120715069,9095.141700301368,31951.619506849318,43831.349526,10274.695326,35199.36,38511.944554,7421.24894,28771.2,0.0,0.0,0.0,0.0
P_none,2,57420.66614219178,26174.4493750685,31246.21676712329,77154.49730599999,46218.135436,34653.31199999999,39299.057676000004,7248.18597,27717.12,0.0,0.0,0.0,0.0
