Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,35989.73028,7685.09028,28304.64000,500.00000,332,333,0,1,0.00000,0.00000,200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,37493.26264,9188.62264,28304.64000,500.00000,332,1,0,1,0.00000,0.00000,200.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,37495.11124,9190.47124,28304.64000,5512.00000,333,1,0,0,49.00000,0.00000,0.00000,0.00000,9,,0,0,0,5512.00000,,49,3,120,360
2022-01-04,37538.92646,9234.28646,28304.64000,5512.00000,334,1,0,0,57.00000,0.00000,0.00000,0.00000,1,,0,0,0,5512.00000,,57,3,120,360
2022-01-05,36778.60646,9234.28646,27544.32000,5512.00000,334,1,0,0,61.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,61,3,120,360
2022-01-06,36778.60646,9234.28646,27544.32000,2756.00000,334,0,0,0,15.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,15,1,30,120
2022-01-07,36897.70288,9266.98288,27630.72000,0.00000,336,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,36908.01067,9277.29067,27630.72000,0.00000,337,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,36915.00157,9284.28157,27630.72000,0.00000,338,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,36915.24762,9284.52762,27630.72000,0.00000,339,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,36910.64982,9279.92982,27630.72000,0.00000,339,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,36900.75969,9270.03969,27630.72000,0.00000,340,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,36900.75969,9270.03969,27630.72000,0.00000,340,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
