Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,44007.26510,8427.74510,35579.52000,500.00000,395,395,0,0,0.00000,0.00000,0.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,44005.50728,8425.98728,35579.52000,500.00000,394,0,0,1,0.00000,0.00000,200.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,44006.68338,8427.16338,35579.52000,5512.00000,394,1,0,1,79.00000,0.00000,200.00000,0.00000,9,,0,0,0,5512.00000,,79,3,120,360
2022-01-04,44009.22172,8429.70172,35579.52000,5512.00000,395,1,0,0,56.00000,0.00000,0.00000,0.00000,1,,0,0,0,5512.00000,,56,3,120,360
2022-01-05,44009.22172,8429.70172,35579.52000,5512.00000,395,0,0,0,68.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,68,3,120,360
2022-01-06,44921.72531,8478.20531,36443.52000,2756.00000,398,3,0,0,31.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,31,1,30,120
2022-01-07,44925.31693,8481.79693,36443.52000,0.00000,400,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,44927.99624,8484.47624,36443.52000,0.00000,401,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,44937.85259,8494.33259,36443.52000,0.00000,402,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,44937.85259,8494.33259,36443.52000,0.00000,402,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
