Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17824.95338,12227.14097,5597.81242,400.00000,6502,6545,0,31,0.00000,0.00000,6200.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,17843.49967,12220.21404,5623.28563,400.00000,6501,18,0,13,0.00000,0.00000,2600.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-03,17811.17402,12201.44431,5609.72971,1400.00000,6487,12,0,17,60.00000,0.00000,3400.00000,400.00000,9,,10,180,270,1000.00000,,60,3,120,360
2022-01-04,17802.98088,12207.03054,5595.95034,1400.00000,6486,20,0,15,60.00000,0.00000,3000.00000,400.00000,9,,10,180,270,1000.00000,,60,3,120,360
2022-01-05,17830.72582,12237.19618,5593.52964,1400.00000,6486,17,0,11,56.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,56,3,120,360
2022-01-06,17807.04021,12234.06789,5572.97231,1400.00000,6483,20,0,13,71.00000,0.00000,2600.00000,400.00000,9,,10,180,270,1000.00000,,71,3,120,360
2022-01-07,17805.69951,12223.11888,5582.58063,1400.00000,6481,12,0,12,50.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,50,3,120,360
2022-01-08,17791.54773,12223.11888,5568.42885,1400.00000,6480,14,0,8,53.00000,0.00000,1600.00000,400.00000,9,,10,180,270,1000.00000,,53,3,120,360
2022-01-09,17795.34636,12211.49952,5583.84684,1400.00000,6482,21,0,14,50.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,50,3,120,360
2022-01-10,17765.88831,12173.73661,5592.15170,1400.00000,6485,21,0,15,67.00000,0.00000,3000.00000,400.00000,9,,10,180,270,1000.00000,,67,3,120,360
2022-01-11,17757.32276,12173.51316,5583.80960,1400.00000,6480,11,0,7,44.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,44,3,120,360
2022-01-12,17749.42755,12179.32284,5570.10471,1400.00000,6485,27,0,15,49.00000,0.00000,3000.00000,400.00000,9,,10,180,270,1000.00000,,49,3,120,360
2022-01-13,17729.65230,12174.18350,5555.46879,1400.00000,6484,18,0,12,56.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,56,3,120,360
2022-01-14,17744.39994,12198.09257,5546.30737,1400.00000,6487,15,0,6,53.00000,0.00000,1200.00000,400.00000,9,,10,180,270,1000.00000,,53,3,120,360
2022-01-15,17709.80256,12183.79182,5526.01074,1400.00000,6480,12,0,12,45.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,45,3,120,360
2022-01-16,17735.90887,12198.76292,5537.14596,1400.00000,6487,20,0,10,61.00000,0.00000,2000.00000,400.00000,9,,10,180,270,1000.00000,,61,3,120,360
2022-01-17,17767.63866,12221.77819,5545.86048,1400.00000,6492,18,0,7,58.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,58,3,120,360
2022-01-18,17589.43791,12040.33743,5549.10049,11800.00000,6430,17,52,20,51.00000,10400.00000,4000.00000,400.00000,9,,10,180,270,1000.00000,,51,3,120,360
2022-01-19,17413.43442,11867.61118,5545.82323,11800.00000,6383,19,52,11,56.00000,10400.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,56,3,120,360
2022-01-20,17219.25705,11703.15256,5516.10449,10400.00000,6326,15,45,13,53.00000,9000.00000,2600.00000,400.00000,9,,9,180,270,1000.00000,,53,3,120,360
2022-01-21,17031.74592,11505.62346,5526.12246,13400.00000,6266,13,62,9,51.00000,12400.00000,1800.00000,0.00000,9,,0,0,0,1000.00000,,51,3,120,360
2022-01-22,16896.11225,11371.33048,5524.78177,9000.00000,6224,16,40,12,62.00000,8000.00000,2400.00000,0.00000,9,,0,0,0,1000.00000,,62,3,120,360
2022-01-23,16706.81352,11198.60424,5508.20928,10000.00000,6171,11,45,12,64.00000,9000.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-24,16599.25997,11088.22033,5511.03964,9000.00000,6138,17,40,5,62.00000,8000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-25,16357.89757,10854.26900,5503.62857,13000.00000,6075,14,60,11,58.00000,12000.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-26,16282.07381,10772.03969,5510.03412,8000.00000,6055,29,35,10,63.00000,7000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-27,16183.23477,10677.29722,5505.93755,8800.00000,6025,20,39,6,71.00000,7800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-28,16032.10862,10522.22347,5509.88515,10200.00000,5982,13,46,10,62.00000,9200.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-29,15880.27488,10383.68496,5496.58992,9000.00000,5941,15,40,10,70.00000,8000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-30,15784.48965,10272.40725,5512.08240,7800.00000,5916,19,34,6,58.00000,6800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-31,15625.87795,10108.39553,5517.48243,11800.00000,5860,19,54,14,64.00000,10800.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-02-01,15521.41544,10001.13990,5520.27554,10400.00000,5823,22,47,7,65.00000,9400.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-02-02,15373.23137,9850.98203,5522.24934,10400.00000,5778,18,47,11,56.00000,9400.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-02-03,15224.33971,9699.93036,5524.40935,10800.00000,5732,16,49,8,67.00000,9800.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-02-04,15117.12133,9586.19471,5530.92662,9400.00000,5694,20,42,9,63.00000,8400.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-02-05,14976.79523,9463.96799,5512.82723,10000.00000,5648,14,45,7,70.00000,9000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-06,14806.63865,9294.14659,5512.49206,11200.00000,5595,11,51,5,68.00000,10200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-02-07,14635.81173,9108.23685,5527.57488,12200.00000,5546,20,56,8,55.00000,11200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,55,3,120,360
2022-02-08,14496.93804,8962.10106,5534.83698,11000.00000,5507,25,50,9,65.00000,10000.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-02-09,14310.58140,8767.02990,5543.55150,10800.00000,5459,13,49,7,70.00000,9800.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-10,14169.32425,8624.46930,5544.85495,12600.00000,5404,18,58,10,60.00000,11600.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-02-11,13988.14418,8420.68362,5567.46057,13400.00000,5347,21,62,10,66.00000,12400.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-02-12,13866.17815,8283.48580,5582.69235,11200.00000,5301,21,51,11,67.00000,10200.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-02-13,13663.24903,8077.91252,5585.33650,13800.00000,5240,20,64,13,74.00000,12800.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-14,13479.57377,7887.31034,5592.26343,10600.00000,5193,7,48,3,55.00000,9600.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,55,3,120,360
2022-02-15,13345.16907,7758.15670,5587.01237,12000.00000,5146,17,55,4,73.00000,11000.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-02-16,13154.71586,7564.20278,5590.51308,12800.00000,5092,17,59,9,69.00000,11800.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-02-17,12981.95237,7397.28622,5584.66616,12000.00000,5044,12,55,2,73.00000,11000.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-02-18,12765.87699,7188.13776,5577.73923,13000.00000,4991,18,60,8,57.00000,12000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-02-19,12636.49989,7067.02828,5569.47161,10800.00000,4952,18,49,3,65.00000,9800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-02-20,12466.45504,6912.62488,5553.83016,12800.00000,4908,23,59,4,71.00000,11800.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-02-21,12302.44332,6739.89863,5562.54468,13400.00000,4854,17,62,5,64.00000,12400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-02-22,12117.39013,6598.90218,5518.48795,10600.00000,4805,19,48,8,68.00000,9600.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-02-23,11949.80322,6423.27110,5526.53212,12400.00000,4754,20,57,11,79.00000,11400.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-02-24,11732.49886,6207.41916,5525.07970,13800.00000,4698,18,64,8,75.00000,12800.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,75,3,120,360
2022-02-25,11613.13973,6049.88746,5563.25227,11800.00000,4660,21,54,3,76.00000,10800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-26,11417.95685,5871.57499,5546.38186,13400.00000,4602,17,62,5,60.00000,12400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-02-27,11172.98202,5650.58372,5522.39831,13200.00000,4539,11,61,3,80.00000,12200.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-02-28,10935.90241,5440.09456,5495.80785,14400.00000,4477,14,67,4,82.00000,13400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-03-01,10779.52520,5275.85939,5503.66582,11600.00000,4432,15,53,4,80.00000,10600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-03-02,10575.10641,5089.72619,5485.38022,13800.00000,4378,16,64,1,79.00000,12800.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-03-03,10373.22005,4902.02885,5471.19120,12800.00000,4323,12,59,3,80.00000,11800.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-03-04,10205.37245,4714.55496,5490.81749,12600.00000,4273,18,63,2,0.00000,12600.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-05,10050.07524,4557.47016,5492.60508,10400.00000,4233,18,52,3,0.00000,10400.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-06,9899.20978,4385.63772,5513.57206,10600.00000,4202,27,53,2,0.00000,10600.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-07,9710.61865,4196.37623,5514.24241,12200.00000,4158,21,61,1,0.00000,12200.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-08,9489.62737,3982.08844,5507.53894,13000.00000,4102,15,65,2,0.00000,13000.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-09,9284.09134,3787.24073,5496.85061,12400.00000,4051,21,62,4,0.00000,12400.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-10,9083.39670,3585.46609,5497.93062,13600.00000,3991,18,68,5,0.00000,13600.00000,1000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-11,8886.94760,3387.93698,5499.01062,13200.00000,3934,19,66,4,0.00000,13200.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-12,8659.51355,3151.52771,5507.98583,14000.00000,3869,11,70,3,0.00000,14000.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-13,8505.70600,2975.89663,5529.80937,11000.00000,3838,33,55,3,0.00000,11000.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-14,8259.27876,2740.15771,5519.12105,14000.00000,3776,15,70,2,0.00000,14000.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-15,8051.84341,2528.55131,5523.29210,15400.00000,3716,23,77,1,0.00000,15400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-16,7821.43003,2295.27033,5526.15970,14200.00000,3659,19,71,0,0.00000,14200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-17,7633.24855,2099.08192,5534.16663,12800.00000,3602,17,64,3,0.00000,12800.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-18,7393.26410,1866.24784,5527.01626,13400.00000,3547,18,67,2,0.00000,13400.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-19,7439.59257,1916.52391,5523.06866,0.00000,3564,24,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-20,7462.53335,1957.19167,5505.34168,0.00000,3569,16,0,3,0.00000,0.00000,600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
