Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,171683.85146091838,69250.0,14.405631424672933,27973.553210462072
P_aircraft,1,197299.1754471456,77450.0,14.019680631216985,32147.22255929461
P_aircraft,2,190021.6580162112,78250.0,14.706970175496728,30961.449876762206
P_aircraft,3,170178.920968896,72850.0,15.288531032355342,27728.345214262048
P_aircraft,4,182587.94961048005,74050.0,14.484213568226968,29750.2279949761
P_drone,0,170958.53531620797,71500.0,14.936788174093193,27855.37278990527
P_drone,1,197299.1754471456,79700.0,14.426966382285265,32147.22255929461
P_drone,2,190021.6580162112,80500.0,15.129854301948711,30961.449876762206
P_drone,3,170178.920968896,75100.0,15.76072313699226,27728.345214262048
P_drone,4,182613.42282070083,76300.0,14.922232757640954,29754.37850881586
P_OGI,0,158759.3255146848,88512.0,19.911541239512637,25867.67714116115
P_OGI,1,186806.8941552864,96112.0,18.374971887911407,30437.647741864726
P_OGI,2,176816.2564145952,95512.0,19.292020577250984,28809.80893193859
P_OGI,3,153663.3427088448,89912.0,20.897260208813776,25037.355914291336
P_OGI,4,166840.8131889792,92912.0,19.88893275488366,27184.44586199818
P_stationary,0,202243.65968076483,222350.0,39.26487209095284,32952.85915021722
P_stationary,1,225074.1361336416,234550.0,37.21789565955217,36672.77539417526
P_stationary,2,224458.08664559043,236950.0,37.70191631973554,36572.39849216826
P_stationary,3,204806.622155184,230750.0,40.2383054895905,33370.459096540086
P_stationary,4,210574.0697993568,228950.0,38.83092406428234,34310.186404553955
P_truck,0,171699.93980455678,70700.0,14.70588750860464,27976.1745876796
P_truck,1,197313.4761965568,79100.0,14.317319092720428,32149.552672297083
P_truck,2,189756.2003502816,80100.0,15.075735498674263,30918.197153341695
P_truck,3,170411.97849598082,74300.0,15.57150766038441,27766.31877484757
P_truck,4,182601.1331142336,75700.0,14.805885278269871,29752.376067963818
