Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,46728.59496,6206.99496,40521.60000,500.00000,366,368,0,1,0.00000,0.00000,200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,46664.48309,6142.88309,40521.60000,500.00000,364,0,0,2,0.00000,0.00000,400.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,46768.16309,6142.88309,40625.28000,5512.00000,365,1,0,0,61.00000,0.00000,0.00000,0.00000,9,,0,0,0,5512.00000,,61,3,120,360
2022-01-04,47099.30096,6180.26096,40919.04000,5512.00000,368,3,0,0,46.00000,0.00000,0.00000,0.00000,1,,0,0,0,5512.00000,,46,3,120,360
2022-01-05,47392.06844,6179.26844,41212.80000,5512.00000,367,1,0,2,52.00000,0.00000,400.00000,0.00000,0,,0,0,0,5512.00000,,52,3,120,360
2022-01-06,46537.54511,6188.74511,40348.80000,2756.00000,367,1,0,0,23.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,23,1,30,120
2022-01-07,46549.12287,6200.32287,40348.80000,0.00000,369,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,46988.33175,6259.37175,40728.96000,0.00000,370,3,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,47225.82825,6410.46825,40815.36000,0.00000,373,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,47225.59133,6410.23133,40815.36000,0.00000,372,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,46931.83133,6410.23133,40521.60000,0.00000,371,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,46931.83133,6410.23133,40521.60000,0.00000,371,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,46931.83133,6410.23133,40521.60000,0.00000,371,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,48086.06956,6406.70956,41679.36000,0.00000,371,2,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,48090.68615,6411.32615,41679.36000,0.00000,372,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,48090.68615,6411.32615,41679.36000,0.00000,372,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,48090.68615,6411.32615,41679.36000,0.00000,372,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,46159.48812,4186.36812,41973.12000,10600.00000,320,2,53,1,0.00000,10600.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,45215.56323,3242.44323,41973.12000,7200.00000,284,0,36,0,0.00000,7200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,42722.72420,1043.36420,41679.36000,7000.00000,248,0,35,0,0.00000,7000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,42139.63602,460.27602,41679.36000,3400.00000,231,0,17,0,0.00000,3400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
