Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,878118.29572,211870.61572,666247.68000,6540.00000,6610,6642,0,23,0.00000,0.00000,4600.00000,6540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-02,878732.52896,211880.04896,666852.48000,540.00000,6600,18,0,21,0.00000,0.00000,4200.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-03,876590.13965,211863.09965,664727.04000,540.00000,6604,16,0,7,0.00000,0.00000,1400.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-04,876292.34991,211582.58991,664709.76000,540.00000,6604,18,0,15,0.00000,0.00000,3000.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-05,874868.07915,211678.95915,663189.12000,540.00000,6602,19,0,11,0.00000,0.00000,2200.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-06,875373.07679,211147.15679,664225.92000,540.00000,6596,13,0,13,0.00000,0.00000,2600.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-07,874654.39354,211517.11354,663137.28000,540.00000,6593,19,0,15,0.00000,0.00000,3000.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-08,876867.73579,211743.25579,665124.48000,540.00000,6594,21,0,15,0.00000,0.00000,3000.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-09,880695.98522,213878.06522,666817.92000,540.00000,6599,25,0,11,0.00000,0.00000,2200.00000,540,0,,180,0,0,0.00000,,0,0,0,0
2022-01-10,880964.91278,213956.91278,667008.00000,1540.00000,6606,18,0,7,63.00000,0.00000,1400.00000,540,180,,180,0,0,1000.00000,,63,3,120,360
2022-01-11,876711.85523,212589.61523,664122.24000,1540.00000,6597,10,0,11,73.00000,0.00000,2200.00000,540,0,,180,0,0,1000.00000,,73,3,120,360
2022-01-12,874990.38448,212613.42448,662376.96000,1540.00000,6593,16,0,12,83.00000,0.00000,2400.00000,540,0,,180,0,0,1000.00000,,83,3,120,360
2022-01-13,877188.99831,212807.55831,664381.44000,1540.00000,6604,19,0,7,71.00000,0.00000,1400.00000,540,0,,180,0,0,1000.00000,,71,3,120,360
2022-01-14,879216.50719,212433.14719,666783.36000,1540.00000,6609,19,0,12,75.00000,0.00000,2400.00000,540,0,,180,0,0,1000.00000,,75,3,120,360
2022-01-15,880594.18251,212393.86251,668200.32000,1540.00000,6609,16,0,10,62.00000,0.00000,2000.00000,540,0,,180,0,0,1000.00000,,62,3,120,360
2022-01-16,880019.77150,212406.97150,667612.80000,1540.00000,6606,20,0,15,74.00000,0.00000,3000.00000,540,0,,180,0,0,1000.00000,,74,3,120,360
2022-01-17,879095.14759,211223.14759,667872.00000,1540.00000,6605,18,0,13,64.00000,0.00000,2600.00000,540,0,,180,0,0,1000.00000,,64,3,120,360
2022-01-18,881244.57672,211454.49672,669790.08000,1540.00000,6598,14,0,15,67.00000,0.00000,3000.00000,540,0,,180,0,0,1000.00000,,67,3,120,360
2022-01-19,882054.12172,211711.08172,670343.04000,1540.00000,6603,23,0,13,82.00000,0.00000,2600.00000,540,24,,180,0,0,1000.00000,,82,3,120,360
2022-01-20,880574.24500,207328.16500,673246.08000,1540.00000,6622,28,0,4,69.00000,0.00000,800.00000,540,0,,180,0,0,1000.00000,,69,3,120,360
2022-01-21,881247.43369,205875.91369,675371.52000,1540.00000,6628,18,0,9,57.00000,0.00000,1800.00000,540,0,,180,0,0,1000.00000,,57,3,120,360
2022-01-22,879866.28329,205168.68329,674697.60000,1540.00000,6634,24,0,12,75.00000,0.00000,2400.00000,540,0,,180,0,0,1000.00000,,75,3,120,360
2022-01-23,880132.85420,205227.89420,674904.96000,1540.00000,6636,20,0,12,65.00000,0.00000,2400.00000,540,0,,180,0,0,1000.00000,,65,3,120,360
2022-01-24,880123.71406,204838.59406,675285.12000,1540.00000,6636,20,0,11,84.00000,0.00000,2200.00000,540,0,,180,0,0,1000.00000,,84,3,120,360
2022-01-25,878473.82027,202894.94027,675578.88000,13740.00000,6577,20,61,11,74.00000,12200.00000,2200.00000,540,0,,180,0,0,1000.00000,,74,3,120,360
2022-01-26,876130.01854,201034.97854,675095.04000,14340.00000,6509,14,64,13,69.00000,12800.00000,2600.00000,540,0,,180,0,0,1000.00000,,69,3,120,360
2022-01-27,875416.17748,199958.25748,675457.92000,16340.00000,6434,16,74,12,31.00000,14800.00000,2400.00000,540,24,,180,0,0,1000.00000,,31,3,120,360
2022-01-28,873532.80928,197694.72928,675838.08000,14740.00000,6376,28,66,16,42.00000,13200.00000,3200.00000,540,0,,180,0,0,1000.00000,,42,3,120,360
2022-01-29,871773.96930,197750.28930,674023.68000,14540.00000,6320,22,65,7,12.00000,13000.00000,1400.00000,540,0,,180,0,0,1000.00000,,12,3,120,360
2022-01-30,868259.38216,196361.14216,671898.24000,12940.00000,6263,17,57,9,14.00000,11400.00000,1800.00000,540,0,,180,0,0,1000.00000,,14,3,120,360
2022-01-31,867056.33278,194708.81278,672347.52000,14540.00000,6203,19,65,9,13.00000,13000.00000,1800.00000,540,0,,180,0,0,1000.00000,,13,3,120,360
2022-02-01,865068.08796,192582.32796,672485.76000,11940.00000,6149,15,52,12,33.00000,10400.00000,2400.00000,540,0,,180,0,0,1000.00000,,33,3,120,360
