Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,171617.48711712,57950.0,12.05962685918151,27962.740041449822
P_aircraft,1,178060.198161456,63450.0,12.72643438550298,29012.49235469747
P_aircraft,2,169913.910168864,61850.0,13.000280961301472,27685.165301573932
P_aircraft,3,127207.8496002528,48050.0,13.490295087639137,20726.792411173075
P_aircraft,4,166031.7036182208,62750.0,13.49785239645934,27052.61244005368
P_drone,0,207801.0651249792,75100.0,12.907262316147023,33858.36293279768
P_drone,1,199846.7199302976,80800.0,14.439637972145668,32562.310353219676
P_drone,2,171120.9827749824,71100.0,14.83912535509908,27881.841398299493
P_drone,3,120150.4296532032,51200.0,15.219016976046902,19576.88162610248
P_drone,4,158203.60735080962,63200.0,14.267328633902391,25777.13040950933
P_OGI,0,973624.0855197312,450040.0,16.50827807354137,158638.8290541906
P_OGI,1,994642.6121312834,463640.0,16.647759935692214,162063.51266636833
P_OGI,2,1023600.7365078815,467640.0,16.316350678299823,166781.84596464218
P_OGI,3,1005291.754687152,469040.0,16.663250736241874,163798.64589758083
P_OGI,4,1009490.365745712,450840.0,15.950056699683728,164482.75257888623
P_stationary,0,551671.0816437216,674300.0,43.6530818062628,89887.31453608352
P_stationary,1,574840.3071534048,679100.0,42.19184202422152,93662.4253407701
P_stationary,2,561992.8712402305,678100.0,43.09281911247755,91569.11004595921
P_stationary,3,542264.0932143936,683100.0,44.989939176708525,88354.57345916338
P_stationary,4,576204.0178115519,674100.0,41.78207588943567,93884.62348191583
P_truck,0,1048463.4837482496,402700.0,13.71735218257368,170832.89314798792
P_truck,1,1081727.697581943,418100.0,13.803975705273757,176252.84527372892
P_truck,2,1086580.5676740576,415700.0,13.663440165517542,177043.55458383623
P_truck,3,1085251.491607363,425100.0,13.989515770816059,176826.9996792482
P_truck,4,1115229.8852616097,409700.0,13.120293000138227,181711.57200748572
