Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,923.96250,923.73905,0.22345,2876.00000,348,350,0,2,40,0.00000,400.00000,2876.00000,,40,3,180,300
2022-01-02,924.18595,923.96250,0.22345,2876.00000,349,1,0,0,61,0.00000,0.00000,2876.00000,,61,3,180,360
2022-01-03,923.96250,923.73905,0.22345,2876.00000,348,0,0,1,27,0.00000,200.00000,2876.00000,,27,3,180,300
2022-01-04,924.40940,924.18595,0.22345,2876.00000,349,1,0,0,64,0.00000,0.00000,2876.00000,,64,3,180,360
2022-01-05,927.09079,926.86734,0.22345,0.00000,350,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,927.53769,927.31424,0.22345,0.00000,351,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,927.53769,927.31424,0.22345,0.00000,351,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,925.52664,925.30319,0.22345,0.00000,349,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-09,931.55977,931.33632,0.22345,0.00000,350,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,931.78322,931.55977,0.22345,0.00000,351,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,932.00667,931.78322,0.22345,0.00000,352,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,932.00667,931.78322,0.22345,0.00000,352,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,931.78322,931.55977,0.22345,0.00000,351,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,931.78322,931.55977,0.22345,0.00000,351,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,931.78322,931.55977,0.22345,0.00000,351,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,771.34669,771.12324,0.22345,10800.00000,299,2,54,0,0,10800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,490.02413,489.80068,0.22345,16200.00000,218,0,81,0,0,16200.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,355.06080,354.83735,0.22345,8400.00000,174,0,42,2,0,8400.00000,400.00000,0.00000,,0,0,0,0
2022-01-19,94.96592,94.74247,0.22345,15600.00000,95,0,78,1,0,15600.00000,200.00000,0.00000,,0,0,0,0
2022-01-20,103.23354,103.01009,0.22345,0.00000,96,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,115.52324,115.29979,0.22345,0.00000,99,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,115.52324,115.29979,0.22345,0.00000,99,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,115.52324,115.29979,0.22345,0.00000,99,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,115.52324,115.29979,0.22345,0.00000,99,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,115.52324,115.29979,0.22345,0.00000,99,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,115.74669,115.52324,0.22345,0.00000,100,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,115.74669,115.52324,0.22345,0.00000,100,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,115.74669,115.52324,0.22345,0.00000,100,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,115.52324,115.29979,0.22345,0.00000,99,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-30,115.52324,115.29979,0.22345,0.00000,99,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,117.75774,117.53429,0.22345,0.00000,99,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-01,117.75774,117.53429,0.22345,0.00000,99,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,118.20463,117.98118,0.22345,0.00000,101,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,117.98118,117.75774,0.22345,0.00000,100,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
