Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,46728.59496,6206.99496,40521.60000,0.00000,366,368,0,1,0,0,200.00000
2022-01-02,46664.48309,6142.88309,40521.60000,0.00000,364,0,0,2,0,0,400.00000
2022-01-03,46768.16309,6142.88309,40625.28000,0.00000,365,1,0,0,0,0,0.00000
2022-01-04,47099.30096,6180.26096,40919.04000,0.00000,368,3,0,0,0,0,0.00000
2022-01-05,47392.06844,6179.26844,41212.80000,0.00000,367,1,0,2,0,0,400.00000
2022-01-06,46537.54511,6188.74511,40348.80000,0.00000,367,1,0,0,0,0,0.00000
2022-01-07,46535.97412,6187.17412,40348.80000,0.00000,368,2,0,1,0,0,200.00000
2022-01-08,46975.18300,6246.22300,40728.96000,0.00000,369,3,0,2,0,0,400.00000
2022-01-09,47212.67950,6397.31950,40815.36000,0.00000,372,3,0,0,0,0,0.00000
2022-01-10,47212.44258,6397.08258,40815.36000,0.00000,371,0,0,1,0,0,200.00000
2022-01-11,46918.68258,6397.08258,40521.60000,0.00000,370,0,0,0,0,0,0.00000
2022-01-12,46903.36249,6381.76249,40521.60000,0.00000,369,0,0,1,0,0,200.00000
2022-01-13,46902.23390,6380.63390,40521.60000,0.00000,368,0,0,1,0,0,200.00000
2022-01-14,48056.47214,6377.11214,41679.36000,0.00000,368,2,0,2,0,0,400.00000
2022-01-15,48061.08872,6381.72872,41679.36000,0.00000,369,1,0,0,0,0,0.00000
2022-01-16,48061.08872,6381.72872,41679.36000,0.00000,369,0,0,0,0,0,0.00000
2022-01-17,48061.08872,6381.72872,41679.36000,0.00000,369,0,0,0,0,0,0.00000
2022-01-18,48383.36653,6410.24653,41973.12000,0.00000,370,2,0,1,0,0,200.00000
2022-01-19,48382.57796,6409.45796,41973.12000,0.00000,369,0,0,1,0,0,200.00000
2022-01-20,48088.81796,6409.45796,41679.36000,0.00000,368,0,0,0,0,0,0.00000
2022-01-21,48088.27307,6408.91307,41679.36000,0.00000,367,0,0,1,0,0,200.00000
2022-01-22,47911.98440,6405.42440,41506.56000,0.00000,364,0,0,1,0,0,200.00000
2022-01-23,47823.45681,6420.57681,41402.88000,0.00000,365,2,0,0,0,0,0.00000
2022-01-24,47785.14692,6382.26692,41402.88000,0.00000,364,0,0,1,0,0,200.00000
2022-01-25,46914.17105,6375.29105,40538.88000,0.00000,361,1,0,3,0,0,600.00000
2022-01-26,47462.68494,6353.56494,41109.12000,0.00000,361,2,0,1,0,0,200.00000
2022-01-27,47767.83377,6364.95377,41402.88000,0.00000,363,2,0,0,0,0,0.00000
2022-01-28,48647.43448,6380.55448,42266.88000,0.00000,364,2,0,1,0,0,200.00000
2022-01-29,49027.59448,6380.55448,42647.04000,0.00000,366,2,0,0,0,0,0.00000
