Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,1022.24291,736.93551,285.30740,2876.00000,367,367,0,0,45,0.00000,0.00000,2876.00000,,45,3,180,300
2022-01-02,1022.01946,736.71206,285.30740,2876.00000,366,0,0,1,60,0.00000,200.00000,2876.00000,,60,3,180,360
2022-01-03,1022.01946,736.71206,285.30740,2876.00000,366,0,0,0,41,0.00000,0.00000,2876.00000,,41,3,180,300
2022-01-04,1021.57256,736.71206,284.86050,2876.00000,365,0,0,0,62,0.00000,0.00000,2876.00000,,62,3,180,360
2022-01-05,1019.59876,736.71206,282.88670,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1018.03461,735.14791,282.88670,0.00000,363,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,1018.48151,735.59481,282.88670,0.00000,364,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1025.40844,742.52174,282.88670,0.00000,365,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,1022.50360,748.55487,273.94873,0.00000,365,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1022.50360,748.55487,273.94873,0.00000,365,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1020.52980,748.55487,271.97493,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1020.30635,748.55487,271.75148,0.00000,363,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1020.30635,748.55487,271.75148,0.00000,363,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1020.30635,748.55487,271.75148,0.00000,363,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1022.98774,751.23626,271.75148,0.00000,364,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,871.48917,599.96114,271.52803,7600.00000,327,2,38,0,0,7600.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,684.01528,412.04035,271.97493,11000.00000,273,1,55,0,0,11000.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,562.68236,290.70743,271.97493,6600.00000,241,1,33,0,0,6600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,393.79200,115.52324,278.26875,11000.00000,188,3,55,0,0,11000.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,401.16582,122.89707,278.26875,0.00000,191,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,400.27202,122.67362,277.59840,0.00000,190,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-22,400.49547,122.67362,277.82185,0.00000,191,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,408.76309,130.94124,277.82185,0.00000,192,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,417.25416,139.20886,278.04530,0.00000,194,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,419.93555,141.89025,278.04530,0.00000,195,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,422.65419,155.52065,267.13353,0.00000,196,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,423.10108,155.52065,267.58043,0.00000,197,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,423.10108,155.96755,267.13353,0.00000,198,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,423.77143,156.63790,267.13353,0.00000,200,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,432.70940,156.86135,275.84805,0.00000,203,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,432.93285,157.08480,275.84805,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,434.98113,159.98964,274.99150,0.00000,207,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,434.75768,159.76619,274.99150,0.00000,206,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-03,434.75768,159.76619,274.99150,0.00000,206,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,426.49006,159.76619,266.72388,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,418.44589,160.21309,258.23281,0.00000,206,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,430.28870,163.11793,267.17077,0.00000,209,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,432.11354,167.58691,264.52662,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,431.89009,167.36346,264.52662,0.00000,207,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-09,431.89009,167.36346,264.52662,0.00000,207,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,440.15771,175.63108,264.52662,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,448.87223,184.34560,264.52662,0.00000,210,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,454.49570,191.71943,262.77627,0.00000,213,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,461.86952,199.54015,262.32937,0.00000,212,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-14,467.23230,204.90293,262.32937,0.00000,214,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,465.25850,204.90293,260.35557,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,467.93989,207.58432,260.35557,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,477.77166,217.41609,260.35557,0.00000,217,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,479.52201,217.41609,262.10593,0.00000,217,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,477.54821,217.41609,260.13212,0.00000,216,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,477.54821,217.41609,260.13212,0.00000,216,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,485.55514,223.44921,262.10593,0.00000,219,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,487.52894,223.44921,264.07973,0.00000,220,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,487.97584,223.89611,264.07973,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,483.35789,223.89611,259.46178,0.00000,218,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,488.01308,226.57750,261.43558,0.00000,220,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,492.92896,231.49339,261.43558,0.00000,222,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,495.61035,234.17478,261.43558,0.00000,223,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-28,498.25450,234.39823,263.85628,0.00000,226,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,498.25450,234.39823,263.85628,0.00000,226,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,500.04210,236.18582,263.85628,0.00000,228,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,502.72349,238.86721,263.85628,0.00000,229,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,502.72349,239.31411,263.40938,0.00000,229,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,507.86282,244.45344,263.40938,0.00000,230,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-06,508.30972,244.45344,263.85628,0.00000,231,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,508.30972,244.45344,263.85628,0.00000,231,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-08,508.30972,244.45344,263.85628,0.00000,231,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,508.08627,244.22999,263.85628,0.00000,231,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-10,512.33180,248.69898,263.63283,0.00000,231,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
