Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,1193069.759108285,439350.0,13.15184741611348,194394.52287570585
P_aircraft,1,1090987.2094946112,409950.0,13.420021152542894,177761.55705406138
P_aircraft,2,1112242.14562968,415750.0,13.349803677245283,181224.76038914424
P_aircraft,3,1144809.1982769696,418950.0,13.069863539286521,186531.11956261756
P_aircraft,4,1103617.45295352,404350.0,13.085214799678988,179819.48378655492
P_drone,0,1193792.6173133953,446700.0,13.363771225587403,194512.30280836814
P_drone,1,1086770.7228402433,413900.0,13.601896468567135,177074.53778705702
P_drone,2,1106749.9873920386,420100.0,13.556423401391726,180329.88775322883
P_drone,3,1148884.2415709854,424900.0,13.208467355466283,187195.09255396228
P_drone,4,1099438.9526424385,410300.0,13.328226540775558,179138.65387857388
P_OGI,0,1103726.0491136066,491440.0,15.901979105706511,179837.17805678933
P_OGI,1,1006398.0517441824,456240.0,16.190696798395216,163978.90198647958
P_OGI,2,1011626.3165033088,460840.0,16.26941802528483,164830.77676208186
P_OGI,3,1099139.5308097445,470440.0,15.285983353770227,179089.8671551985
P_OGI,4,1024647.59612088,455240.0,15.867476281721903,166952.41752882194
P_stationary,0,663513.2227650239,700700.0,37.71590247397727,108110.47332012882
P_stationary,1,682303.0670771616,702100.0,36.75053097359779,111172.0234030819
P_stationary,2,618545.8560593952,690300.0,39.8573059492037,100783.65128899206
P_stationary,3,671050.3882215169,693900.0,36.93037556065337,109338.55212404158
P_stationary,4,642655.5794291521,685500.0,38.09527784523316,104712.00345394184
P_truck,0,1194628.5408065473,445900.0,13.330503546523605,194648.50519500254
P_truck,1,1089275.1416230751,411700.0,13.498491672785594,177482.59883349025
P_truck,2,1117478.2310600255,420500.0,13.439060131499293,182077.90943696623
P_truck,3,1158891.1911548353,424100.0,13.06975899638615,188825.58915731905
P_truck,4,1105576.87910881,409500.0,13.228388071744957,180138.74568189663
