Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,882583.08416,191486.76416,691096.32000,500.00000,6699,6739,0,28,0.00000,0.00000,5600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,885549.76730,194332.48730,691217.28000,500.00000,6712,26,0,11,0.00000,0.00000,2200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,886105.08573,194144.76573,691960.32000,1500.00000,6715,17,0,10,73.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,73,3,120,360
2022-01-04,886477.91959,194275.67959,692202.24000,1500.00000,6721,25,0,13,70.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,70,3,120,360
2022-01-05,889398.00464,194569.20464,694828.80000,1500.00000,6725,21,0,13,71.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,71,3,120,360
2022-01-06,888782.86303,194627.98303,694154.88000,1500.00000,6731,18,0,7,77.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,77,3,120,360
2022-01-07,888926.70379,194685.42379,694241.28000,1500.00000,6730,18,0,13,84.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,84,3,120,360
2022-01-08,891274.97369,195011.93369,696263.04000,1500.00000,6726,14,0,14,79.00000,0.00000,2800.00000,500.00000,9,,9,300,180,1000.00000,,79,3,120,360
2022-01-09,889145.99532,194921.99532,694224.00000,1500.00000,6725,14,0,10,71.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,71,3,120,360
2022-01-10,886478.27265,195122.75265,691355.52000,1500.00000,6719,14,0,10,86.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,86,3,120,360
2022-01-11,884074.36723,193513.72723,690560.64000,1500.00000,6726,18,0,5,84.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,84,3,120,360
2022-01-12,886083.49409,197337.25409,688746.24000,1500.00000,6723,15,0,13,74.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,74,3,120,360
2022-01-13,885806.29944,197526.61944,688279.68000,1500.00000,6731,19,0,7,73.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,73,3,120,360
2022-01-14,885249.00437,197625.96437,687623.04000,1500.00000,6729,16,0,13,77.00000,0.00000,2600.00000,500.00000,9,,9,300,180,1000.00000,,77,3,120,360
2022-01-15,883232.78415,198426.38415,684806.40000,1500.00000,6730,17,0,9,57.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-16,883468.05795,198091.41795,685376.64000,1500.00000,6736,19,0,8,83.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,83,3,120,360
2022-01-17,881870.42043,197841.62043,684028.80000,1500.00000,6733,23,0,19,69.00000,0.00000,3800.00000,500.00000,9,,9,300,180,1000.00000,,69,3,120,360
2022-01-18,880043.25450,195979.89450,684063.36000,15300.00000,6676,25,69,8,80.00000,13800.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,80,3,120,360
2022-01-19,878298.48307,193353.84307,684944.64000,14700.00000,6606,17,66,15,75.00000,13200.00000,3000.00000,500.00000,9,,9,300,180,1000.00000,,75,3,120,360
2022-01-20,878127.83903,191835.35903,686292.48000,14500.00000,6545,21,65,12,87.00000,13000.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,87,3,120,360
2022-01-21,873649.60190,190761.28190,682888.32000,14400.00000,6477,21,67,13,74.00000,13400.00000,2600.00000,0.00000,9,,0,0,0,1000.00000,,74,3,120,360
2022-01-22,873250.73697,191243.69697,682007.04000,15400.00000,6415,22,72,6,60.00000,14400.00000,1200.00000,0.00000,9,,0,0,0,1000.00000,,60,3,120,360
2022-01-23,870197.11138,187706.23138,682490.88000,15800.00000,6342,21,74,15,74.00000,14800.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-24,869706.03566,185988.27566,683717.76000,13400.00000,6294,26,62,7,76.00000,12400.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-25,867209.31523,183923.55523,683285.76000,15800.00000,6219,14,74,9,78.00000,14800.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,78,3,120,360
2022-01-26,865520.33277,182148.17277,683372.16000,15000.00000,6158,19,70,8,87.00000,14000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,87,3,120,360
2022-01-27,862302.59734,179690.75734,682611.84000,14400.00000,6102,22,67,5,84.00000,13400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,84,3,120,360
2022-01-28,860065.99691,178801.99691,681264.00000,14000.00000,6037,17,65,10,68.00000,13000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-29,856435.41426,177400.53426,679034.88000,15000.00000,5972,23,70,8,61.00000,14000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-30,851821.45613,175482.25613,676339.20000,10200.00000,5929,14,46,1,76.00000,9200.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-31,849546.51766,173518.35766,676028.16000,15600.00000,5859,18,73,9,66.00000,14600.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-02-01,846907.20529,171380.16529,675527.04000,13600.00000,5796,18,63,8,82.00000,12600.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-02,845618.55992,169089.27992,676529.28000,15200.00000,5736,23,71,8,65.00000,14200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-02-03,846973.59333,166901.91333,680071.68000,14200.00000,5678,20,66,7,85.00000,13200.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,85,3,120,360
2022-02-04,845202.34756,165424.42756,679777.92000,16400.00000,5603,12,77,5,79.00000,15400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-02-05,841812.00181,164522.40181,677289.60000,14600.00000,5540,16,68,4,67.00000,13600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-02-06,841973.44686,163094.08686,678879.36000,12000.00000,5494,22,55,10,96.00000,11000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,96,3,120,360
2022-02-07,836254.93583,159794.77583,676460.16000,13400.00000,5430,14,62,6,92.00000,12400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,92,3,120,360
2022-02-08,835582.39798,157290.55798,678291.84000,15400.00000,5367,25,72,9,90.00000,14400.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,90,3,120,360
2022-02-09,832793.41874,154346.05874,678447.36000,14200.00000,5308,20,66,9,70.00000,13200.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-10,833128.94862,151899.50862,681229.44000,17400.00000,5239,26,82,8,84.00000,16400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,84,3,120,360
