Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,925.56388,705.87607,219.68782,2876.00000,374,376,0,1,16,0.00000,200.00000,2876.00000,,16,3,180,300
2022-01-02,920.42455,700.73673,219.68782,2876.00000,373,2,0,3,24,0.00000,600.00000,2876.00000,,24,3,180,360
2022-01-03,919.53075,699.84294,219.68782,2876.00000,374,2,0,1,22,0.00000,200.00000,2876.00000,,22,3,180,300
2022-01-04,911.03968,699.61949,211.42020,2876.00000,372,0,0,1,17,0.00000,200.00000,2876.00000,,17,3,180,360
2022-01-05,911.48658,700.06639,211.42020,0.00000,374,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,902.54861,700.06639,202.48223,0.00000,373,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,913.94452,711.46230,202.48223,0.00000,376,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,913.94452,711.46230,202.48223,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,916.14177,711.90919,204.23258,0.00000,377,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,919.94041,715.70783,204.23258,0.00000,378,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,919.49351,715.26093,204.23258,0.00000,376,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-12,919.71696,715.48438,204.23258,0.00000,377,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,922.84525,718.16577,204.67948,0.00000,379,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,920.16386,715.48438,204.67948,0.00000,378,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-15,918.19006,715.48438,202.70568,0.00000,377,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,839.53593,636.83026,202.70568,2800.00000,364,2,14,1,0,2800.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,728.92857,526.22290,202.70568,4600.00000,338,0,23,3,0,4600.00000,600.00000,0.00000,,0,0,0,0
2022-01-18,631.50472,428.79904,202.70568,3400.00000,321,0,17,0,0,3400.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,568.49204,365.78636,202.70568,2200.00000,310,0,11,0,0,2200.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,568.97618,368.24430,200.73187,0.00000,309,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-21,574.11551,373.38364,200.73187,0.00000,310,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-22,574.11551,373.38364,200.73187,0.00000,310,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-23,572.77482,372.04294,200.73187,0.00000,310,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,572.77482,372.04294,200.73187,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,570.80101,372.04294,198.75807,0.00000,309,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,571.47136,372.04294,199.42842,0.00000,310,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,574.15275,374.72433,199.42842,0.00000,311,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,588.23005,380.98091,207.24914,0.00000,310,3,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-01-29,590.91144,383.66230,207.24914,0.00000,311,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,588.23005,380.98091,207.24914,0.00000,310,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,587.11281,379.86366,207.24914,0.00000,310,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-01,592.47559,385.22644,207.24914,0.00000,312,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,600.74321,393.49407,207.24914,0.00000,313,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-03,600.96666,393.49407,207.47259,0.00000,314,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,595.60388,388.13128,207.47259,0.00000,312,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-05,595.60388,388.13128,207.47259,0.00000,312,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,596.31147,390.81267,205.49879,0.00000,312,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,596.75836,390.81267,205.94569,0.00000,313,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,596.75836,390.81267,205.94569,0.00000,313,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,598.32251,391.92992,206.39259,0.00000,314,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-10,596.75836,390.36578,206.39259,0.00000,313,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-11,600.96666,393.04717,207.91949,0.00000,314,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,598.99286,393.04717,205.94569,0.00000,313,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,606.96254,397.06925,209.89329,0.00000,315,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-14,615.00672,405.11342,209.89329,0.00000,318,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,619.02880,417.40313,201.62567,0.00000,319,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-16,616.16120,416.06244,200.09877,0.00000,319,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-17,619.28949,418.74383,200.54567,0.00000,321,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,624.20538,423.43626,200.76912,0.00000,322,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-19,624.20538,423.43626,200.76912,0.00000,322,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-20,628.22746,427.45835,200.76912,0.00000,322,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,637.20267,430.13974,207.06294,0.00000,323,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,637.87302,430.36319,207.50983,0.00000,325,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,637.87302,430.36319,207.50983,0.00000,325,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,634.78197,429.24594,205.53603,0.00000,324,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-25,635.22887,429.24594,205.98293,0.00000,325,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,632.54748,426.56455,205.98293,0.00000,324,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-27,629.86609,423.88316,205.98293,0.00000,323,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-28,631.65368,426.34110,205.31258,0.00000,322,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-01,640.81510,435.05562,205.75948,0.00000,325,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,640.59165,434.83217,205.75948,0.00000,324,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-03,632.10058,434.83217,197.26841,0.00000,324,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,632.10058,434.83217,197.26841,0.00000,324,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-05,631.87713,434.60872,197.26841,0.00000,323,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-06,631.43023,434.16182,197.26841,0.00000,322,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-07,632.32403,434.38527,197.93876,0.00000,324,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-08,632.32403,434.38527,197.93876,0.00000,324,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,634.78197,436.84321,197.93876,0.00000,324,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-10,632.10058,434.16182,197.93876,0.00000,323,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-11,632.10058,434.16182,197.93876,0.00000,323,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-12,626.73780,428.79904,197.93876,0.00000,321,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-13,626.73780,428.79904,197.93876,0.00000,321,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-14,629.41919,431.48043,197.93876,0.00000,322,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-15,626.73780,428.79904,197.93876,0.00000,321,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-16,629.86609,431.70388,198.16221,0.00000,324,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,629.41919,431.25698,198.16221,0.00000,323,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-18,627.66884,431.48043,196.18841,0.00000,323,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,627.89229,431.70388,196.18841,0.00000,324,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,626.77504,431.25698,195.51806,0.00000,321,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-21,626.99849,431.25698,195.74151,0.00000,322,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,624.54055,428.79904,195.74151,0.00000,322,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-23,621.41226,425.67075,195.74151,0.00000,320,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-24,619.43846,425.67075,193.76771,0.00000,319,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-25,611.17084,425.67075,185.50009,0.00000,318,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-26,611.17084,425.67075,185.50009,0.00000,318,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,612.06464,426.78800,185.27664,0.00000,316,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-28,612.06464,426.78800,185.27664,0.00000,316,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,612.28808,426.78800,185.50009,0.00000,317,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-30,614.26189,426.78800,187.47389,0.00000,318,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-31,619.62467,432.15078,187.47389,0.00000,320,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-01,621.85916,434.38527,187.47389,0.00000,320,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-02,621.63571,434.16182,187.47389,0.00000,319,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-03,615.15568,427.68180,187.47389,0.00000,317,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-04,614.70878,427.68180,187.02699,0.00000,316,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-05,614.26189,427.23490,187.02699,0.00000,315,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-06,614.48534,427.45835,187.02699,0.00000,316,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-07,617.16673,430.13974,187.02699,0.00000,317,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-08,616.45914,427.45835,189.00079,0.00000,317,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-09,621.11433,430.13974,190.97459,0.00000,319,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-10,621.11433,430.13974,190.97459,0.00000,319,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-11,627.81781,437.29011,190.52769,0.00000,320,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-12,635.82474,435.05562,200.76912,0.00000,322,4,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-13,638.50613,437.73701,200.76912,0.00000,323,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-14,638.95302,437.73701,201.21601,0.00000,324,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-15,644.31581,443.09979,201.21601,0.00000,326,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-16,643.64546,443.09979,200.54567,0.00000,325,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-17,640.74062,440.19495,200.54567,0.00000,323,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-18,646.10340,445.78118,200.32222,0.00000,322,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-19,646.10340,445.78118,200.32222,0.00000,322,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-20,652.13653,451.81431,200.32222,0.00000,323,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-21,650.98204,449.13292,201.84912,0.00000,322,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-22,652.95584,449.13292,203.82292,0.00000,323,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-23,647.59306,443.77014,203.82292,0.00000,321,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-24,637.35164,443.77014,193.58150,0.00000,319,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-25,634.67025,441.08875,193.58150,0.00000,318,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-26,635.15439,443.54669,191.60770,0.00000,317,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-27,634.93094,443.32324,191.60770,0.00000,316,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-04-28,637.61233,446.00463,191.60770,0.00000,317,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-29,638.28268,446.00463,192.27805,0.00000,318,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-04-30,638.28268,446.00463,192.27805,0.00000,318,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-01,649.23169,456.95364,192.27805,0.00000,320,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-02,654.14757,461.86952,192.27805,0.00000,321,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-03,657.27586,464.99781,192.27805,0.00000,324,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-04,651.91308,467.67920,184.23387,0.00000,325,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-05,652.13653,467.90265,184.23387,0.00000,326,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-06,650.60962,467.90265,182.70697,0.00000,326,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-07,655.97241,473.26543,182.70697,0.00000,328,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-08,655.97241,473.26543,182.70697,0.00000,328,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-05-09,658.02069,477.28752,180.73317,0.00000,327,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-05-10,654.89240,474.15923,180.73317,0.00000,325,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
