Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,35286.10678024658,3627.6318213424647,31658.47495890411,41133.51289399994,6828.93887,35880.191999999995,29786.84942,459.317372,27889.92,119.31506849315069,43550.0,0.0,0.0
P_aircraft,1,45761.93172454794,5240.899834136986,40521.03189041096,55327.16575,11278.84129,44105.471999999994,38037.782031999996,306.04136,36740.736000000004,140.13698630136986,51150.0,0.0,0.0
P_aircraft,2,46444.933317506846,6094.713043534247,40350.220273972605,55590.901758,12235.970518,43804.8,39776.520619999996,507.70353,35123.328,124.79452054794521,45550.0,0.0,0.0
P_aircraft,3,47354.63605328768,4666.124053287671,42688.511999999995,54456.06642,7639.58442,46804.608,34291.499518000004,1442.53951,32565.888,123.15068493150685,44950.0,0.0,0.0
P_aircraft,4,44066.27897969862,3669.994486547945,40396.284493150684,49945.31929399999,8008.767224,46224.0,37331.902078,1092.54687,36028.8,124.79452054794521,45550.0,0.0,0.0
P_drone,0,35286.10678024658,3627.6318213424647,31658.47495890411,41133.51289399994,6828.93887,35880.191999999995,29786.84942,459.317372,27889.92,121.36986301369863,44300.0,0.0,0.0
P_drone,1,45762.76471068493,5241.732820273973,40521.03189041096,55327.16575,11278.84129,44105.471999999994,38037.782031999996,306.04136,36740.736000000004,142.1917808219178,51900.0,0.0,0.0
P_drone,2,46443.767962356156,6093.547688383562,40350.220273972605,55590.901758,12235.970518,43804.8,39776.520619999996,507.70353,35123.328,126.84931506849315,46300.0,0.0,0.0
P_drone,3,47354.63605328768,4666.124053287671,42688.511999999995,54456.06642,7639.58442,46804.608,34291.499518000004,1442.53951,32565.888,125.20547945205479,45700.0,0.0,0.0
P_drone,4,44072.632618356154,3676.3481252054794,40396.284493150684,49945.31929399999,8008.767224,46224.0,37331.902078,1092.54687,36028.8,126.84931506849315,46300.0,0.0,0.0
P_none,0,38204.20661356164,6545.731654657535,31658.47495890411,43833.69175,8054.10899,35880.191999999995,33681.862712,5367.46422,27889.92,0.0,0.0,0.0,0.0
P_none,1,50471.19507049316,9950.163180082192,40521.03189041096,56319.334090000004,13389.446119999999,44105.471999999994,45361.48988,8498.573896,36740.736000000004,0.0,0.0,0.0,0.0
