Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,1034.30917,854.02289,180.28627,400.00000,390,391,0,1,0.00000,0.00000,200.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,1034.30917,854.02289,180.28627,400.00000,390,1,0,1,0.00000,0.00000,200.00000,400.00000,0,,1,20,30,0.00000,,0,0,0,0
2022-01-03,1034.75607,854.46979,180.28627,5512.00000,392,2,0,0,68.00000,0.00000,0.00000,0.00000,9,,0,0,0,5512.00000,,68,3,120,360
2022-01-04,1043.02369,862.73741,180.28627,5512.00000,393,1,0,0,86.00000,0.00000,0.00000,0.00000,1,,0,0,0,5512.00000,,86,3,120,360
2022-01-05,1051.29131,862.73741,188.55389,5512.00000,394,1,0,0,84.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,84,3,120,360
2022-01-06,1051.29131,862.96086,188.33044,2756.00000,394,1,0,0,23.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,23,1,30,120
2022-01-07,1051.29131,862.96086,188.33044,0.00000,394,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,1050.84441,862.96086,187.88355,0.00000,393,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,1058.66513,871.22848,187.43665,0.00000,393,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,1058.66513,871.22848,187.43665,0.00000,393,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,1062.68722,875.25057,187.43665,0.00000,394,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,1063.35756,875.25057,188.10699,0.00000,395,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,1068.72035,880.61335,188.10699,0.00000,397,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,1068.72035,880.61335,188.10699,0.00000,397,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,1068.72035,880.61335,188.10699,0.00000,397,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,1071.40174,883.29474,188.10699,0.00000,398,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,1082.35075,894.24375,188.10699,0.00000,400,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,879.45886,691.35187,188.10699,12000.00000,340,0,60,0,0.00000,12000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,628.52540,449.35637,179.16903,14800.00000,265,0,74,0,0.00000,14800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,322.39997,143.23095,179.16903,15600.00000,188,1,78,0,0.00000,15600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,235.03133,56.08575,178.94558,4400.00000,165,0,22,0,0.00000,4400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,244.63965,64.57682,180.06282,0.00000,169,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,244.63965,64.57682,180.06282,0.00000,169,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,244.41620,64.57682,179.83937,0.00000,168,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,254.91831,66.14097,188.77734,0.00000,170,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,254.91831,66.14097,188.77734,0.00000,170,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,254.91831,66.14097,188.77734,0.00000,170,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,254.91831,66.14097,188.77734,0.00000,170,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,263.18593,74.40859,188.77734,0.00000,171,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,266.46319,74.40859,192.05460,0.00000,172,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,268.92113,76.86653,192.05460,0.00000,172,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,270.48527,78.43067,192.05460,0.00000,173,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
