Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1112.70260,776.70947,335.99313,2876.00000,392,394,0,1,72,0.00000,200.00000,2876.00000,,72,3,180,300
2022-01-02,1111.32466,773.35773,337.96693,2876.00000,393,2,0,1,98,0.00000,200.00000,2876.00000,,98,3,180,360
2022-01-03,1110.61707,770.67634,339.94073,2876.00000,393,1,0,1,42,0.00000,200.00000,2876.00000,,42,3,180,300
2022-01-04,1121.56608,781.62535,339.94073,2876.00000,395,2,0,0,82,0.00000,0.00000,2876.00000,,82,3,180,360
2022-01-05,1122.01298,782.07225,339.94073,0.00000,396,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1122.01298,782.07225,339.94073,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1126.07231,788.10538,337.96693,0.00000,396,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1125.62541,788.10538,337.52003,0.00000,395,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1128.53025,791.01022,337.52003,0.00000,397,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1126.55645,791.01022,335.54623,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1126.55645,791.01022,335.54623,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1128.53025,791.01022,337.52003,0.00000,397,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1128.53025,791.01022,337.52003,0.00000,397,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1130.76474,793.69161,337.07314,0.00000,397,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
