Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,40085.99605,1620.71605,38465.28000,0.00000,361,361,0,0,0,0,0.00000
2022-01-02,40949.99605,1620.71605,39329.28000,0.00000,362,1,0,0,0,0,0.00000
2022-01-03,40941.30674,1612.02674,39329.28000,0.00000,360,0,0,2,0,0,400.00000
2022-01-04,41093.50093,2057.98093,39035.52000,0.00000,359,1,0,1,0,0,200.00000
2022-01-05,41195.79419,2056.59419,39139.20000,0.00000,360,3,0,2,0,0,400.00000
2022-01-06,42051.99255,2048.79255,40003.20000,0.00000,361,2,0,1,0,0,200.00000
2022-01-07,41481.75255,2048.79255,39432.96000,0.00000,361,1,0,0,0,0,0.00000
2022-01-08,41481.75255,2048.79255,39432.96000,0.00000,359,0,0,2,0,0,400.00000
2022-01-09,42072.83112,2052.35112,40020.48000,0.00000,361,3,0,1,0,0,200.00000
2022-01-10,42833.15112,2052.35112,40780.80000,0.00000,361,1,0,0,0,0,0.00000
2022-01-11,42833.15112,2052.35112,40780.80000,0.00000,362,1,0,0,0,0,0.00000
2022-01-12,42912.03945,2044.83945,40867.20000,0.00000,363,2,0,1,0,0,200.00000
2022-01-13,43219.91145,2058.95145,41160.96000,0.00000,366,3,0,0,0,0,0.00000
2022-01-14,43219.91145,2058.95145,41160.96000,0.00000,366,0,0,0,0,0,0.00000
2022-01-15,42926.15145,2058.95145,40867.20000,0.00000,365,0,0,0,0,0,0.00000
2022-01-16,42923.97962,2056.77962,40867.20000,0.00000,363,0,0,2,0,0,400.00000
2022-01-17,42923.97962,2056.77962,40867.20000,0.00000,363,0,0,0,0,0,0.00000
2022-01-18,43217.73962,2056.77962,41160.96000,0.00000,364,1,0,0,0,0,0.00000
2022-01-19,43217.73962,2056.77962,41160.96000,0.00000,363,1,0,1,0,0,200.00000
2022-01-20,43223.43847,2062.47847,41160.96000,0.00000,365,3,0,1,0,0,200.00000
2022-01-21,43223.43847,2062.47847,41160.96000,0.00000,366,1,0,0,0,0,0.00000
2022-01-22,43223.43847,2062.47847,41160.96000,0.00000,366,0,0,0,0,0,0.00000
2022-01-23,43332.16044,2067.52044,41264.64000,0.00000,366,2,0,2,0,0,400.00000
2022-01-24,44196.16044,2067.52044,42128.64000,0.00000,368,2,0,0,0,0,0.00000
2022-01-25,44196.16044,2067.52044,42128.64000,0.00000,368,0,0,0,0,0,0.00000
2022-01-26,44196.16044,2067.52044,42128.64000,0.00000,369,1,0,0,0,0,0.00000
2022-01-27,44196.16044,2067.52044,42128.64000,0.00000,371,2,0,0,0,0,0.00000
2022-01-28,44198.13501,2069.49501,42128.64000,0.00000,372,1,0,0,0,0,0.00000
2022-01-29,45062.13501,2069.49501,42992.64000,0.00000,374,3,0,0,0,0,0.00000
2022-01-30,45743.85469,2077.29469,43666.56000,0.00000,377,5,0,0,0,0,0.00000
2022-01-31,45452.26652,2079.46652,43372.80000,0.00000,376,1,0,1,0,0,200.00000
2022-02-01,45450.09469,2077.29469,43372.80000,0.00000,375,0,0,1,0,0,200.00000
2022-02-02,45257.84285,2075.12285,43182.72000,0.00000,372,0,0,1,0,0,200.00000
2022-02-03,45378.48921,2092.08921,43286.40000,0.00000,374,2,0,0,0,0,0.00000
2022-02-04,45376.31737,2089.91737,43286.40000,0.00000,373,0,0,1,0,0,200.00000
2022-02-05,45291.89195,2091.89195,43200.00000,0.00000,374,2,0,0,0,0,0.00000
2022-02-06,44427.89195,2091.89195,42336.00000,0.00000,373,0,0,0,0,0,0.00000
2022-02-07,44427.89195,2091.89195,42336.00000,0.00000,373,0,0,0,0,0,0.00000
2022-02-08,45188.21195,2091.89195,43096.32000,0.00000,373,1,0,0,0,0,0.00000
2022-02-09,45483.94652,2093.86652,43390.08000,0.00000,375,2,0,0,0,0,0.00000
2022-02-10,45493.23551,2103.15551,43390.08000,0.00000,377,2,0,0,0,0,0.00000
2022-02-11,45389.55551,2103.15551,43286.40000,0.00000,376,0,0,0,0,0,0.00000
2022-02-12,45406.76055,2120.36055,43286.40000,0.00000,377,1,0,0,0,0,0.00000
2022-02-13,45491.18597,2118.38597,43372.80000,0.00000,376,1,0,2,0,0,400.00000
