Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2017 ""True"" Mitigated Emissions (Kg Methane)","Year 2018 ""True"" Mitigated Emissions (Kg Methane)","Year 2019 ""True"" Mitigated Emissions (Kg Methane)","Year 2020 ""True"" Mitigated Emissions (Kg Methane)","Year 2021 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2017 ""True"" Emissions (Kg Methane)","Year 2018 ""True"" Emissions (Kg Methane)","Year 2019 ""True"" Emissions (Kg Methane)","Year 2020 ""True"" Emissions (Kg Methane)","Year 2021 ""True"" Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2017 ""Estimated"" Emissions (Kg Methane)","Year 2018 ""Estimated"" Emissions (Kg Methane)","Year 2019 ""Estimated"" Emissions (Kg Methane)","Year 2020 ""Estimated"" Emissions (Kg Methane)","Year 2021 ""Estimated"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_none,0,0.0,2083247.2543752005,0.0,1498273.9016579427,584973.3527172576,0.031181572828926276,0.095690057,0.002586218,834.634316656731,3017.681637552,52.901597767680016,0.0,0.0,0.0,0.0,0.0,0.0,296713.26360662014,329823.92560582986,333079.33879075886,362978.0524128369,350475.1303604646,233648.37970312146,0.0,0.0,0.0,0.0,0.0,0.0
P_none,1,0.0,2164767.150575923,0.0,1550016.248121533,614750.9024543904,0.030892401432443047,0.095690057,0.002586218,850.2620387179587,3017.681637552,54.666851460480004,0.0,0.0,0.0,0.0,0.0,0.0,281517.59165291477,355058.69943730906,377388.6969153707,338462.52776619,383283.89429683273,383538.35181498365,0.0,0.0,0.0,0.0,0.0,0.0
P_none,2,0.0,2155859.3489296613,0.0,1605862.9105225345,549996.4384071263,0.032130025871722465,0.095690057,0.002586218,869.6487894028485,3017.681637552,41.628592517760005,0.0,0.0,0.0,0.0,0.0,0.0,296240.83455984585,364005.97052226245,356562.8609226916,337887.7522792442,366586.0713669437,263684.7655823212,0.0,0.0,0.0,0.0,0.0,0.0
P_none,3,0.0,2217878.906067101,0.0,1641757.7918637218,576121.1142033793,0.0312019295288097,0.095690057,0.002586218,840.7425724287721,3017.681637552,41.1705215856,0.0,0.0,0.0,0.0,0.0,0.0,308695.3332339671,380489.49737722066,359819.0167765436,361796.561550673,364234.49129325163,387722.5906028002,0.0,0.0,0.0,0.0,0.0,0.0
P_none,4,0.0,2157683.3270568866,0.0,1603009.0170915266,554674.30996536,0.03144133266190108,0.095690057,0.002586218,833.7261696510382,3017.681637552,37.762920748800006,0.0,0.0,0.0,0.0,0.0,0.0,301898.7261470025,358451.1214956022,338051.0930322586,342854.6783516473,364211.7619440708,271878.9902225264,0.0,0.0,0.0,0.0,0.0,0.0
P_OGI,0,631356.423046272,1453462.5730969154,0.0,868489.2203796576,584973.3527172576,0.031181572828926276,0.095690057,0.002586218,582.3167360163924,2939.552619812638,37.5729858144,129978.19792203237,98677.62867407368,93126.68222544274,112201.46080453989,96744.57339226083,100611.30903426347,204360.23993995108,231417.07891221053,240009.8494846543,251123.34129172083,253989.2605651637,242455.94496329752,231038.86104538108,215418.49920345494,266863.1399122409,226095.26656312344,259399.88616466417,93744.36786328576
P_OGI,1,623596.2552712801,1542487.4580718656,0.0,927736.5556174753,614750.9024543904,0.030892401432443047,0.095690057,0.002586218,605.8473912301122,3017.681637552,42.9022490112,77387.62827887815,97257.8700541878,120291.40572475441,97046.89063925276,111828.49655687039,119778.6472029055,226791.55578013917,258024.79070024297,257360.19564337755,241720.61913655742,271595.05674759333,264126.67362399906,267896.7249863884,294072.639642266,197159.1168251884,242824.5737195685,337758.68349761923,107916.0895660824
P_OGI,2,644632.4346808607,1512354.21553152,0.0,962357.7771243937,549996.4384071263,0.032130025871722465,0.095690057,0.002586218,610.0662426508754,3017.681637552,34.701664204800004,105259.99884235104,107986.30782865373,109910.20682573508,84634.05560600576,114302.33985761006,122520.14309746142,218790.72385069192,256307.5048919906,246994.51378149603,253202.2159438942,252384.28112091759,142531.87194915646,210698.5856135938,301579.87072125345,201757.00988556855,254270.93777853542,309353.9340027054,90870.39180008706
P_OGI,3,664949.7775697184,1554194.0744941249,0.0,978072.9602907456,576121.1142033793,0.0312019295288097,0.095690057,0.002586218,589.1562071622915,2734.5156208776,32.958762191999995,113714.89949675168,116457.31571260776,97723.86410025985,122266.75548281676,100611.10718703076,114162.58229878612,222734.2475650178,264261.1854125423,262279.91625397623,239667.94704402058,263841.2235595038,273989.3751998918,249757.69733151287,208322.63590360514,224075.80601737066,231955.3607173172,318875.1743976054,81296.81448520225
P_OGI,4,660627.3762118368,1498140.5733265248,0.0,943466.2633611648,554674.30996536,0.03144133266190108,0.095690057,0.002586218,578.8796651184408,2579.4977285376,36.087046236000006,105884.58166126559,118714.29340188774,107540.35629709646,88974.27361219176,116028.06622731243,123464.31584615266,227450.7355655575,240031.58317977557,230611.92890691225,254012.46158623282,248395.67307834746,149761.4600095978,215619.1510949761,222138.3798699632,236099.16552033502,261428.9480551051,301545.14305896516,102297.63476777833
P_stationary,0,1354756.4929102464,727952.6957586049,0.0,142979.3430413472,584973.3527172576,0.031181572828926276,0.095690057,0.002586218,291.647714646877,1622.5206064919962,29.7187449984,233499.67508574488,215748.05572751825,222447.5736096673,227461.5057608342,219070.70074523165,199824.34095746084,98656.2484486151,114105.12451544592,110626.81809545387,135514.41937279975,131389.42277352465,105382.0134321556,89658.88494311525,72041.59029032636,77410.48514535355,96312.45131497437,86761.69815722403,60713.292415363205
P_stationary,1,1404159.1029637633,760183.0472087136,0.0,145432.14475432318,614750.9024543904,0.030892401432443047,0.095690057,0.002586218,298.57935868370527,2508.80956963054,31.282889472,185243.57467668576,230116.54565694203,259823.9831831712,219780.73281544738,256861.40746245053,213603.2019862767,117162.38535747792,124943.8379945122,117571.16599471572,118684.7021875247,126404.49594733882,130563.53828577403,110707.8938433217,93296.67521723997,91374.58376640007,80104.01033334236,93627.8827076016,89714.80289701438
P_stationary,2,1457490.3973825248,697770.1076551201,0.0,147773.66924799362,549996.4384071263,0.032130025871722465,0.095690057,0.002586218,281.4724113171118,1612.186080336,28.154600524800003,219931.20761293697,247455.78463655268,233146.76686066776,216070.18500917192,264237.4837984649,235694.72880729628,103619.08944917562,116559.57178654688,123411.38974443257,121826.32808847906,102342.26185165829,72377.3555322457,101426.0804302465,86615.5004135424,86110.72863258241,82231.88600548802,69089.4042292512,62129.97281198884
P_stationary,3,1488929.7011758273,728538.5052370656,0.0,152417.3910336864,576121.1142033793,0.0312019295288097,0.095690057,0.002586218,276.17077529835694,961.110932508,28.154600524800003,225400.92287922066,258060.35731977833,231828.02214201403,255369.80438818794,254019.47947080323,225956.12750839785,109960.45320351327,122442.12536910384,127973.28742267391,106447.99616668347,110205.82595207485,122752.12510249068,97164.59992928633,87609.57639279838,91700.5216123872,70512.03689931364,79486.14214045442,99478.45364391357
P_stationary,4,1450933.2799590242,706405.9353090049,0.0,151731.62534364482,554674.30996536,0.031441332661901085,0.095690057,0.002586218,272.9543799493836,864.3574221768,27.931154400000004,233530.16778061894,251436.53845246628,230798.59831869317,222416.1734269237,247453.83552473958,226950.52081160495,97791.22966782047,107006.41047368385,107253.16322639764,120430.68738361097,116747.56708034754,86864.9148732251,96663.04326728646,61681.09422939845,71812.08921509283,84300.85198975682,87942.63356919354,80077.30208778249
P_truck,0,688965.4289101248,1395747.2054073024,0.0,810773.8526900449,584973.3527172576,0.031181572828926276,0.095690057,0.002586218,559.1935919099769,2727.0747620452794,35.751877632,139059.62103222156,107895.5790856278,103890.67753762579,121577.42053808355,105406.4854429545,111119.07535867293,196802.30536954463,222268.72601644235,229281.3877662577,241813.7745515218,245367.22596243117,231774.98222626286,210803.72488413382,142566.93333303477,164064.2076513315,172381.71709392706,183006.3286610011,106658.89165524469
P_truck,1,683674.5983726592,1482575.137735565,0.0,867824.2352811744,614750.9024543904,0.030892401432443047,0.095690057,0.002586218,582.3154507995149,2871.7581282292795,47.8181363328,81924.38181905368,104198.83969594169,135998.7372834715,107300.52828578596,123512.46695050313,130734.32778764881,222661.6271387083,251021.53655393547,241698.9475262547,231582.8238086615,259907.627787416,253265.2822486489,203712.3651766557,235371.04538391295,136589.10250271217,165401.71825741394,152974.9334076612,114296.87700247322
P_truck,2,722954.0654322625,1433910.804958512,0.0,883914.3665513856,549996.4384071263,0.032130025871722465,0.095690057,0.002586218,578.4230758202954,2811.8178765244757,34.4111822208,118484.35431831233,126190.64882395463,120264.72576410364,96517.30818385344,123395.19961537993,138064.82626877743,208015.72500632107,237924.28106671435,236554.67771385968,241385.4257931111,243302.789078824,127823.6435730267,167416.01179910422,168924.62183723366,166485.96457436084,163920.590532603,176506.58022159376,100688.77267285011
P_truck,3,736368.6151426176,1482693.6779595362,0.0,906572.5637561568,576121.1142033793,0.0312019295288097,0.095690057,0.002586218,562.0521902803397,2531.95890822,31.394613420000002,120624.61959845887,128027.34006243669,111724.47386177322,139964.6917776911,107740.63537827031,128250.4687219263,217343.75388410653,252680.53058621552,248283.72413033407,221960.7675040448,256675.6981370445,259977.5369923066,166671.89502988278,145894.66482683521,159609.56289583343,169972.22173150445,218593.92362645958,97758.13786286878
P_truck,4,720366.74690688,1438534.6018117634,0.0,883860.2918464033,554674.30996536,0.03144133266190108,0.095690057,0.002586218,555.8479914264929,2474.0855617464003,35.751877632,112629.85849277816,132398.97828730164,117947.28027632466,95276.65824366272,122700.03629349476,139357.35574771886,221788.45852234462,226431.74875229818,220231.7282583367,247787.53614478785,241703.28365407517,135810.21674140333,160736.04596936304,114133.36487649733,126147.99764741914,177717.39138549054,177322.5691730161,108387.37921551219
