Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,931.4068261296212,665.1425287037882,266.26429723870376,1012.649487,726.43339,336.67092999999994,823.74552,567.896176,206.1319,8.48927430397079,18600.0,0.0,0.0
P_aircraft,1,967.4087843906892,687.5718935052488,279.8368912277499,1070.1020039999999,773.13428,324.44826,843.867129,563.98582,233.649666,6.29849383842994,13800.0,0.0,0.0
P_aircraft,2,956.295747462346,705.9689741533546,250.3267731994523,1033.016883,808.21581,310.03578,874.09608,593.25766,198.270206,8.352350524874486,18300.0,0.0,0.0
P_aircraft,3,996.3217461250571,734.0970589730717,262.22468712460056,1084.17558,833.68902,310.34115999999995,925.9325759999999,671.01799,214.9209,5.157462345960749,11300.0,0.0,0.0
P_aircraft,4,966.716272204473,714.276267247832,252.44000502510266,1051.75683,792.373255,290.394595,876.401335,621.41226,217.30436,6.663623916020082,14600.0,0.0,0.0
P_drone,0,931.4359938521224,665.1716964217252,266.26429723870376,1012.649487,726.43339,336.67092999999994,823.74552,568.41011,206.1319,10.543130990415335,23100.0,0.0,0.0
P_drone,1,966.7171218302145,686.8802309767229,279.8368912277499,1069.7854550000002,773.13428,324.44826,843.867129,563.98582,233.649666,8.443633044272023,18500.0,0.0,0.0
P_drone,2,956.3276687813784,706.0008954723871,250.3267731994523,1033.016883,808.21581,310.03578,874.263669,593.25766,198.270206,10.406207211319032,22800.0,0.0,0.0
P_drone,3,996.3595825741671,734.1348954221817,262.22468712460056,1084.17558,833.68902,310.34115999999995,925.9325759999999,671.01799,214.9209,7.211319032405294,15800.0,0.0,0.0
P_drone,4,966.7474796257417,714.3074746691009,252.44000502510266,1051.928135,792.5967049999999,290.394595,876.401335,621.41226,217.30436,8.717480602464628,19100.0,0.0,0.0
P_none,0,948.1961126198083,681.9318152943861,266.26429723870376,1050.5539199999998,803.97027,336.67092999999994,872.5021439999999,618.28397,206.1319,0.0,0.0,0.0,0.0
P_none,1,985.3705928708354,705.533701916933,279.8368912277499,1079.408661,795.4792,324.44826,843.867129,563.98582,233.649666,0.0,0.0,0.0,0.0
P_none,2,981.2719848836149,730.9452113099042,250.3267731994523,1053.157105,834.1582549999999,310.03578,908.607808,611.22298,198.270206,0.0,0.0,0.0,0.0
P_none,3,1009.5169779141946,747.2922908352351,262.22468712460056,1084.4548909999999,833.68902,310.34115999999995,932.963777,671.889445,214.9209,0.0,0.0,0.0,0.0
P_none,4,982.0501303057964,729.6101252989502,252.44000502510266,1080.790325,811.366444,290.394595,891.22719,644.87443,217.30436,0.0,0.0,0.0,0.0
P_OGI,0,660.7532268553172,394.4889294888179,266.26429723870376,933.727231,660.091325,336.67092999999994,399.22553600000003,136.013535,206.1319,128.35417617526244,281224.0,0.0,0.0
P_OGI,1,701.3530784664537,421.5161872934733,279.8368912277499,999.525572,714.2107239999999,324.44826,412.725589,143.208605,233.649666,126.16339570972158,276424.0,0.0,0.0
P_OGI,2,687.5658918393428,437.239118877225,250.3267731994523,990.8594679999999,735.7065349999999,310.03578,398.290771,139.38762,198.270206,126.4372432679142,277024.0,0.0,0.0
P_OGI,3,706.6008206891829,444.3761333546326,262.22468712460056,1011.7631379999999,745.42658,310.34115999999995,401.98513,145.01854,214.9209,133.00958466453673,291424.0,0.0,0.0
P_OGI,4,681.0240616978549,428.58405666818805,252.44000502510266,986.75173,739.1923449999999,290.394595,384.1092,138.024576,217.30436,130.27110908261068,285424.0,0.0,0.0
P_stationary,0,329.3271527384756,63.062855426745784,266.26429723870376,396.782492,79.32447,336.67092999999994,259.16385,35.30498,206.1319,543.9662254678229,1191830.0,1230.0,30.0
P_stationary,1,344.0005727430397,64.16368170698311,279.8368912277499,387.099692,84.26269499999998,324.44826,281.605594,39.081265,233.649666,544.3313555454131,1192630.0,1230.0,30.0
P_stationary,2,315.46165853035143,65.13488538566864,250.3267731994523,373.49536,83.34656,310.03578,247.13483,36.19877,198.270206,543.3272478320401,1190430.0,1230.0,30.0
P_stationary,3,329.4367017708809,67.21201466453674,262.22468712460056,376.88434,86.49719499999998,310.34115999999995,269.416441,38.388580000000005,214.9209,550.4472843450479,1206030.0,1230.0,30.0
P_stationary,4,319.3550390963031,66.91503425832953,252.44000502510266,360.743855,84.9107,290.394595,269.803748,38.65671,217.30436,545.7918758557736,1195830.0,1230.0,30.0
P_truck,0,634.4112062391602,368.1469086444546,266.26429723870376,933.5261259999999,662.52692,336.67092999999994,342.82322600000003,83.324215,206.1319,118.21086261980831,259000.0,0.0,0.0
P_truck,1,674.0083410360567,394.1714497033318,279.8368912277499,992.0474679999998,712.57954,324.44826,359.004676,88.463545,233.649666,116.75034230944775,255800.0,0.0,0.0
P_truck,2,651.7612914011866,401.434518188042,250.3267731994523,987.27311,729.78513,310.03578,327.50206,70.364155,198.270206,117.20675490643542,256800.0,0.0,0.0
P_truck,3,673.9639774349613,411.73929010497494,262.22468712460056,1013.736945,746.1192649999998,310.34115999999995,344.298,84.24035,214.9209,123.5965312642629,270800.0,0.0,0.0
P_truck,4,653.8141480648105,401.3741430625285,252.44000502510266,980.5510129999999,739.39345,290.394595,338.74901,85.335255,217.30436,120.21907804655409,263400.0,0.0,0.0
