Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,781904.4128680822,114197.25933383562,667707.1535342465,871066.1652319999,180329.081892,687854.592,698274.502504,44147.300838,653253.12,2238.082191780822,816900.0,14200.0,0.0
P_aircraft,1,750679.6861300274,105754.48459567124,644925.2015342466,818781.307828,172161.63969199997,653802.6240000001,683054.371458,37073.951404,636287.616,2276.4383561643835,830900.0,14600.0,0.0
P_aircraft,2,751964.1171268492,96748.5098939452,655215.6072328767,834298.738886,180320.34209199998,666005.76,676666.60127,23800.944348,642622.4639999999,2301.6438356164385,840100.0,14400.0,0.0
P_aircraft,3,823447.7852960549,126247.08041934248,697200.7048767123,915087.749306,210684.676862,715554.432,731465.2734760001,31195.783308,686534.4,2375.068493150685,866900.0,15400.0,0.0
P_aircraft,4,764166.2901916439,88851.29709572603,675314.9930958905,842823.98601,173666.28110999998,692737.9199999999,694553.171052,25477.274036000003,657445.248,2332.328767123288,851300.0,14800.0,0.0
P_drone,0,781293.877326356,113586.7237920548,667707.1535342465,869954.1099159999,179217.02657199997,687854.592,697162.50031,43035.298642,653253.12,2265.753424657534,827000.0,14400.0,0.0
P_drone,1,748677.5863233699,103752.38478912329,644925.2015342466,818282.189488,171861.957048,653802.6240000001,681619.28337,35759.33449,636287.616,2293.150684931507,837000.0,14400.0,0.0
P_drone,2,753162.7380853698,97947.13085249315,655215.6072328767,834882.116052,180177.07403999998,666005.76,677996.48954,25663.989654,642622.4639999999,2331.5068493150684,851000.0,14600.0,0.0
P_drone,3,819905.5833276164,122704.87845090411,697200.7048767123,914734.9263159999,209956.37336799997,715554.432,727165.950414,26896.732482,686534.4,2406.5753424657532,878400.0,14800.0,0.0
P_drone,4,766658.0322929041,91343.0391970137,675314.9930958905,842584.780262,173718.678586,692737.9199999999,697482.5744619999,28228.520284,657445.248,2357.2602739726026,860400.0,14600.0,0.0
P_none,0,853767.8051758631,186060.65164161642,667707.1535342465,893279.5263259999,206231.351102,687854.592,814640.445144,160814.941804,653253.12,0.0,0.0,0.0,0.0
P_none,1,822968.0613618628,178042.85982758904,644925.2015342466,845054.035126,199284.384392,653802.6240000001,806734.463992,166002.300322,636287.616,0.0,0.0,0.0,0.0
P_none,2,829792.7574632054,174577.15023021915,655215.6072328767,845169.406712,189371.387336,666005.76,812326.765766,166664.04322400002,642622.4639999999,0.0,0.0,0.0,0.0
P_none,3,911660.1339141097,214459.42903736985,697200.7048767123,939846.049428,226688.865808,715554.432,894099.6069060001,200760.67307999998,686534.4,0.0,0.0,0.0,0.0
P_none,4,840170.9977806848,164856.00468479452,675314.9930958905,855387.702274,176022.65574,692737.9199999999,812490.314376,155636.208188,657445.248,0.0,0.0,0.0,0.0
P_OGI,0,780921.8947602191,113214.74122597261,667707.1535342465,862729.036606,172050.16152599995,687854.592,705934.5091380001,47836.217636,653253.12,2474.717808219178,903272.0,14076.0,0.0
P_OGI,1,750406.4619129862,105481.26037873972,644925.2015342466,816467.773572,170956.43547,653802.6240000001,688961.308038,42930.126734,636287.616,2509.786301369863,916072.0,14355.999999999996,0.0
P_OGI,2,754955.4578701095,99739.85063720547,655215.6072328767,834146.821352,179798.73604999998,666005.76,683377.198378,33522.642002,642622.4639999999,2521.841095890411,920472.0,14555.999999999996,0.0
P_OGI,3,825790.4432154248,128589.73833868494,697200.7048767123,912048.9195059999,207253.01550599997,715554.432,754149.246928,50365.950928,686534.4,2582.66301369863,942672.0,14876.0,0.0
P_OGI,4,768799.6439560547,93484.65086013699,675314.9930958905,840644.2424539999,171463.92712999994,692737.9199999999,708372.493046,39087.306378,657445.248,2534.991780821918,925272.0,14276.0,0.0
P_stationary,0,828935.9558411232,161228.8023068493,667707.1535342465,866474.555386,178022.429688,687854.592,806397.17626,146704.899182,653253.12,2543.2876712328766,928300.0,7340.0,1540.0
P_stationary,1,801112.326026822,156187.12449252055,644925.2015342466,813010.938986,167797.172332,653802.6240000001,785174.999918,145352.094358,636287.616,2595.890410958904,947500.0,8340.0,1540.0
P_stationary,2,808947.4410906576,153731.83385778082,655215.6072328767,834512.807852,182039.504402,666005.76,792323.393994,142582.70474800002,642622.4639999999,2596.4383561643835,947700.0,7340.0,1540.0
P_stationary,3,883155.0553037808,185954.3504270137,697200.7048767123,916653.223024,214970.505568,715554.432,856636.853616,165006.786252,686534.4,2594.794520547945,947100.0,7140.0,1540.0
P_stationary,4,820461.335614,145146.34251810962,675314.9930958905,845430.058832,175031.065668,692737.9199999999,785018.938138,128341.08461,657445.248,2621.6438356164385,956900.0,6899.999999999991,1540.0
P_truck,0,778333.5121293972,110626.35859515068,667707.1535342465,866785.6266719999,176048.54332799997,687854.592,693993.73098,39657.171268,653253.12,2270.1369863013697,828600.0,14600.0,0.0
P_truck,1,749599.7383837261,104674.53684947944,644925.2015342466,818436.588538,171946.50509599998,653802.6240000001,681877.12342,36017.17454,636287.616,2285.4794520547944,834200.0,14479.999999999996,0.0
P_truck,2,751273.7696606849,96058.16242780822,655215.6072328767,833957.84609,180178.353966,666005.76,675908.32729,23042.670362,642622.4639999999,2329.8630136986303,850400.0,14479.999999999996,0.0
P_truck,3,820206.9825905205,123006.27771378082,697200.7048767123,915004.993744,210209.08974399997,715554.432,727593.670358,27324.452428,686534.4,2389.5890410958905,872200.0,14800.0,0.0
P_truck,4,766739.6667374519,91424.67364153425,675314.9930958905,844168.568032,174445.750476,692737.9199999999,697929.4004019999,28853.503386,657445.248,2340.821917808219,854400.0,14879.999999999996,0.0
