Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,798178.37694,158973.89694,639204.48000,2876.00000,6545,6581,0,25,51,0.00000,5000.00000,2876.00000,,51,3,180,300
2022-01-02,798659.86339,159489.94339,639169.92000,2876.00000,6548,20,0,13,80,0.00000,2600.00000,2876.00000,,80,3,180,360
2022-01-03,798622.78074,159245.50074,639377.28000,2876.00000,6555,23,0,12,40,0.00000,2400.00000,2876.00000,,40,3,180,300
2022-01-04,798268.68134,159375.24134,638893.44000,2876.00000,6548,13,0,15,64,0.00000,3000.00000,2876.00000,,64,3,180,360
2022-01-05,796230.32305,159462.32305,636768.00000,2876.00000,6554,25,0,9,53,0.00000,1800.00000,2876.00000,,53,3,180,300
2022-01-06,797078.09998,159532.49998,637545.60000,2876.00000,6557,17,0,10,74,0.00000,2000.00000,2876.00000,,74,3,180,360
2022-01-07,796941.72310,159413.40310,637528.32000,2876.00000,6553,14,0,11,38,0.00000,2200.00000,2876.00000,,38,3,180,300
2022-01-08,798154.68332,158621.88332,639532.80000,2876.00000,6563,17,0,5,79,0.00000,1000.00000,2876.00000,,79,3,180,360
2022-01-09,799740.86941,158462.78941,641278.08000,2876.00000,6568,22,0,11,50,0.00000,2200.00000,2876.00000,,50,3,180,300
2022-01-10,798486.75113,159195.87113,639290.88000,2876.00000,6565,12,0,10,77,0.00000,2000.00000,2876.00000,,77,3,180,360
2022-01-11,797710.87920,159957.91920,637752.96000,2876.00000,6561,18,0,16,50,0.00000,3200.00000,2876.00000,,50,3,180,300
2022-01-12,795686.19859,159211.95859,636474.24000,2876.00000,6557,14,0,10,72,0.00000,2000.00000,2876.00000,,72,3,180,360
2022-01-13,799809.22264,164181.70264,635627.52000,2876.00000,6561,15,0,7,60,0.00000,1400.00000,2876.00000,,60,3,180,300
2022-01-14,798706.58482,165688.34482,633018.24000,2876.00000,6563,22,0,9,68,0.00000,1800.00000,2876.00000,,68,3,180,360
