Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,18475.86094,13102.39153,5373.46941,2876.00000,6720,6752,0,25,42,0.00000,5000.00000,2876.00000,,42,3,180,300
2022-01-02,18441.85942,13092.55977,5349.29965,2876.00000,6719,21,0,16,68,0.00000,3200.00000,2876.00000,,68,3,180,360
2022-01-03,18445.54633,13085.18595,5360.36039,2876.00000,6722,21,0,13,50,0.00000,2600.00000,2876.00000,,50,3,180,300
2022-01-04,18433.10766,13068.20380,5364.90386,2876.00000,6717,17,0,16,53,0.00000,3200.00000,2876.00000,,53,3,180,360
2022-01-05,18422.19589,13083.84525,5338.35064,2876.00000,6723,21,0,10,39,0.00000,2000.00000,2876.00000,,39,3,180,300
2022-01-06,18437.39044,13083.84525,5353.54519,2876.00000,6725,20,0,11,64,0.00000,2200.00000,2876.00000,,64,3,180,360
2022-01-07,18405.77237,13049.43407,5356.33830,2876.00000,6725,17,0,13,43,0.00000,2600.00000,2876.00000,,43,3,180,300
2022-01-08,18440.89114,13060.38308,5380.50806,2876.00000,6736,24,0,9,67,0.00000,1800.00000,2876.00000,,67,3,180,360
2022-01-09,18473.25404,13081.83421,5391.41983,2876.00000,6744,18,0,7,32,0.00000,1400.00000,2876.00000,,32,3,180,300
2022-01-10,18473.21679,13087.19699,5386.01981,2876.00000,6744,18,0,14,80,0.00000,2800.00000,2876.00000,,80,3,180,360
2022-01-11,18451.98912,13091.44252,5360.54660,2876.00000,6746,19,0,11,49,0.00000,2200.00000,2876.00000,,49,3,180,300
2022-01-12,18474.92990,13121.83162,5353.09829,2876.00000,6751,18,0,7,56,0.00000,1400.00000,2876.00000,,56,3,180,360
