Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,831535.03836,224022.07836,607512.96000,400.00000,6527,6566,0,21,0.00000,0.00000,4200.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,831972.00154,223888.80154,608083.20000,400.00000,6521,11,0,14,0.00000,0.00000,2800.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-03,831814.05255,224404.77255,607409.28000,1400.00000,6519,17,0,13,82.00000,0.00000,2600.00000,400.00000,9,,10,180,270,1000.00000,,82,3,120,360
2022-01-04,831513.24994,224570.52994,606942.72000,1400.00000,6510,10,0,14,76.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,76,3,120,360
2022-01-05,834592.96019,225991.36019,608601.60000,1400.00000,6510,17,0,12,68.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,68,3,120,360
2022-01-06,836185.91456,225631.67456,610554.24000,1400.00000,6514,16,0,11,77.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,77,3,120,360
2022-01-07,834504.98473,226110.74473,608394.24000,1400.00000,6516,17,0,8,79.00000,0.00000,1600.00000,400.00000,9,,10,180,270,1000.00000,,79,3,120,360
2022-01-08,834302.71125,224958.07125,609344.64000,1400.00000,6528,22,0,7,70.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,70,3,120,360
2022-01-09,833789.54622,224946.02622,608843.52000,1400.00000,6536,19,0,7,72.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,72,3,120,360
2022-01-10,832327.94419,224624.90419,607703.04000,1400.00000,6534,14,0,12,72.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,72,3,120,360
2022-01-11,835546.30284,224629.18284,610917.12000,1400.00000,6541,22,0,13,70.00000,0.00000,2600.00000,400.00000,9,,10,180,270,1000.00000,,70,3,120,360
2022-01-12,834740.78124,224687.66124,610053.12000,1400.00000,6543,19,0,11,90.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,90,3,120,360
2022-01-13,834744.74800,225175.46800,609569.28000,1400.00000,6556,20,0,4,74.00000,0.00000,800.00000,400.00000,9,,10,180,270,1000.00000,,74,3,120,360
2022-01-14,837697.80015,226365.96015,611331.84000,1400.00000,6564,20,0,9,68.00000,0.00000,1800.00000,400.00000,9,,10,180,270,1000.00000,,68,3,120,360
2022-01-15,839006.48488,226119.44488,612887.04000,1400.00000,6563,19,0,14,70.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,70,3,120,360
2022-01-16,839607.12978,226806.48978,612800.64000,1400.00000,6575,24,0,7,73.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,73,3,120,360
2022-01-17,840751.46622,227311.46622,613440.00000,1400.00000,6574,26,0,18,68.00000,0.00000,3600.00000,400.00000,9,,10,180,270,1000.00000,,68,3,120,360
2022-01-18,888270.91725,274087.87725,614183.04000,16000.00000,6506,13,73,5,86.00000,14600.00000,1000.00000,400.00000,9,,10,180,270,1000.00000,,86,3,120,360
2022-01-19,887271.78686,272501.22686,614770.56000,14600.00000,6451,23,66,7,72.00000,13200.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,72,3,120,360
2022-01-20,888144.39503,271663.11503,616481.28000,12600.00000,6412,28,56,6,82.00000,11200.00000,1200.00000,400.00000,9,,9,180,270,1000.00000,,82,3,120,360
2022-01-21,883782.72045,268165.44045,615617.28000,14600.00000,6344,12,68,8,80.00000,13600.00000,1600.00000,0.00000,9,,0,0,0,1000.00000,,80,3,120,360
2022-01-22,881352.94066,267273.58066,614079.36000,14600.00000,6275,16,68,11,79.00000,13600.00000,2200.00000,0.00000,9,,0,0,0,1000.00000,,79,3,120,360
2022-01-23,834828.27282,221820.27282,613008.00000,14000.00000,6218,23,65,10,69.00000,13000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-01-24,831289.52028,218126.00028,613163.52000,13600.00000,6165,17,63,4,81.00000,12600.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-01-25,831433.62406,217976.34406,613457.28000,13400.00000,6113,22,62,8,68.00000,12400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-26,829867.55672,217619.87672,612247.68000,12400.00000,6068,20,57,4,74.00000,11400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-27,827677.70743,215896.58743,611781.12000,17800.00000,5981,8,84,6,76.00000,16800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-28,826180.87540,212360.71540,613820.16000,14800.00000,5920,16,69,6,77.00000,13800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-01-29,825294.23678,211093.91678,614200.32000,13400.00000,5867,19,62,8,87.00000,12400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,87,3,120,360
2022-01-30,821208.72171,207474.96171,613733.76000,14600.00000,5800,17,68,10,77.00000,13600.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-01-31,818205.70154,206424.58154,611781.12000,14200.00000,5730,12,66,7,81.00000,13200.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-01,815111.90853,204955.10853,610156.80000,13600.00000,5663,6,63,8,71.00000,12600.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-02-02,813175.00030,203415.64030,609759.36000,15600.00000,5589,13,73,10,82.00000,14600.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-03,810423.36017,199316.16017,611107.20000,14200.00000,5522,13,66,10,64.00000,13200.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-02-04,808445.70612,197891.46612,610554.24000,16000.00000,5460,19,75,2,82.00000,15000.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-05,807657.14973,196809.14973,610848.00000,15200.00000,5392,16,71,9,86.00000,14200.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-06,803342.30357,194222.30357,609120.00000,15000.00000,5332,24,70,8,71.00000,14000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-02-07,800075.60950,190748.24950,609327.36000,13200.00000,5282,22,61,8,74.00000,12200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-08,796250.76887,188651.40887,607599.36000,15800.00000,5211,14,74,6,76.00000,14800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-09,793712.90436,187098.50436,606614.40000,13000.00000,5161,23,60,3,74.00000,12000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-10,793805.38536,185756.74536,608048.64000,12800.00000,5113,19,59,6,86.00000,11800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-11,788612.03757,179422.91757,609189.12000,14000.00000,5062,23,65,7,86.00000,13000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-12,790836.99403,178865.79403,611971.20000,14200.00000,5005,18,66,8,69.00000,13200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-02-13,787522.77444,176139.09444,611383.68000,16200.00000,4939,16,76,2,89.00000,15200.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,89,3,120,360
2022-02-14,784856.99818,173680.67818,611176.32000,14800.00000,4879,20,69,4,82.00000,13800.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-15,781488.39905,169759.11905,611729.28000,15000.00000,4823,20,70,0,85.00000,14000.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,85,3,120,360
2022-02-16,778212.92942,167831.48942,610381.44000,13000.00000,4763,10,60,5,88.00000,12000.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,88,3,120,360
2022-02-17,772018.80135,162397.68135,609621.12000,16200.00000,4689,16,76,6,79.00000,15200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-02-18,771424.92744,161406.36744,610018.56000,11800.00000,4643,16,54,6,88.00000,10800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,88,3,120,360
2022-02-19,768837.51702,159181.83702,609655.68000,15200.00000,4567,8,71,7,62.00000,14200.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-02-20,769320.56712,157643.12712,611677.44000,16200.00000,4498,16,76,4,95.00000,15200.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,95,3,120,360
