Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,799236.92414,215121.08414,584115.84000,500.00000,6486,6522,0,26,0.00000,0.00000,5200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,799108.38542,215199.90542,583908.48000,500.00000,6493,28,0,17,0.00000,0.00000,3400.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,799030.29598,213393.81598,585636.48000,1500.00000,6490,17,0,17,67.00000,0.00000,3400.00000,500.00000,9,,9,300,180,1000.00000,,67,3,120,360
2022-01-04,799592.31650,213679.35650,585912.96000,1500.00000,6496,19,0,8,60.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,60,3,120,360
2022-01-05,802242.04652,213547.00652,588695.04000,1500.00000,6495,16,0,11,68.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,68,3,120,360
2022-01-06,802950.52034,213495.16034,589455.36000,1500.00000,6493,12,0,11,74.00000,0.00000,2200.00000,500.00000,9,,9,300,180,1000.00000,,74,3,120,360
2022-01-07,805174.80879,212850.96879,592323.84000,1500.00000,6494,13,0,10,85.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,85,3,120,360
2022-01-08,803794.90358,213095.38358,590699.52000,1500.00000,6497,17,0,10,68.00000,0.00000,2000.00000,500.00000,9,,9,300,180,1000.00000,,68,3,120,360
2022-01-09,803606.43609,213096.99609,590509.44000,1500.00000,6497,18,0,12,79.00000,0.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,79,3,120,360
2022-01-10,804113.21951,213862.97951,590250.24000,1500.00000,6501,18,0,9,63.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
