Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1027.86638,769.11219,258.75419,2876.00000,383,384,0,0,56,0.00000,0.00000,2876.00000,,56,3,180,300
2022-01-02,1026.07879,767.32460,258.75419,2876.00000,385,3,0,1,81,0.00000,200.00000,2876.00000,,81,3,180,360
2022-01-03,1030.58501,773.80463,256.78039,2876.00000,386,2,0,0,63,0.00000,0.00000,2876.00000,,63,3,180,300
2022-01-04,1030.58501,773.80463,256.78039,2876.00000,386,0,0,0,83,0.00000,0.00000,2876.00000,,83,3,180,360
2022-01-05,1039.11332,784.30674,254.80658,0.00000,387,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1041.34782,786.98813,254.35969,0.00000,387,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1042.05540,789.66952,252.38588,0.00000,387,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1043.61955,791.23366,252.38588,0.00000,388,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1045.59335,791.23366,254.35969,0.00000,389,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,1050.76992,798.38404,252.38588,0.00000,390,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1053.89821,801.51233,252.38588,0.00000,393,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1062.16583,809.77995,252.38588,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1063.28308,811.34409,251.93899,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1063.05963,811.34409,251.71554,0.00000,393,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1071.77415,819.83516,251.93899,0.00000,396,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,941.05636,689.11737,251.93899,10400.00000,345,1,52,0,0,10400.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,715.55886,461.64608,253.91279,16400.00000,266,3,82,0,0,16400.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,552.88784,298.52815,254.35969,11400.00000,210,1,57,0,0,11400.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,366.27050,118.20463,248.06587,14400.00000,138,1,72,0,0,14400.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,366.27050,118.20463,248.06587,0.00000,138,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,374.53812,126.47226,248.06587,0.00000,139,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,374.76157,126.24881,248.51277,0.00000,139,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-23,376.77261,128.25985,248.51277,0.00000,141,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,367.83465,128.25985,239.57480,0.00000,140,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,365.37670,125.80191,239.57480,0.00000,140,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
