Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,961.2804529863014,686.7549347945205,274.5255181369863,986.788964,751.01281,315.69649,924.46898,640.98641,234.10029,0.684931506849315,250.0,0.0,0.0
P_aircraft,1,918.9822313424658,608.8648242739727,310.1174069315068,966.6934359999999,642.46118,334.57795,883.503292,565.46058,287.76534,0.684931506849315,250.0,0.0,0.0
P_aircraft,2,1085.433936739726,765.3092710684931,320.12466660273975,1141.67651,806.42821,355.35873,1032.022536,727.23781,285.23292,0.684931506849315,250.0,0.0,0.0
P_aircraft,3,1037.2576750684932,679.0156336438356,358.2420415890411,1127.360868,726.07587,404.51756,940.8925,610.46325,322.28825,0.684931506849315,250.0,0.0,0.0
P_aircraft,4,944.1164918630138,654.2439922739726,289.87249893150687,1065.569714,747.88452,315.13787,880.278176,606.12834,260.4673,0.684931506849315,250.0,0.0,0.0
P_drone,0,961.2804529863014,686.7549347945205,274.5255181369863,986.788964,751.01281,315.69649,924.46898,640.98641,234.10029,2.73972602739726,1000.0,0.0,0.0
P_drone,1,918.9822313424658,608.8648242739727,310.1174069315068,966.6934359999999,642.46118,334.57795,883.503292,565.46058,287.76534,2.73972602739726,1000.0,0.0,0.0
P_drone,2,1085.433936739726,765.3092710684931,320.12466660273975,1141.67651,806.42821,355.35873,1032.022536,727.23781,285.23292,2.73972602739726,1000.0,0.0,0.0
P_drone,3,1037.2576750684932,679.0156336438356,358.2420415890411,1127.360868,726.07587,404.51756,940.8925,610.46325,322.28825,2.73972602739726,1000.0,0.0,0.0
P_drone,4,944.1164918630138,654.2439922739726,289.87249893150687,1065.569714,747.88452,315.13787,880.278176,606.12834,260.4673,2.73972602739726,1000.0,0.0,0.0
P_none,0,961.2804529863014,686.7549347945205,274.5255181369863,986.788964,751.01281,315.69649,924.46898,640.98641,234.10029,0.0,0.0,0.0,0.0
P_none,1,918.9822313424658,608.8648242739727,310.1174069315068,966.6934359999999,642.46118,334.57795,883.503292,565.46058,287.76534,0.0,0.0,0.0,0.0
P_none,2,1085.433936739726,765.3092710684931,320.12466660273975,1141.67651,806.42821,355.35873,1032.022536,727.23781,285.23292,0.0,0.0,0.0,0.0
P_none,3,1037.2576750684932,679.0156336438356,358.2420415890411,1127.360868,726.07587,404.51756,940.8925,610.46325,322.28825,0.0,0.0,0.0,0.0
P_none,4,944.1164918630138,654.2439922739726,289.87249893150687,1065.569714,747.88452,315.13787,880.278176,606.12834,260.4673,0.0,0.0,0.0,0.0
P_OGI,0,822.6390925753425,548.1135744383562,274.5255181369863,980.26425,665.43176,315.69649,702.494534,461.64608,234.10029,62.202739726027396,22704.0,0.0,0.0
P_OGI,1,801.4399862739726,491.3225800273972,310.1174069315068,951.752132,627.13256,334.57795,682.220242,350.27899,287.76534,54.53150684931507,19904.0,0.0,0.0
P_OGI,2,946.1791626849315,626.0544970684931,320.12466660273975,1109.46258,800.26101,355.35873,727.096294,441.98254,285.23292,64.94246575342466,23704.0,0.0,0.0
P_OGI,3,933.2289042465754,574.9868624657535,358.2420415890411,1091.97396,691.6647,404.51756,750.7968040000001,400.42099,322.28825,56.175342465753424,20504.0,0.0,0.0
P_OGI,4,787.6628625205481,497.79036323287676,289.87249893150687,899.73315,615.021616,315.13787,696.00706,396.08608,260.4673,69.32602739726028,25304.0,0.0,0.0
P_stationary,0,650.9125561917808,376.38703819178085,274.5255181369863,988.1296639999999,754.81144,315.69649,592.125514,326.10177999999996,234.10029,506.71232876712327,184950.0,1030.0,30.0
