Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,62164.018154736,34504.0,19.823134843348797,10128.782962581005
P_OGI,1,52202.20526688961,30104.0,20.59573636106117,8505.64077116603
P_OGI,2,50516.7277984416,30704.0,21.707095379310314,8231.01509584794
P_OGI,3,45564.646411872,29704.0,23.282461873351295,7424.140651973543
P_OGI,4,73075.0432133088,35504.0,17.352025318666733,11906.586392894606
P_stationary,0,208157.91352542723,253950.0,43.57097313062262,33916.50653589755
P_stationary,1,186578.52906024,244750.0,46.849288996962926,30400.4387493862
P_stationary,2,233339.969484,257750.0,39.45040861715013,38019.58074067401
P_stationary,3,208657.3225114944,249750.0,42.747806546072674,33997.87845134944
P_stationary,4,198685.2310193088,250950.0,45.10903983159674,32373.06150087608
P_truck,0,61320.94424726399,27500.0,16.016434012864668,9991.41551299074
P_truck,1,55368.7040315808,26900.0,17.351214960103103,9021.578763768179
P_truck,2,67845.437794368,29300.0,15.423713155189306,11054.493174973277
P_truck,3,59356.825679808,28500.0,17.148106072043497,9671.389052779983
P_truck,4,74409.4819012032,29900.0,14.351089613484808,12124.015063816578
