Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1112.70260,776.70947,335.99313,5512.00000,392,394,0,1,54,0.00000,200.00000,5512.00000,,54,3,180,300
2022-01-02,1117.35779,779.39086,337.96693,5512.00000,394,2,0,0,71,0.00000,0.00000,5512.00000,,71,3,180,360
2022-01-03,1116.65020,776.70947,339.94073,5512.00000,394,1,0,1,37,0.00000,200.00000,5512.00000,,37,3,180,300
2022-01-04,1127.59921,787.65848,339.94073,5512.00000,396,2,0,0,59,0.00000,0.00000,5512.00000,,59,3,180,360
2022-01-05,1119.77849,779.83776,339.94073,0.00000,396,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,1119.77849,779.83776,339.94073,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1120.93298,782.96604,337.96693,0.00000,394,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-08,1120.48608,782.96604,337.52003,0.00000,393,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1123.39092,785.87088,337.52003,0.00000,395,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1121.41712,785.87088,335.54623,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1121.19367,785.64744,335.54623,0.00000,393,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1123.16747,785.64744,337.52003,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1123.16747,785.64744,337.52003,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1125.40196,788.32883,337.07314,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1128.53025,791.45711,337.07314,0.00000,396,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,953.79297,617.16673,336.62624,9200.00000,350,1,46,0,0,9200.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,726.76857,390.14233,336.62624,11400.00000,295,2,57,0,0,11400.00000,0.00000,0.00000,,0,0,0,0
