Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary_mdl_high Deployment Cost ($),stationary_mdl_high Sites flagged for Follow-Up,stationary_mdl_high Leaks tagged for repair,stationary_mdl_high Sites Visited,stationary_mdl_high Travel Time (Minutes),stationary_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,1082.83489,766.43080,316.40408,6030.00000,373,375,0,1,0.00000,0.00000,200.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1085.51628,769.11219,316.40408,30.00000,374,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1079.44591,761.06802,318.37789,30.00000,372,1,0,3,0.00000,0.00000,600.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1079.44591,761.06802,318.37789,30.00000,372,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1082.12730,763.74941,318.37789,30.00000,373,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1082.12730,763.74941,318.37789,30.00000,373,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1085.25559,766.87770,318.37789,30.00000,375,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1085.25559,766.87770,318.37789,30.00000,375,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1084.13834,765.76045,318.37789,30.00000,376,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1084.13834,765.76045,318.37789,1030.00000,376,0,0,0,37.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,37,3,120,360
2022-01-11,1084.13834,765.76045,318.37789,1030.00000,376,0,0,0,45.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,45,3,120,360
2022-01-12,1088.83077,770.22944,318.60134,1030.00000,378,2,0,0,41.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,41,3,120,360
2022-01-13,1088.83077,770.22944,318.60134,530.00000,378,0,0,0,11.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,11,1,30,120
2022-01-14,1085.03214,766.43080,318.60134,30.00000,379,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,1085.03214,766.43080,318.60134,30.00000,379,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,1082.35075,763.74941,318.60134,30.00000,378,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,1080.78660,762.18527,318.60134,30.00000,377,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,1080.78660,762.18527,318.60134,30.00000,377,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,1080.78660,762.18527,318.60134,1030.00000,377,0,0,0,44.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,44,3,120,360
2022-01-20,1080.78660,762.18527,318.60134,1030.00000,377,1,0,1,44.00000,0.00000,200.00000,30,0,,10,0,0,1000.00000,,44,3,120,360
2022-01-21,1080.78660,762.18527,318.60134,1030.00000,377,1,0,1,43.00000,0.00000,200.00000,30,0,,10,0,0,1000.00000,,43,3,120,360
2022-01-22,1081.01005,762.40872,318.60134,530.00000,377,1,0,1,13.00000,0.00000,200.00000,30,0,,10,0,0,500.00000,,13,1,30,120
2022-01-23,1081.01005,762.40872,318.60134,30.00000,377,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-24,1078.51487,766.87770,311.63717,30.00000,378,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-25,979.75032,668.56005,311.19027,5630.00000,350,1,28,0,0.00000,5600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-26,842.77595,531.58568,311.19027,7430.00000,314,1,37,0,0.00000,7400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-27,727.02926,416.28588,310.74337,6830.00000,280,1,34,0,0.00000,6800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-28,708.03607,397.29270,310.74337,3030.00000,271,1,10,0,28.00000,2000.00000,0.00000,30,10,,10,0,0,1000.00000,,28,3,120,360
2022-01-29,712.28161,401.53824,310.74337,1030.00000,273,2,0,0,33.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,33,3,120,360
2022-01-30,714.25541,401.53824,312.71717,1030.00000,274,1,0,0,24.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,24,3,120,360
2022-01-31,714.70231,401.98513,312.71717,530.00000,275,2,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-01,717.38370,404.66653,312.71717,30.00000,276,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-02,719.35750,404.66653,314.69097,30.00000,277,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-03,654.78068,340.08970,314.69097,4630.00000,255,1,23,0,0.00000,4600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-04,602.75425,290.03708,312.71717,3030.00000,238,0,15,1,0.00000,3000.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-05,569.42308,254.50865,314.91442,3430.00000,224,3,17,0,0.00000,3400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-06,556.23957,241.32515,314.91442,2430.00000,218,1,7,0,27.00000,1400.00000,0.00000,30,10,,10,0,0,1000.00000,,27,3,120,360
2022-02-07,556.46302,241.32515,315.13787,1030.00000,218,1,0,0,23.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,23,3,120,360
2022-02-08,556.90992,241.32515,315.58477,1030.00000,219,1,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,18,3,120,360
2022-02-09,556.90992,241.32515,315.58477,530.00000,219,0,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-02-10,559.59131,244.00654,315.58477,30.00000,220,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-11,559.59131,244.00654,315.58477,30.00000,220,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-12,543.27952,227.69475,315.58477,2630.00000,211,4,13,0,0.00000,2600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-13,494.82828,181.21731,313.61097,2630.00000,196,0,13,1,0.00000,2600.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-14,458.62951,145.24199,313.38752,2430.00000,185,2,12,0,0.00000,2400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-15,459.29986,137.64472,321.65514,1830.00000,182,1,4,0,19.00000,800.00000,0.00000,30,10,,10,0,0,1000.00000,,19,3,120,360
2022-02-16,462.42815,140.77300,321.65514,1030.00000,184,2,0,0,14.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-02-17,462.42815,140.77300,321.65514,1030.00000,184,0,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-02-18,467.08334,143.45439,323.62894,530.00000,186,2,0,0,2.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,2,1,30,120
2022-02-19,467.08334,143.45439,323.62894,30.00000,186,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-20,467.08334,143.45439,323.62894,30.00000,186,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-21,437.58804,113.95910,323.62894,3230.00000,172,3,16,1,0.00000,3200.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-22,436.02390,112.39495,323.62894,830.00000,170,2,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-23,432.89561,109.26667,323.62894,830.00000,168,2,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-24,430.88456,107.25562,323.62894,1430.00000,165,0,2,1,14.00000,400.00000,200.00000,30,10,,10,0,0,1000.00000,,14,3,120,360
2022-02-25,447.64326,115.74669,331.89656,1030.00000,168,3,0,0,11.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,11,3,120,360
2022-02-26,445.89290,115.97014,329.92276,1030.00000,168,1,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-02-27,445.89290,115.97014,329.92276,530.00000,168,0,0,0,3.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,3,1,30,120
2022-02-28,445.89290,115.97014,329.92276,30.00000,168,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-01,447.45705,117.53429,329.92276,30.00000,169,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-02,435.16734,105.24458,329.92276,1430.00000,162,0,7,0,0.00000,1400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-03,427.12317,97.20041,329.92276,430.00000,161,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-04,419.30245,89.37969,329.92276,1430.00000,155,1,7,0,0.00000,1400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-05,419.30245,89.37969,329.92276,1030.00000,155,0,0,0,18.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,18,3,120,360
2022-03-06,426.89972,96.30661,330.59311,1030.00000,159,4,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,18,3,120,360
2022-03-07,432.03905,100.77560,331.26346,1030.00000,162,3,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-03-08,435.16734,103.45699,331.71036,530.00000,164,2,0,0,3.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,3,1,30,120
2022-03-09,438.29563,106.58527,331.71036,30.00000,167,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-10,438.29563,106.58527,331.71036,30.00000,167,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-11,425.78247,94.07212,331.71036,630.00000,164,0,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-12,437.17838,96.53006,340.64832,230.00000,165,2,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-13,417.03071,74.40859,342.62213,1630.00000,161,4,8,0,0.00000,1600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-14,414.38656,82.00586,332.38070,1230.00000,162,4,1,0,15.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-03-15,414.83346,82.00586,332.82760,1030.00000,163,1,0,0,16.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,16,3,120,360
2022-03-16,420.41969,87.59209,332.82760,1030.00000,166,3,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-03-17,420.64314,87.81554,332.82760,530.00000,167,1,0,0,2.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,2,1,30,120
2022-03-18,423.54798,90.72038,332.82760,30.00000,169,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-19,415.72726,91.16728,324.55998,30.00000,169,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-20,396.51063,71.95065,324.55998,1230.00000,163,0,6,0,0.00000,1200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-21,391.37130,66.81131,324.55998,1230.00000,158,1,6,0,0.00000,1200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-22,383.77402,59.66094,324.11308,830.00000,154,1,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-23,383.77402,59.66094,324.11308,1030.00000,154,0,0,0,13.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,13,3,120,360
2022-03-24,390.21681,64.12992,326.08688,1030.00000,156,2,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-03-25,390.44026,64.35337,326.08688,1030.00000,157,1,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-03-26,392.00440,65.91752,326.08688,530.00000,158,1,0,0,5.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,5,1,30,120
2022-03-27,385.93403,65.91752,320.01651,30.00000,159,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-28,394.42510,74.40859,320.01651,30.00000,161,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-29,400.01133,79.99482,320.01651,430.00000,161,2,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-30,397.55339,76.86653,320.68686,430.00000,160,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-03-31,387.05128,66.14097,320.91031,1430.00000,155,2,7,0,0.00000,1400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-01,400.01133,79.10102,320.91031,1030.00000,158,3,0,0,11.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,11,3,120,360
2022-04-02,400.01133,79.10102,320.91031,1030.00000,158,0,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-04-03,391.74371,79.10102,312.64269,1030.00000,157,0,0,0,16.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,16,3,120,360
2022-04-04,391.74371,79.10102,312.64269,530.00000,157,0,0,0,6.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,6,1,30,120
2022-04-05,391.52026,78.87757,312.64269,30.00000,156,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-06,391.52026,78.87757,312.64269,30.00000,156,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-07,388.65266,77.98378,310.66889,630.00000,152,0,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-08,384.18368,73.51479,310.66889,430.00000,151,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-09,378.82090,68.15201,310.66889,630.00000,149,1,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-10,362.95600,61.22508,301.73092,1630.00000,145,0,3,0,10.00000,600.00000,0.00000,30,10,,10,0,0,1000.00000,,10,3,120,360
2022-04-11,365.63739,63.90648,301.73092,1030.00000,146,1,0,0,14.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-04-12,365.63739,63.90648,301.73092,1030.00000,146,0,0,0,11.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,11,3,120,360
2022-04-13,365.63739,63.90648,301.73092,530.00000,146,0,0,0,1.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,1,1,30,120
2022-04-14,371.67052,69.93960,301.73092,30.00000,147,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-15,371.22363,69.93960,301.28402,30.00000,146,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-16,358.48702,57.20300,301.28402,830.00000,143,1,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-17,355.58218,54.29816,301.28402,430.00000,141,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-18,344.63317,43.34915,301.28402,1230.00000,137,2,6,0,0.00000,1200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-19,343.96282,42.67880,301.28402,1430.00000,135,0,2,0,10.00000,400.00000,0.00000,30,10,,10,0,0,1000.00000,,10,3,120,360
2022-04-20,343.96282,42.67880,301.28402,1030.00000,135,0,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,18,3,120,360
2022-04-21,349.99595,48.71193,301.28402,1030.00000,136,1,0,0,8.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,8,3,120,360
2022-04-22,358.48702,48.93538,309.55164,530.00000,138,2,0,0,2.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,2,1,30,120
2022-04-23,361.16841,51.61677,309.55164,30.00000,139,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-24,361.16841,51.61677,309.55164,30.00000,139,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-25,359.60427,50.05262,309.55164,430.00000,138,1,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-26,348.46905,40.89121,307.57784,830.00000,133,0,4,0,0.00000,800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-27,352.08148,46.47744,305.60404,430.00000,132,2,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-04-28,361.01944,46.47744,314.54201,1030.00000,133,1,0,0,15.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-04-29,361.24289,46.70089,314.54201,1030.00000,134,1,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-04-30,361.68979,46.70089,314.98891,1030.00000,135,1,0,0,7.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,7,3,120,360
2022-05-01,362.36014,46.70089,315.65925,530.00000,136,1,0,0,2.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,2,1,30,120
2022-05-02,362.36014,46.70089,315.65925,30.00000,136,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
