Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,3422602.8808773616,92250.0,0.962613242555998,557666.6820542419
P_aircraft,1,3340107.204582899,84650.0,0.905124925800642,544225.1313736206
P_aircraft,2,3348595.2762443004,91450.0,0.9753556817515946,545608.1474363076
P_aircraft,3,3247376.183596174,86850.0,0.9551667373660321,529115.8702068933
P_aircraft,4,4632230.996674812,84450.0,0.6511055754206724,754759.1643942811
P_drone,0,3424941.953799255,94500.0,0.985418160519814,558047.8022369904
P_drone,1,3343562.805641392,86900.0,0.9282228595601554,544788.1746608099
P_drone,2,3347264.7966409675,93700.0,0.9997501765581154,545391.3638444755
P_drone,3,3246205.308049816,88900.0,0.9780650632684125,528925.0919297277
P_drone,4,4645671.22298335,86700.0,0.6665190933249279,756949.0668376575
P_OGI,0,2766038.618581281,107312.0,1.3855813157580494,450688.44751942274
P_OGI,1,2652055.0139292027,102112.0,1.3751061436142955,432116.36632062105
P_OGI,2,2940965.634645183,107112.0,1.3007389567440817,479190.43038019765
P_OGI,3,3209935.055067932,103312.0,1.1494669588061805,523015.3465278626
P_OGI,4,4510185.8098117625,99912.0,0.7911615762089058,734873.5577997002
P_stationary,0,3783589.941252478,249150.0,2.351791400198278,616484.6236123057
P_stationary,1,3715231.998005833,240350.0,2.310469057123763,605346.6246304791
P_stationary,2,3766119.6083309576,247550.0,2.3475280522196567,613638.0699998019
P_stationary,3,3651841.670201949,244350.0,2.3896944343162385,595018.0311561287
P_stationary,4,4987514.249946968,239150.0,1.7124906317134323,812647.7480066838
P_truck,0,3424941.953799255,93900.0,0.9791615372784184,558047.8022369904
P_truck,1,3343562.805641392,86300.0,0.9218139560419034,544788.1746608099
P_truck,2,3347264.7966409675,93100.0,0.9933483611265799,545391.3638444755
P_truck,3,3246205.308049816,88300.0,0.9714639492306054,528925.0919297277
P_truck,4,4645671.22298335,86100.0,0.6619065044437865,756949.0668376575
