Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,19499.5190745792,9250.0,16.941809774571173,3177.1819525806177
P_aircraft,1,28323.9754272288,15850.0,19.98559241889628,4615.007334721677
P_aircraft,2,39068.0839964448,19450.0,17.780315441270925,6365.613988768938
P_aircraft,3,11894.8719513024,10250.0,30.775566989718328,1938.1079270413209
P_aircraft,4,27140.8118414112,14250.0,18.751412979181886,4422.226888320263
P_drone,0,19499.5190745792,11500.0,21.062790530547947,3177.1819525806177
P_drone,1,39711.394260864,22000.0,19.785613180764482,6470.43266425551
P_drone,2,39068.0839964448,21700.0,19.837164271238,6365.613988768938
P_drone,3,11894.8719513024,12500.0,37.53117925575406,1938.1079270413209
P_drone,4,27140.8118414112,16500.0,21.71216239694745,4422.226888320263
P_OGI,0,133834.682930256,84912.0,22.659084791583986,21806.54495164953
P_OGI,1,104839.0192435392,79312.0,27.018293847173588,17082.095132339207
P_OGI,2,99103.5248457024,77112.0,27.789122579522726,16147.574172092009
P_OGI,3,110841.5354916096,80112.0,25.812912501193548,18060.12367860748
P_OGI,4,116515.134430992,83312.0,25.53684193868238,18984.55961404992
P_stationary,0,239949.1502553024,256350.0,38.15540556453722,39096.45703632071
P_stationary,1,201045.0781743552,247550.0,43.9755676132696,32757.566562933567
P_stationary,2,185993.5391600832,247350.0,47.495889434230705,30305.12258563306
P_stationary,3,210910.807761984,246750.0,41.78306504778568,34365.05328478398
P_stationary,4,229605.2393707008,257950.0,40.12321332583484,37411.05716281805
P_truck,0,155499.20144795522,71500.0,16.42176554473237,25336.48417643361
P_truck,1,116991.3047315904,63900.0,19.506944232981315,19062.14510113962
P_truck,2,113020.8356821536,58100.0,18.359446623058812,18415.21106348963
P_truck,3,133932.5537449536,63900.0,17.0394933369875,21822.49167243542
P_truck,4,138836.3701846752,70700.0,18.186877088772448,22621.50199835485
