Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,37406.79448931507,1991.316133150685,35415.47835616438,48709.752715999966,4963.243141999973,44340.48,28894.387,341.180968,28477.44,250.0,91250.0,1000.0,0.0
P_aircraft,1,41092.0219460274,2095.9382199999995,38996.08372602739,46651.610302,7277.472693999933,41727.744,37590.538252,606.647886,36426.24,230.27397260273972,84050.0,1000.0,0.0
P_aircraft,2,45325.10766323288,2029.807279671233,43295.30038356165,56986.73129599992,6905.83529599991,49666.17599999999,40722.988924000005,471.67885,38900.736,234.1095890410959,85450.0,1000.0,0.0
P_aircraft,3,42640.26319523288,2368.1579897534243,40272.105205479456,49192.8384,4837.353411999995,46776.96,36902.998002,274.765812,33516.288,232.46575342465752,84850.0,1000.0,0.0
P_aircraft,4,43046.79083638356,2747.17965830137,40299.61117808219,53856.98326199996,15214.555389999936,42629.76,37894.566432,184.66546,37290.24,230.27397260273972,84050.0,1000.0,0.0
P_drone,0,37406.41888627397,1990.940530109589,35415.47835616438,48709.752715999966,4963.243141999973,44340.48,28894.387,341.180968,28477.44,256.16438356164383,93500.0,1000.0,0.0
P_drone,1,41092.0219460274,2095.9382199999995,38996.08372602739,46651.610302,7277.472693999933,41727.744,37590.538252,606.647886,36426.24,236.43835616438355,86300.0,1000.0,0.0
P_drone,2,45327.60943810959,2032.3090545479454,43295.30038356165,57201.4046679999,7120.5086679998985,49666.17599999999,40722.988924000005,471.67885,38900.736,240.27397260273972,87700.0,1000.0,0.0
P_drone,3,42639.00285035617,2366.8976448767125,40272.105205479456,49192.8384,4986.848231999987,46776.96,36902.998002,274.765812,33516.288,238.63013698630138,87100.0,1000.0,0.0
P_drone,4,43046.037246657535,2746.426068575343,40299.61117808219,53856.98326199996,15214.555389999936,42629.76,37894.566432,184.66546,37290.24,236.43835616438355,86300.0,1000.0,0.0
P_none,0,44766.324620273976,9350.84626410959,35415.47835616438,52401.539831999995,10856.960436,44340.48,38353.253882,7659.60761,28477.44,0.0,0.0,0.0,0.0
P_none,1,47013.020325178084,8016.936599150686,38996.08372602739,50695.525923999994,10412.648968,41727.744,44610.03106,5997.04235,36426.24,0.0,0.0,0.0,0.0
P_none,2,55206.86309958905,11911.562716027398,43295.30038356165,61410.20894199999,12683.703448,49666.17599999999,51152.62214,8265.57867,38900.736,0.0,0.0,0.0,0.0
P_none,3,48233.379362082196,7961.274156602739,40272.105205479456,53925.259242,9356.8748,46776.96,42814.093668,6800.806204,33516.288,0.0,0.0,0.0,0.0
P_none,4,54903.88147353424,14604.270295452054,40299.61117808219,60509.134595999996,19424.245317999997,42629.76,49018.522416,9544.058116,37290.24,0.0,0.0,0.0,0.0
P_OGI,0,37738.033740164385,2322.5553840000002,35415.47835616438,46158.44389599998,4805.892806,44340.48,29239.43037,710.15037,28477.44,286.8821917808219,104712.0,2876.0,0.0
P_OGI,1,41663.26646391781,2667.182737890411,38996.08372602739,46606.378364000004,5249.371847999969,41727.744,38016.09767,1430.729226,36426.24,274.827397260274,100312.0,2876.0,0.0
P_OGI,2,45506.69019852055,2211.389814958904,43295.30038356165,51937.384731999955,4670.465389999999,49666.17599999999,40714.893432000004,733.066528,38900.736,275.3753424657534,100512.0,2876.0,0.0
P_OGI,3,43151.33876857534,2879.23356309589,40272.105205479456,49507.569002,4628.186799999999,46776.96,37961.457576,594.676828,33516.288,269.8958904109589,98512.0,2876.0,0.0
P_OGI,4,43275.43496912329,2975.8237910410962,40299.61117808219,48553.254945999885,7625.165511999833,42629.76,38288.898,576.65157,37290.24,270.9917808219178,98912.0,2876.0,0.0
P_stationary,0,36361.62033797261,946.1419818082193,35415.47835616438,50516.75733,7658.6955,44340.48,28597.19618,82.206476,28477.44,678.2191780821918,247550.0,1230.0,30.0
P_stationary,1,40110.16314172603,1114.07941569863,38996.08372602739,48196.59205,9892.75181,41727.744,36550.271958000005,67.55862,36426.24,662.3287671232877,241750.0,1230.0,30.0
P_stationary,2,44533.63689306849,1238.336509506849,43295.30038356165,60871.803929999995,11514.178273999998,49666.17599999999,39775.64618,70.446274,38900.736,659.0410958904109,240550.0,1230.0,30.0
P_stationary,3,41206.85021909589,934.7450136164383,40272.105205479456,47506.970962,6708.603718,46776.96,33749.812858,78.085222,33516.288,663.4246575342465,242150.0,1230.0,30.0
P_stationary,4,42127.834493397255,1828.2233153150687,40299.61117808219,55677.729688,18228.60427,42629.76,37653.35865,76.63769,37290.24,662.8767123287671,241950.0,1230.0,30.0
P_truck,0,37398.0987050137,1982.620348849315,35415.47835616438,48528.50397199996,4967.382445999973,44340.48,28894.387,341.180968,28477.44,255.06849315068493,93100.0,1000.0,0.0
P_truck,1,41091.623234547944,2095.5395085205478,38996.08372602739,46645.606178,7272.287473999932,41727.744,37590.538252,606.647886,36426.24,234.7945205479452,85700.0,1000.0,0.0
P_truck,2,45336.73784561643,2041.4374620547947,43295.30038356165,59026.938987999965,8946.042987999957,49666.17599999999,40722.988924000005,471.67885,38900.736,238.63013698630138,87100.0,1000.0,0.0
P_truck,3,42628.1010029863,2355.995797506849,40272.105205479456,49189.9223,4920.90441999999,46776.96,36908.678716,274.765812,33516.288,235.8904109589041,86100.0,1000.0,0.0
P_truck,4,43037.84858358904,2738.23740550685,40299.61117808219,53794.661409999964,14506.853409999976,42629.76,37887.577032,184.66546,37290.24,234.24657534246575,85500.0,1000.0,0.0
