Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,2666102.2111865217,88450.0,1.1848490122300008,434405.16644125973
P_aircraft,1,1607575.543844686,94250.0,2.093880714632617,261932.6141213321
P_aircraft,2,3197084.823901512,88250.0,0.9858311205016707,520921.57578447723
P_aircraft,3,3529344.0928282924,94450.0,0.9557623731187713,575058.7136684575
P_aircraft,4,1996537.191203387,92450.0,1.6537561778629357,325308.6349097197
P_drone,0,2667354.6660185703,90700.0,1.2144188230959319,434609.2369556959
P_drone,1,1607860.004392051,96500.0,2.1434879666228794,261978.96310634306
P_drone,2,3200894.466271838,90300.0,1.0075308742547324,521542.30529777927
P_drone,3,3529655.0665384065,96700.0,0.9784444551853633,575109.3826134567
P_drone,4,1997693.4582890607,94700.0,1.69302394374336,325497.0329365077
P_OGI,0,2590982.961092065,105112.0,1.4488709715087198,422165.50428453303
P_OGI,1,1352108.457852651,108712.0,2.871494077285434,220307.7200925151
P_OGI,2,3083119.6711808555,104512.0,1.210647599397862,502352.50107743975
P_OGI,3,3450042.5113596893,109512.0,1.1336506272792113,562137.5973840249
P_OGI,4,1925014.56850562,108712.0,2.0169049585871193,313654.9943677422
P_stationary,0,3205905.7669341164,249150.0,2.775569505969559,522358.8287188056
P_stationary,1,1980271.5491041865,253350.0,4.569178550187937,322658.3693146011
P_stationary,2,3561157.9134156043,247150.0,2.4786279993463425,580242.3439019034
P_stationary,3,4027502.468587103,251150.0,2.227098040808779,656226.8591460106
P_stationary,4,2240415.4630257725,247150.0,3.93979860430207,365045.2889726792
P_truck,0,2667354.6660185703,90100.0,1.2063851814878,434609.2369556959
P_truck,1,1607860.004392051,95900.0,2.130160580301908,261978.96310634306
P_truck,2,3200894.466271838,89700.0,1.0008363169507142,521542.30529777927
P_truck,3,3529655.0665384065,96100.0,0.9723734451221656,575109.3826134567
P_truck,4,1997693.4582890607,94100.0,1.6822972872888087,325497.0329365077
