Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,0.0,349759.4296933728,0.0,237335.24155034882,112424.18814302402,0.031782661364825576,0.095690057,0.002586218,508.37126408920466,1854.0139923864,15.864894532800001,0.0,290315.02082173224,0.0
P_aircraft,1,0.0,379079.0949250944,0.0,263399.2515813312,115679.84334376319,0.03160179567758846,0.095690057,0.002586218,496.82712309973056,1951.828879824,14.63592348,0.0,316158.832484345,0.0
P_aircraft,2,0.0,382318.1029517472,0.0,263319.703653168,118998.3992985792,0.03376000187973856,0.095690057,0.002586218,499.76222608071527,1928.0091996633594,11.08308206592,0.0,201660.42512381196,0.0
P_aircraft,3,0.0,368256.7791715104,0.0,240068.69581818243,128188.083353328,0.03177106264438502,0.095690057,0.002586218,492.32189728811557,1907.3624885424,16.7586894,0.0,184550.55637617246,0.0
P_aircraft,4,0.0,355576.40872626245,0.0,247399.170696,108177.23803026241,0.03296674064895105,0.095690057,0.002586218,497.3096625542132,1900.8377740454398,12.088603624320001,0.0,295282.39033860405,0.0
P_drone,0,0.0,349759.4296933728,0.0,237335.24155034882,112424.18814302402,0.031782661364825576,0.095690057,0.002586218,508.37126408920466,1854.0139923864,15.864894532800001,0.0,290315.02082173224,0.0
P_drone,1,0.0,379079.0949250944,0.0,263399.2515813312,115679.84334376319,0.03160179567758846,0.095690057,0.002586218,496.82712309973056,1951.828879824,14.63592348,0.0,316158.832484345,0.0
P_drone,2,0.0,382318.1029517472,0.0,263319.703653168,118998.3992985792,0.03376000187973856,0.095690057,0.002586218,499.76222608071527,1928.0091996633594,11.08308206592,0.0,201660.42512381196,0.0
P_drone,3,0.0,368256.7791715104,0.0,240068.69581818243,128188.083353328,0.03177106264438502,0.095690057,0.002586218,492.32189728811557,1907.3624885424,16.7586894,0.0,184550.55637617246,0.0
P_drone,4,0.0,355576.40872626245,0.0,247399.170696,108177.23803026241,0.03296674064895105,0.095690057,0.002586218,497.3096625542132,1900.8377740454398,12.088603624320001,0.0,295282.39033860405,0.0
P_none,0,0.0,349759.4296933728,0.0,237335.24155034882,112424.18814302402,0.031782661364825576,0.095690057,0.002586218,508.37126408920466,1854.0139923864,15.864894532800001,0.0,290315.02082173224,0.0
P_none,1,0.0,379079.0949250944,0.0,263399.2515813312,115679.84334376319,0.03160179567758846,0.095690057,0.002586218,496.82712309973056,1951.828879824,14.63592348,0.0,316158.832484345,0.0
P_none,2,0.0,382318.1029517472,0.0,263319.703653168,118998.3992985792,0.03376000187973856,0.095690057,0.002586218,499.76222608071527,1928.0091996633594,11.08308206592,0.0,201660.42512381196,0.0
P_none,3,0.0,368256.7791715104,0.0,240068.69581818243,128188.083353328,0.03177106264438502,0.095690057,0.002586218,492.32189728811557,1907.3624885424,16.7586894,0.0,184550.55637617246,0.0
P_none,4,0.0,355576.40872626245,0.0,247399.170696,108177.23803026241,0.03296674064895105,0.095690057,0.002586218,497.3096625542132,1900.8377740454398,12.088603624320001,0.0,295282.39033860405,0.0
P_OGI,0,94409.97417578881,255619.8290657376,0.0,143195.64092271362,112424.18814302402,0.031782661364825576,0.095690057,0.002586218,371.5404492234558,1633.0227119928,4.0220862336000005,94402.02193748989,223470.56292525085,53220.83512432297
P_OGI,1,110420.1102837888,268807.5783675072,0.0,153127.735023744,115679.84334376319,0.03160179567758846,0.095690057,0.002586218,352.3035103112807,1830.1607807184,4.0220862336000005,110420.11028378877,236013.35463743802,42229.815301583614
P_OGI,2,112331.71828408321,270348.3723934368,0.0,151349.9730948576,118998.3992985792,0.03376000187973856,0.095690057,0.002586218,353.3965652201788,1540.45887875712,4.0220862336000005,112331.71828408314,118627.19565422946,47192.175552815694
P_OGI,3,86872.5851920416,281552.67468613444,0.0,153364.59133280642,128188.083353328,0.03177106264438502,0.095690057,0.002586218,376.4073190991102,1693.2981424319998,4.0220862336000005,86855.96833046943,248148.0947007645,88209.40672048295
P_OGI,4,107768.8853907552,248254.86866238722,0.0,140077.6306321248,108177.23803026241,0.03296674064895105,0.095690057,0.002586218,347.2096065208213,1595.1815947209598,3.7986369984,107747.175879663,216316.8700418042,55795.49166274528
P_stationary,0,207882.177251184,141463.20104902078,0.0,29039.0129059968,112424.18814302402,0.031782661364825576,0.095690057,0.002586218,205.61511780380926,1093.783901328,4.9158831744,171491.74963294494,107333.35366673024,13626.379844784
P_stationary,1,230933.6449933536,147748.15722948482,0.0,32068.3138857216,115679.84334376319,0.03160179567758846,0.095690057,0.002586218,193.6410972863497,920.1638627712,4.8041585568,193226.80560829557,113731.08497692074,14079.199693132805
P_stationary,2,228660.7195878624,153100.9948228416,0.0,34102.595524262404,118998.3992985792,0.03376000187973856,0.095690057,0.002586218,200.13201937626354,726.5897999596797,4.82650348032,188156.0315916998,81406.55617408303,14509.749081456008
