Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,1043.3013128767122,762.162616520548,281.1386956164384,1082.276264,792.66374,300.31574,982.349774,714.81403,261.003576,9.178082191780822,3350.0,0.0,0.0
P_aircraft,1,953.3224986027396,610.0690007671233,343.2534964109589,1006.01305,641.16517,376.184196,915.17349,586.688254,305.76045,0.684931506849315,250.0,0.0,0.0
P_aircraft,2,1098.390931452055,795.3145209863013,303.0764101643835,1150.636828,842.71636,331.27090599999997,1049.9804040000001,745.02437,272.01217,0.684931506849315,250.0,0.0,0.0
P_aircraft,3,962.6715527397259,607.129266958904,355.54228534246573,1016.20978,648.9859,378.85814,911.11417,550.3107239999999,313.75994,17.123287671232877,6250.0,0.0,0.0
P_aircraft,4,952.196273260274,615.7586917808219,336.4375810684931,993.321136,668.24722,365.56291,914.2424560000001,580.07416,310.16985,17.123287671232877,6250.0,0.0,0.0
P_drone,0,1043.3013128767122,762.162616520548,281.1386956164384,1082.276264,792.66374,300.31574,982.349774,714.81403,261.003576,11.232876712328768,4100.0,0.0,0.0
P_drone,1,940.1934793972601,596.9399819452054,343.2534964109589,983.10206,641.16517,376.184196,907.94864,567.33755,305.76045,9.58904109589041,3500.0,0.0,0.0
P_drone,2,1098.390931452055,795.3145209863013,303.0764101643835,1150.636828,842.71636,331.27090599999997,1049.9804040000001,745.02437,272.01217,2.73972602739726,1000.0,0.0,0.0
P_drone,3,973.2238647945204,617.6815793150685,355.54228534246573,1016.43323,649.209346,378.85814,923.038906,566.399064,313.75994,14.246575342465754,5200.0,0.0,0.0
P_drone,4,952.196273260274,615.7586917808219,336.4375810684931,993.321136,668.24722,365.56291,914.2424560000001,580.07416,310.16985,19.17808219178082,7000.0,0.0,0.0
P_none,0,1064.8583457808218,783.7196497260273,281.1386956164384,1098.6029540000002,812.01444,300.31574,1019.583864,743.19208,261.003576,0.0,0.0,0.0,0.0
P_none,1,953.3224986027396,610.0690007671233,343.2534964109589,1006.01305,641.16517,376.184196,915.17349,586.688254,305.76045,0.0,0.0,0.0,0.0
P_none,2,1098.390931452055,795.3145209863013,303.0764101643835,1150.636828,842.71636,331.27090599999997,1049.9804040000001,745.02437,272.01217,0.0,0.0,0.0,0.0
P_none,3,999.2780433424657,643.7357580547945,355.54228534246573,1049.52606,670.66047,378.85814,938.658008,611.49112,313.75994,0.0,0.0,0.0,0.0
P_none,4,990.0540793972604,653.6164983561645,336.4375810684931,1028.425,689.072686,365.56291,948.65363,621.278194,310.16985,0.0,0.0,0.0,0.0
P_OGI,0,855.9590437260273,574.8203469589041,281.1386956164384,1022.436566,750.78936,300.31574,638.0443339999999,369.49562,261.003576,92.88767123287671,33904.0,0.0,0.0
P_OGI,1,810.8525044109588,467.59900665753423,343.2534964109589,968.9279300000001,638.48378,376.184196,691.8509,336.51451399999996,305.76045,83.02465753424657,30304.0,0.0,0.0
P_OGI,2,919.3677066027398,616.2912963287672,303.0764101643835,1081.98578,764.9560359999999,331.27090599999997,769.700604,448.015674,272.01217,85.76438356164384,31304.0,0.0,0.0
P_OGI,3,842.2740554520548,486.73176947945205,355.54228534246573,975.162162,623.15517,378.85814,713.80851,350.27899,313.75994,86.86027397260274,31704.0,0.0,0.0
P_OGI,4,853.6270096986301,517.1894280273973,336.4375810684931,983.02012,661.85657,365.56291,720.6609540000001,392.108684,310.16985,84.12054794520547,30704.0,0.0,0.0
P_stationary,0,397.9077456712329,116.76904906849313,281.1386956164384,1013.759286,736.57799,300.31574,311.443508,27.93115,261.003576,701.2328767123288,255950.0,1509.9999999999955,30.0
P_stationary,1,443.32813536986305,100.0746381917808,343.2534964109589,948.4450860000001,607.8265459999999,376.184196,354.666038,25.24976,305.76045,689.7260273972603,251750.0,1630.0,30.0
P_stationary,2,418.99635235616444,115.91994257534247,303.0764101643835,1039.09098,735.81826,331.27090599999997,320.64962,22.61306,272.01217,690.8219178082192,252150.0,1430.0,30.0
P_stationary,3,456.85354643835615,101.31126109589042,355.54228534246573,1047.97681,671.10737,378.85814,349.51181,27.2608,313.75994,678.2191780821918,247550.0,1430.0,30.0
P_stationary,4,448.31156243835613,111.87398156164384,336.4375810684931,966.67854,661.85657,365.56291,361.674892,34.09835,310.16985,697.945205479452,254750.0,1630.0,30.0
P_truck,0,827.5307941369862,546.3920976986302,281.1386956164384,1022.10884,745.87348,300.31574,607.677584,336.872034,261.003576,78.63013698630137,28700.0,0.0,0.0
P_truck,1,789.9511260821918,446.6976281917809,343.2534964109589,960.88375,630.43961,376.184196,659.056008,295.62331,305.76045,73.6986301369863,26900.0,0.0,0.0
P_truck,2,894.7062596438357,591.6298499452056,303.0764101643835,1081.31543,762.40872,331.27090599999997,702.397708,382.589744,272.01217,72.05479452054794,26300.0,0.0,0.0
