Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17867.78115,12782.85916,5084.92199,400.00000,6611,6649,0,24,0.00000,0.00000,4800.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,17874.67084,12769.67566,5104.99518,400.00000,6609,16,0,14,0.00000,0.00000,2800.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-03,17858.95491,12765.65357,5093.30134,1400.00000,6615,26,0,16,60.00000,0.00000,3200.00000,400.00000,9,,10,180,270,1000.00000,,60,3,120,360
2022-01-04,17844.98933,12748.67143,5096.31790,1400.00000,6614,19,0,14,63.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,63,3,120,360
2022-01-05,17800.56018,12714.48370,5086.07648,1400.00000,6605,17,0,17,61.00000,0.00000,3400.00000,400.00000,9,,10,180,270,1000.00000,,61,3,120,360
2022-01-06,17792.62773,12705.54573,5087.08200,1400.00000,6594,14,0,18,57.00000,0.00000,3600.00000,400.00000,9,,10,180,270,1000.00000,,57,3,120,360
2022-01-07,17828.37961,12732.35964,5096.01997,1400.00000,6601,23,0,12,59.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,59,3,120,360
2022-01-08,17874.03773,12788.66884,5085.36889,1400.00000,6615,25,0,6,47.00000,0.00000,1200.00000,400.00000,9,,10,180,270,1000.00000,,47,3,120,360
2022-01-09,17899.51094,12822.40967,5077.10127,1400.00000,6619,22,0,11,60.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,60,3,120,360
2022-01-10,17904.01717,12803.19304,5100.82413,1400.00000,6616,15,0,13,56.00000,0.00000,2600.00000,400.00000,9,,10,180,270,1000.00000,,56,3,120,360
2022-01-11,17907.85305,12783.75296,5124.10009,1400.00000,6612,12,0,12,62.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,62,3,120,360
2022-01-12,17909.45443,12763.19563,5146.25880,1400.00000,6612,24,0,14,62.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,62,3,120,360
2022-01-13,17908.07650,12760.06734,5148.00915,1400.00000,6607,17,0,14,65.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,65,3,120,360
2022-01-14,17896.60610,12751.79972,5144.80638,1400.00000,6608,17,0,12,58.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,58,3,120,360
2022-01-15,17904.83648,12758.72665,5146.10983,1400.00000,6604,14,0,12,51.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,51,3,120,360
2022-01-16,17902.97440,12753.36387,5149.61054,1400.00000,6600,13,0,12,56.00000,0.00000,2400.00000,400.00000,9,,10,180,270,1000.00000,,56,3,120,360
2022-01-17,17887.33296,12754.25766,5133.07530,1400.00000,6599,14,0,9,55.00000,0.00000,1800.00000,400.00000,9,,10,180,270,1000.00000,,55,3,120,360
2022-01-18,17699.56114,12579.29693,5120.26421,11600.00000,6555,21,51,10,62.00000,10200.00000,2000.00000,400.00000,9,,10,180,270,1000.00000,,62,3,120,360
2022-01-19,17536.03355,12418.41350,5117.62006,12000.00000,6509,21,53,10,57.00000,10600.00000,2000.00000,400.00000,9,,10,180,270,1000.00000,,57,3,120,360
2022-01-20,17362.89766,12249.93279,5112.96487,12000.00000,6457,22,53,12,62.00000,10600.00000,2400.00000,400.00000,9,,9,180,270,1000.00000,,62,3,120,360
2022-01-21,17179.44585,12076.08930,5103.35655,10400.00000,6408,18,47,14,57.00000,9400.00000,2800.00000,0.00000,9,,0,0,0,1000.00000,,57,3,120,360
2022-01-22,17032.08109,11921.68589,5110.39520,11000.00000,6363,21,50,10,56.00000,10000.00000,2000.00000,0.00000,9,,0,0,0,1000.00000,,56,3,120,360
2022-01-23,16923.74547,11806.38610,5117.35937,9400.00000,6324,18,42,12,55.00000,8400.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,55,3,120,360
2022-01-24,16777.79589,11649.30130,5128.49459,11000.00000,6281,22,50,11,62.00000,10000.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-25,16605.18137,11490.42891,5114.75246,10000.00000,6236,19,45,13,64.00000,9000.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-26,16431.37513,11342.72898,5088.64614,12600.00000,6182,22,58,12,52.00000,11600.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-01-27,16252.28058,11174.47172,5077.80886,11800.00000,6130,17,54,11,69.00000,10800.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-01-28,16069.79706,10997.05305,5072.74401,12000.00000,6074,16,55,9,60.00000,11000.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-29,15920.53298,10848.01242,5072.52056,11800.00000,6025,16,54,7,66.00000,10800.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-01-30,15773.95030,10709.69736,5064.25294,9000.00000,5985,13,40,8,70.00000,8000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-31,15625.54278,10567.80711,5057.73567,10200.00000,5947,18,46,8,60.00000,9200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-02-01,15446.55996,10395.97467,5050.58529,10600.00000,5899,18,48,12,61.00000,9600.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-02-02,15270.10956,10207.60698,5062.50259,12200.00000,5845,15,56,5,52.00000,11200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-02-03,15106.17232,10046.05320,5060.11913,10200.00000,5801,14,46,5,67.00000,9200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
