Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,949.47295,689.11737,260.35557,2876.00000,350,351,0,1,50,0.00000,200.00000,2876.00000,,50,3,180,300
2022-01-02,950.14330,689.56427,260.57902,2876.00000,352,2,0,0,90,0.00000,0.00000,2876.00000,,90,3,180,360
2022-01-03,956.62332,696.04430,260.57902,2876.00000,354,2,0,0,42,0.00000,0.00000,2876.00000,,42,3,180,300
2022-01-04,962.65645,702.07743,260.57902,2876.00000,355,1,0,0,96,0.00000,0.00000,2876.00000,,96,3,180,360
2022-01-05,963.10335,702.07743,261.02592,0.00000,356,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,963.55025,702.52433,261.02592,0.00000,357,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,963.55025,702.52433,261.02592,0.00000,357,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,957.29367,705.20572,252.08795,0.00000,357,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,963.55025,702.52433,261.02592,0.00000,357,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,971.81787,702.52433,269.29354,0.00000,358,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,963.10335,702.52433,260.57902,0.00000,356,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,968.46613,707.88711,260.57902,0.00000,358,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,970.03028,709.45125,260.57902,0.00000,359,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,970.03028,709.45125,260.57902,0.00000,359,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,972.45098,709.89815,262.55282,0.00000,361,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,853.79944,591.24662,262.55282,8800.00000,317,0,44,0,0,8800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,658.05793,395.50511,262.55282,16000.00000,237,0,80,0,0,16000.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,572.25343,309.25371,262.99972,7200.00000,202,1,36,0,0,7200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,346.56973,83.57001,262.99972,17200.00000,117,1,86,0,0,17200.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,354.83735,83.57001,271.26734,0.00000,118,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,357.51874,86.25140,271.26734,0.00000,119,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,351.70906,88.93279,262.77627,0.00000,120,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,356.36425,91.61418,264.75007,0.00000,122,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,356.36425,91.61418,264.75007,0.00000,122,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,356.36425,91.61418,264.75007,0.00000,122,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,356.36425,91.61418,264.75007,0.00000,122,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,356.36425,91.61418,264.75007,0.00000,122,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
