Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,1657993.614972679,57592.0,1.2405700023706283,270147.5544518665
P_aircraft,1,2178905.18825536,52792.0,0.8653100564408798,355023.0246208571
P_aircraft,2,1528595.2525103432,52392.0,1.2240930711187041,249063.84770318144
P_aircraft,3,1964009.965407204,53992.0,0.9818105550630019,320008.7649810365
P_aircraft,4,3118715.7405828666,52392.0,0.5999722362619535,508152.3974161302
P_drone,0,1657130.4357219115,55292.0,1.1916468632440647,270006.9111094901
P_drone,1,2187390.694839008,52892.0,0.8635860088721052,356405.62273894186
P_drone,2,1522056.0356348266,50292.0,1.1800766956610196,247998.3710746841
P_drone,3,1971968.587060543,54892.0,0.9941479718755696,321305.5143515053
P_drone,4,3118635.80848982,51492.0,0.5896809095161786,508139.3735665425
P_OGI,0,1628934.3718875365,54648.0,1.1981540321067239,265412.74523259036
P_OGI,1,2075670.32406152,53448.0,0.919634067476588,338202.304779547
P_OGI,2,1374287.5911208848,50648.0,1.3162144186878804,223921.50880567258
P_OGI,3,1970571.3962482463,53248.0,0.9650572871071522,321077.8610736905
P_OGI,4,3129875.451727554,50648.0,0.5779326272739489,509970.72086858586
P_stationary,0,3756059.250987959,894230.0,8.502737465040083,611998.8713270328
P_stationary,1,3686264.073375404,884230.0,8.566842263209404,600626.6945138692
P_stationary,2,3739431.610594002,890030.0,8.500432425139723,609289.6230234399
P_stationary,3,3633934.301572227,888830.0,8.735416201028873,592100.2685071651
P_stationary,4,4943432.4334644,882430.0,6.37519730815273,805465.2143642018
P_truck,0,1649355.922196878,54692.0,1.1842718045259835,268740.1596595001
P_truck,1,2190660.8164415294,53492.0,0.8720786700936377,356938.44466642314
P_truck,2,1529175.1488853334,52892.0,1.2353064993090914,249158.33394614668
P_truck,3,2009304.448049783,51492.0,0.9152420887660506,327388.88611392566
P_truck,4,3132626.144498966,54092.0,0.6166893378737746,510418.908918609
