Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1025.59465,729.78513,295.80951,5512.00000,367,369,0,1,35,0.00000,200.00000,5512.00000,,35,3,180,300
2022-01-02,1025.59465,729.78513,295.80951,5512.00000,367,0,0,0,71,0.00000,0.00000,5512.00000,,71,3,180,360
2022-01-03,1025.59465,729.78513,295.80951,5512.00000,367,1,0,1,41,0.00000,200.00000,5512.00000,,41,3,180,300
2022-01-04,1031.18088,735.81826,295.36262,5512.00000,367,1,0,0,59,0.00000,0.00000,5512.00000,,59,3,180,360
2022-01-05,1039.44850,735.81826,303.63024,0.00000,368,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1042.12989,738.49965,303.63024,0.00000,369,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1048.60992,744.53278,304.07714,0.00000,371,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1048.60992,744.53278,304.07714,0.00000,371,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1053.74925,749.67211,304.07714,0.00000,372,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,1060.45272,757.04594,303.40679,0.00000,374,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1060.22927,756.82249,303.40679,0.00000,374,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1064.02791,760.62112,303.40679,0.00000,375,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-13,1076.46658,768.66530,307.80129,0.00000,378,4,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,1076.01969,768.66530,307.35439,0.00000,377,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1077.09969,768.66530,308.43440,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,974.31305,665.43176,308.88129,6000.00000,348,2,30,0,0,6000.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,771.86806,462.53987,309.32819,12600.00000,287,2,63,0,0,12600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,611.43153,302.55024,308.88129,6600.00000,252,0,33,1,0,6600.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,454.83087,147.92338,306.90749,9600.00000,203,0,48,0,0,9600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,463.54539,156.63790,306.90749,0.00000,205,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,463.54539,156.63790,306.90749,0.00000,205,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,464.21574,156.86135,307.35439,0.00000,207,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,470.95646,156.86135,314.09511,0.00000,208,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,473.63785,159.54274,314.09511,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,471.88750,159.76619,312.12131,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,477.47373,165.79932,311.67441,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,486.41169,174.51384,311.89786,0.00000,212,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,488.83239,174.51384,314.31856,0.00000,214,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,501.34555,187.02699,314.31856,0.00000,218,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,501.34555,187.02699,314.31856,0.00000,218,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,501.34555,187.02699,314.31856,0.00000,218,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,510.28352,187.02699,323.25653,0.00000,219,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,510.99111,189.70838,321.28272,0.00000,219,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,511.66146,189.70838,321.95307,0.00000,220,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,514.11940,192.61322,321.50617,0.00000,221,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,513.89595,192.38977,321.50617,0.00000,220,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,519.25873,197.75255,321.50617,0.00000,222,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,525.51531,204.00913,321.50617,0.00000,224,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,525.51531,204.00913,321.50617,0.00000,224,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,530.87809,209.37191,321.50617,0.00000,226,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,533.55948,212.05330,321.50617,0.00000,227,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,536.24087,214.73469,321.50617,0.00000,228,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,541.41744,221.88507,319.53237,0.00000,229,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,541.41744,221.88507,319.53237,0.00000,229,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,540.48640,218.98023,321.50617,0.00000,228,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-15,552.96232,229.92924,323.03308,0.00000,230,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,554.07956,231.71684,322.36273,0.00000,231,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,554.74991,232.38718,322.36273,0.00000,233,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,563.01753,232.38718,330.63035,0.00000,234,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,556.53751,233.72788,322.80963,0.00000,234,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-20,564.80513,233.72788,331.07725,0.00000,235,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,590.50179,242.21895,348.28284,0.00000,239,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,597.46595,250.26312,347.20283,0.00000,242,5,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,601.26459,253.16796,348.09663,0.00000,246,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,608.41496,260.31833,348.09663,0.00000,248,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,611.09636,262.99972,348.09663,0.00000,249,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-26,611.31980,263.22317,348.09663,0.00000,250,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,611.31980,263.22317,348.09663,0.00000,250,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,617.12948,269.03285,348.09663,0.00000,253,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,616.90604,268.80940,348.09663,0.00000,252,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-02,613.10740,273.27839,339.82901,0.00000,252,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,618.47018,278.64117,339.82901,0.00000,254,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,622.04537,281.76946,340.27591,0.00000,257,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,622.04537,281.76946,340.27591,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,622.49227,282.21636,340.27591,0.00000,258,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,625.17366,284.89775,340.27591,0.00000,259,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-08,624.72676,284.89775,339.82901,0.00000,258,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-09,619.14053,287.57914,331.56139,0.00000,258,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,621.59847,290.03708,331.56139,0.00000,258,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-11,612.66050,290.03708,322.62342,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-12,612.66050,290.03708,322.62342,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,612.88395,290.26053,322.62342,0.00000,258,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-14,612.88395,290.26053,322.62342,0.00000,258,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-15,618.06052,297.41090,320.64962,0.00000,259,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,616.71983,297.41090,319.30892,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,607.81910,300.09229,307.72681,0.00000,255,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-18,607.81910,300.09229,307.72681,0.00000,255,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,604.24391,305.45508,298.78884,0.00000,256,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,606.44116,305.67852,300.76264,0.00000,257,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-21,606.44116,305.67852,300.76264,0.00000,257,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,611.80394,311.04131,300.76264,0.00000,259,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-23,605.77082,313.94615,291.82467,0.00000,260,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-24,605.77082,313.94615,291.82467,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-25,605.10047,322.21377,282.88670,0.00000,260,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
