Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1035.01675,675.04007,359.97668,5512.00000,365,365,0,0,27,0.00000,0.00000,5512.00000,,27,3,180,300
2022-01-02,1030.54777,670.57109,359.97668,5512.00000,364,1,0,2,64,0.00000,400.00000,5512.00000,,64,3,180,360
2022-01-03,1039.48574,670.57109,368.91465,5512.00000,365,1,0,0,38,0.00000,0.00000,5512.00000,,38,3,180,300
2022-01-04,1049.31750,670.57109,378.74641,5512.00000,368,3,0,0,55,0.00000,0.00000,5512.00000,,55,3,180,360
2022-01-05,1049.31750,670.57109,378.74641,0.00000,368,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1054.00994,675.26352,378.74641,0.00000,370,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1054.00994,675.26352,378.74641,0.00000,370,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1065.85275,678.16836,387.68438,0.00000,373,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1065.62930,677.94491,387.68438,0.00000,372,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,1056.69133,677.94491,378.74641,0.00000,371,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,960.60817,582.30865,378.29952,4800.00000,347,1,24,0,0,4800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,744.79347,368.46775,376.32572,10600.00000,294,1,53,0,0,10600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,627.70608,251.38036,376.32572,6600.00000,261,0,33,0,0,6600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,476.46820,102.11629,374.35191,9200.00000,214,0,46,0,0,9200.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,478.44201,102.11629,376.32572,0.00000,215,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,478.44201,102.11629,376.32572,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,478.44201,102.11629,376.32572,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,475.79786,102.11629,373.68157,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,475.79786,102.11629,373.68157,0.00000,213,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,484.95927,102.33974,382.61953,0.00000,214,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,484.95927,102.33974,382.61953,0.00000,214,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,487.41722,105.02113,382.39609,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,493.45034,111.05426,382.39609,0.00000,215,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,493.45034,111.05426,382.39609,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,492.78000,110.83081,381.94919,0.00000,213,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,495.46139,113.51220,381.94919,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,511.99663,130.04744,381.94919,0.00000,216,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,511.77318,130.49434,381.27884,0.00000,216,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,511.99663,130.71779,381.27884,0.00000,217,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,511.99663,130.71779,381.27884,0.00000,217,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,509.57593,130.71779,378.85814,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,509.57593,130.71779,378.85814,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,509.57593,130.71779,378.85814,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,506.89454,128.03640,378.85814,0.00000,214,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-09,512.70422,133.84608,378.85814,0.00000,214,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-10,512.92767,134.06953,378.85814,0.00000,215,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,512.92767,134.06953,378.85814,0.00000,215,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,510.95387,134.06953,376.88434,0.00000,214,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,509.20351,134.29298,374.91054,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,517.91803,143.00750,374.91054,0.00000,216,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,515.46009,148.37028,367.08981,0.00000,218,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,515.46009,148.37028,367.08981,0.00000,218,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,517.69458,149.93442,367.76016,0.00000,220,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,519.25873,151.49857,367.76016,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,518.14148,151.05167,367.08981,0.00000,219,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-20,518.14148,151.05167,367.08981,0.00000,219,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,512.55525,153.73306,358.82219,0.00000,219,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,503.39383,153.50961,349.88422,0.00000,217,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-23,506.96902,156.41445,350.55457,0.00000,220,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,518.58838,159.09584,359.49254,0.00000,222,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,521.04632,161.55378,359.49254,0.00000,222,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-26,520.59942,161.10688,359.49254,0.00000,221,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-27,523.05737,163.56482,359.49254,0.00000,221,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-28,523.05737,163.56482,359.49254,0.00000,221,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,530.87809,171.38555,359.49254,0.00000,221,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-02,535.34707,175.85453,359.49254,0.00000,222,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-03,535.34707,175.85453,359.49254,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,539.81606,180.32352,359.49254,0.00000,223,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,542.49745,183.00491,359.49254,0.00000,224,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
