Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1022.24291,736.93551,285.30740,5512.00000,367,367,0,0,29,0.00000,0.00000,5512.00000,,29,3,180,300
2022-01-02,1022.01946,736.71206,285.30740,5512.00000,366,0,0,1,30,0.00000,200.00000,5512.00000,,30,3,180,360
2022-01-03,1022.01946,736.71206,285.30740,5512.00000,366,0,0,0,31,0.00000,0.00000,5512.00000,,31,3,180,300
2022-01-04,1021.57256,736.71206,284.86050,5512.00000,365,0,0,0,36,0.00000,0.00000,5512.00000,,36,3,180,360
2022-01-05,1019.59876,736.71206,282.88670,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1015.35322,732.46652,282.88670,0.00000,362,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-07,1015.80012,732.91342,282.88670,0.00000,363,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1022.72705,739.84035,282.88670,0.00000,364,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,1019.82221,745.87348,273.94873,0.00000,364,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1019.82221,745.87348,273.94873,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1017.84841,745.87348,271.97493,0.00000,363,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1017.62496,745.87348,271.75148,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1017.40151,745.65003,271.75148,0.00000,361,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,1014.72012,742.96864,271.75148,0.00000,360,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-15,1017.40151,745.65003,271.75148,0.00000,361,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,932.71426,661.18622,271.52803,5000.00000,337,2,25,0,0,5000.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,819.20206,547.22712,271.97493,5600.00000,310,1,28,0,0,5600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,725.12994,453.15501,271.97493,5200.00000,285,1,26,0,0,5200.00000,0.00000,0.00000,,0,0,0,0
