Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,1031.32984,697.38500,333.94485,6030.00000,358,361,0,3,0.00000,0.00000,600.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1028.64845,702.97123,325.67723,30.00000,357,2,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1028.64845,702.97123,325.67723,30.00000,357,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1025.52016,699.84294,325.67723,30.00000,358,3,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1017.25254,691.79877,325.45378,30.00000,357,2,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1016.35875,691.35187,325.00688,30.00000,354,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1016.35875,691.35187,325.00688,30.00000,354,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1013.19322,685.76564,327.42758,30.00000,356,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1010.06493,683.08425,326.98068,30.00000,354,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1009.17113,682.19045,326.98068,5542.00000,353,1,0,2,34.00000,0.00000,400.00000,30,10,,10,0,0,5512.00000,,34,3,120,360
2022-01-11,1009.17113,682.19045,326.98068,5542.00000,353,0,0,0,36.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,36,3,120,360
2022-01-12,1018.10910,682.19045,335.91865,5542.00000,354,3,0,2,38.00000,0.00000,400.00000,30,0,,10,0,0,5512.00000,,38,3,120,360
2022-01-13,1016.54495,680.62630,335.91865,2786.00000,353,0,0,1,8.00000,0.00000,200.00000,30,0,,10,0,0,2756.00000,,8,1,30,120
2022-01-14,1020.08290,682.19045,337.89245,30.00000,355,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,1019.63600,682.19045,337.44555,30.00000,354,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,1024.55188,686.65943,337.89245,30.00000,356,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,1024.32843,686.65943,337.66900,30.00000,355,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,1024.32843,686.65943,337.66900,30.00000,355,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,1019.18910,689.34082,329.84828,5542.00000,356,3,0,0,45.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,45,3,120,360
