Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,6835.534869110401,3750.0,19.592990745141403,1113.757623421887
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,33672.902694393604,11250.0,11.932018986667575,5486.542428172135
P_aircraft,3,9338.3895131712,4150.0,15.871503914592443,1521.563814673512
P_aircraft,4,5184.692096659201,2950.0,20.320809971537287,844.7752016955044
P_drone,0,6835.534869110401,4500.0,23.511588894169684,1113.757623421887
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,33672.902694393604,12000.0,12.727486919112081,5486.542428172135
P_drone,3,9338.3895131712,4900.0,18.739847995542885,1521.563814673512
P_drone,4,5184.692096659201,3700.0,25.487117591419647,844.7752016955044
P_OGI,0,105956.93559513602,46504.0,15.674831793959365,17264.244427570728
P_OGI,1,101739.5551809792,44704.0,15.692730577909161,16577.0795345404
P_OGI,2,106119.8301750336,47104.0,15.852698892478054,17290.78588828288
P_OGI,3,107246.2375996416,49704.0,16.552029207491653,17474.31868860629
P_OGI,4,80710.74966044161,43304.0,19.161901420542033,13150.721113666295
P_stationary,0,202213.4940123264,224150.0,39.588639630395576,32947.944064004914
P_stationary,1,194240.8261040832,220750.0,40.58842175230453,31648.90604695907
P_stationary,2,203606.2529971776,227150.0,39.84406117484248,33174.875235693784
P_stationary,3,202426.4411098848,225550.0,39.793996765888835,32982.64090307204
P_stationary,4,179332.2944767008,223150.0,44.44064511859735,29219.763182212857
P_truck,0,104898.6801204768,39300.0,13.380258235465098,17091.816062417343
P_truck,1,102944.6167826016,37700.0,13.079154729109913,16773.42796538011
P_truck,2,106904.8072621728,40300.0,13.46324595821044,17418.687249588726
P_truck,3,106290.0984151872,41900.0,14.078720348750332,17318.528786845898
P_truck,4,81357.63512731201,36300.0,15.934934310711748,13256.122319863565
