Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,969.69510,597.05630,372.63880,2876.00000,341,343,0,1,8,0.00000,200.00000,2876.00000,,8,3,180,300
2022-01-02,961.91162,591.24662,370.66500,2876.00000,340,1,0,1,19,0.00000,200.00000,2876.00000,,19,3,180,360
2022-01-03,961.91162,591.24662,370.66500,2876.00000,340,0,0,0,14,0.00000,0.00000,2876.00000,,14,3,180,300
2022-01-04,965.44957,592.81076,372.63880,2876.00000,342,2,0,0,19,0.00000,0.00000,2876.00000,,19,3,180,360
2022-01-05,962.54473,589.90592,372.63880,0.00000,340,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-06,963.88542,591.47007,372.41535,0.00000,340,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,963.88542,591.47007,372.41535,0.00000,340,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-08,958.52264,586.10729,372.41535,0.00000,341,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,966.52957,592.14042,374.38915,0.00000,343,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,968.54061,594.82181,373.71881,0.00000,343,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,969.47165,597.72665,371.74501,0.00000,344,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,969.47165,597.72665,371.74501,0.00000,344,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,971.92959,600.18459,371.74501,0.00000,344,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,973.04684,601.30183,371.74501,0.00000,344,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-15,973.04684,601.30183,371.74501,0.00000,344,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,940.01360,570.24239,369.77120,1200.00000,338,1,6,0,0,1200.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,871.19124,501.86693,369.32431,2800.00000,324,1,14,0,0,2800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,807.02407,435.72597,371.29811,2000.00000,316,2,10,0,0,2000.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,724.79476,353.49666,371.29811,3000.00000,302,1,15,0,0,3000.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,724.79476,353.49666,371.29811,0.00000,302,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,726.35891,355.06080,371.29811,0.00000,303,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,726.35891,355.06080,371.29811,0.00000,303,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,726.13546,355.06080,371.07466,0.00000,302,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,727.25270,356.17805,371.07466,0.00000,302,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-25,726.80581,356.17805,370.62776,0.00000,301,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,727.25270,356.17805,371.07466,0.00000,302,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,727.25270,356.17805,371.07466,0.00000,302,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,727.25270,356.17805,371.07466,0.00000,302,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,730.15754,359.08289,371.07466,0.00000,304,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,729.26375,358.63599,370.62776,0.00000,302,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-31,726.58236,355.95460,370.62776,0.00000,301,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-01,726.58236,355.95460,370.62776,0.00000,301,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,716.93680,353.27321,363.66359,0.00000,300,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-03,716.93680,353.27321,363.66359,0.00000,300,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,716.71335,353.04976,363.66359,0.00000,299,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-05,713.13816,358.41254,354.72562,0.00000,300,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,713.13816,358.41254,354.72562,0.00000,300,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,711.57402,356.84839,354.72562,0.00000,299,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-08,714.70231,359.52978,355.17252,0.00000,301,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,712.02092,356.84839,355.17252,0.00000,300,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-10,717.12301,359.97668,357.14632,0.00000,303,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,723.41683,368.24430,355.17252,0.00000,303,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,727.88581,372.71329,355.17252,0.00000,304,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,727.88581,372.71329,355.17252,0.00000,304,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,732.54100,375.39468,357.14632,0.00000,306,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,732.54100,375.39468,357.14632,0.00000,306,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,732.54100,375.39468,357.14632,0.00000,306,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,735.22239,378.07607,357.14632,0.00000,307,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,737.90378,380.75746,357.14632,0.00000,308,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,737.90378,380.75746,357.14632,0.00000,308,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,737.49413,382.09816,355.39597,0.00000,308,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,739.46793,382.09816,357.36977,0.00000,309,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,733.88170,376.51193,357.36977,0.00000,306,0,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-02-23,732.54100,375.17123,357.36977,0.00000,305,2,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-02-24,732.76445,375.39468,357.36977,0.00000,306,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,737.68033,379.86366,357.81667,0.00000,308,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,734.99894,377.18227,357.81667,0.00000,307,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-27,736.56309,378.96987,357.59322,0.00000,309,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,736.56309,378.96987,357.59322,0.00000,309,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,726.28442,377.40572,348.87870,0.00000,308,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-02,723.60303,374.72433,348.87870,0.00000,307,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-03,724.08717,377.62917,346.45800,0.00000,307,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-04,741.03207,383.66230,357.36977,0.00000,310,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,749.29969,383.66230,365.63739,0.00000,311,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,748.40590,382.76850,365.63739,0.00000,310,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-07,739.91483,382.76850,357.14632,0.00000,310,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-08,739.69138,382.54505,357.14632,0.00000,309,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-09,741.21828,382.54505,358.67323,0.00000,309,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,741.66518,382.99195,358.67323,0.00000,310,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-11,741.44173,382.76850,358.67323,0.00000,309,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-12,746.80451,388.13128,358.67323,0.00000,311,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,746.13416,387.46094,358.67323,0.00000,309,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-14,749.26245,390.14233,359.12013,0.00000,311,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-15,748.14521,389.02508,359.12013,0.00000,311,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-16,745.46382,386.34369,359.12013,0.00000,310,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-17,748.14521,389.02508,359.12013,0.00000,311,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-18,744.57002,394.38786,350.18216,0.00000,312,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,746.35761,396.17546,350.18216,0.00000,314,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,748.14521,397.29270,350.85250,0.00000,315,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-21,748.85280,399.30374,349.54905,0.00000,317,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,751.53419,401.98514,349.54905,0.00000,318,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-23,760.47215,401.98514,358.48702,0.00000,319,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-24,758.72180,402.20858,356.51322,0.00000,318,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-25,765.42528,400.64444,364.78084,0.00000,318,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-26,774.58670,400.86789,373.71881,0.00000,320,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,779.91224,404.21963,375.69261,0.00000,321,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-28,779.91224,404.66653,375.24571,0.00000,321,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,781.02948,405.78377,375.24571,0.00000,321,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
