Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,982.91585,671.46489,311.45096,2876.00000,362,364,0,2,17,0.00000,400.00000,2876.00000,,17,3,180,300
2022-01-02,975.09512,671.91179,303.18334,2876.00000,362,2,0,1,20,0.00000,200.00000,2876.00000,,20,3,180,360
2022-01-03,975.80271,674.59318,301.20954,2876.00000,362,1,0,0,17,0.00000,0.00000,2876.00000,,17,3,180,300
2022-01-04,968.91303,669.67729,299.23574,2876.00000,360,1,0,2,21,0.00000,400.00000,2876.00000,,21,3,180,360
2022-01-05,965.78474,666.99590,298.78884,0.00000,358,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,967.79578,669.00695,298.78884,0.00000,359,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,967.79578,669.00695,298.78884,0.00000,359,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,959.52816,669.00695,290.52122,0.00000,358,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,968.91303,669.45384,299.45919,0.00000,360,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,963.95991,662.52692,301.43299,0.00000,358,1,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-01-11,970.21648,659.84553,310.37096,0.00000,358,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-12,973.12132,662.75037,310.37096,0.00000,360,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,976.47306,665.65521,310.81785,0.00000,360,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-14,976.47306,665.65521,310.81785,0.00000,360,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,979.15445,668.33660,310.81785,0.00000,361,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,905.19276,594.37491,310.81785,3000.00000,346,0,15,0,0,3000.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,836.10971,523.31806,312.79166,2600.00000,336,3,13,0,0,2600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,765.94666,453.15501,312.79166,2600.00000,324,1,13,0,0,2600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,673.88558,361.09393,312.79166,2800.00000,311,1,14,0,0,2800.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,672.99179,360.20013,312.79166,0.00000,310,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-21,677.46077,365.11601,312.34476,0.00000,310,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-22,677.46077,365.11601,312.34476,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,679.02492,366.68016,312.34476,0.00000,311,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,676.34353,363.99877,312.34476,0.00000,310,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-25,676.38077,366.68016,309.70061,0.00000,309,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,682.63735,372.71329,309.92406,0.00000,311,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,682.41390,372.71329,309.70061,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,696.90085,376.95882,319.94203,0.00000,312,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-29,697.12430,377.18227,319.94203,0.00000,313,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-30,697.53396,375.61813,321.91583,0.00000,313,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,694.85257,372.93674,321.91583,0.00000,312,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
