Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,18475.86094,13102.39153,5373.46941,250.00000,6720,6752,0,25,0.00000,0.00000,5000.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,18440.29528,13090.99562,5349.29965,250.00000,6718,21,0,17,0.00000,0.00000,3400.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,18443.98219,13083.62180,5360.36039,1000.00000,6721,21,0,13,69.00000,0.00000,2600.00000,0.00000,14,,0,0,0,1000.00000,,69,3,120,360
2022-01-04,18429.97937,13065.07552,5364.90386,1000.00000,6715,17,0,17,79.00000,0.00000,3400.00000,0.00000,3,,0,0,0,1000.00000,,79,3,120,360
2022-01-05,18410.79998,13072.44934,5338.35064,1000.00000,6720,21,0,11,73.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-01-06,18425.99453,13072.44934,5353.54519,1000.00000,6722,20,0,11,74.00000,0.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-07,18388.34333,13032.00503,5356.33830,1000.00000,6720,17,0,15,70.00000,0.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-08,18425.24970,13044.74164,5380.50806,1000.00000,6731,24,0,9,33.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,33,2,60,240
2022-01-09,18446.66358,13055.24375,5391.41983,0.00000,6737,18,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,18446.62634,13060.60653,5386.01981,0.00000,6737,18,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,18415.12000,13054.57340,5360.54660,0.00000,6735,19,0,15,0.00000,0.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,18435.37939,13082.28111,5353.09829,0.00000,6739,18,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,18419.99864,13068.87415,5351.12449,0.00000,6733,17,0,15,0.00000,0.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,18423.79728,13073.11969,5350.67759,0.00000,6731,14,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,18445.69530,13092.33632,5353.35898,0.00000,6738,22,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,18420.25933,13077.14177,5343.11756,0.00000,6731,10,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,18410.24136,13058.81894,5351.42242,0.00000,6733,18,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,18199.64047,12860.61949,5339.02099,12800.00000,6677,25,64,12,0.00000,12800.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,17921.18551,12597.17286,5324.01265,14200.00000,6603,12,71,10,0.00000,14200.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,17692.29903,12367.02017,5325.27886,12400.00000,6539,15,62,11,0.00000,12400.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,17466.42912,12151.16823,5315.26089,13200.00000,6471,22,66,17,0.00000,13200.00000,3400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,17205.21699,11888.61541,5316.60158,12000.00000,6413,16,60,11,0.00000,12000.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,17130.62220,11816.66476,5313.95743,5400.00000,6390,15,27,9,0.00000,5400.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,17115.68834,11821.35719,5294.33115,0.00000,6387,14,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,17124.92424,11818.45235,5306.47189,0.00000,6392,20,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,17108.46348,11798.11848,5310.34501,0.00000,6385,17,0,18,0.00000,0.00000,3600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,17116.99179,11799.68262,5317.30917,0.00000,6390,20,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,17153.74919,11832.97655,5320.77264,0.00000,6393,17,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,17096.76964,11801.24677,5295.52287,0.00000,6376,9,0,20,0.00000,0.00000,4000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,17086.71443,11791.86190,5294.85253,0.00000,6366,9,0,15,0.00000,0.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,17062.39570,11797.22468,5265.17102,0.00000,6363,17,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,17047.16391,11805.26885,5241.89506,0.00000,6364,21,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,17048.50461,11789.85085,5258.65375,0.00000,6357,17,0,18,0.00000,0.00000,3600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-03,17068.61504,11811.30198,5257.31306,0.00000,6356,15,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-04,17101.87173,11861.80150,5240.07023,0.00000,6359,22,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-05,17128.72288,11882.35883,5246.36405,0.00000,6360,19,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-06,17113.26764,11882.80573,5230.46191,0.00000,6354,14,0,16,0.00000,0.00000,3200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,17095.05653,11859.12011,5235.93642,0.00000,6350,21,0,21,0.00000,0.00000,4200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,17135.79877,11868.05808,5267.74069,0.00000,6354,19,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,17145.85398,11869.39878,5276.45521,0.00000,6353,17,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-10,17105.85657,11838.56278,5267.29379,0.00000,6346,10,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-11,17115.27868,11843.25522,5272.02347,0.00000,6349,22,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-12,17123.32286,11859.79046,5263.53240,0.00000,6353,21,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
