Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9860.36687,6754.42283,3105.94404,500.00000,3574,3588,0,11,0.00000,0.00000,2200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,9842.71439,6745.26141,3097.45297,500.00000,3570,7,0,6,0.00000,0.00000,1200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,9830.27571,6737.66414,3092.61158,1500.00000,3564,8,0,8,58.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,58,3,120,360
2022-01-04,9815.97496,6722.91649,3093.05847,1500.00000,3561,13,0,12,56.00000,0.00000,2400.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-05,9805.91975,6712.41438,3093.50537,1500.00000,3563,14,0,9,59.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,59,3,120,360
2022-01-06,9831.02054,6724.92753,3106.09301,1500.00000,3566,7,0,2,51.00000,0.00000,400.00000,500.00000,9,,9,300,180,1000.00000,,51,3,120,360
2022-01-07,9863.90482,6750.17729,3113.72753,1500.00000,3574,12,0,2,46.00000,0.00000,400.00000,500.00000,9,,9,300,180,1000.00000,,46,3,120,360
2022-01-08,9861.44688,6747.71935,3113.72753,1500.00000,3574,7,0,4,64.00000,0.00000,800.00000,500.00000,9,,9,300,180,1000.00000,,64,3,120,360
2022-01-09,9878.01936,6765.37184,3112.64752,1500.00000,3575,10,0,7,50.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,50,3,120,360
2022-01-10,9877.12557,6773.19256,3103.93300,1500.00000,3575,4,0,3,49.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,49,3,120,360
2022-01-11,9896.26771,6780.56639,3115.70133,1500.00000,3584,16,0,5,42.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,42,3,120,360
2022-01-12,9895.15047,6770.95807,3124.19240,1500.00000,3582,9,0,10,60.00000,0.00000,2000.00000,500.00000,9,,1,30,20,1000.00000,,60,3,120,360
2022-01-13,9940.80859,6795.09059,3145.71801,1000.00000,3586,16,0,8,57.00000,0.00000,1600.00000,0.00000,9,,0,0,0,1000.00000,,57,3,120,360
2022-01-14,9943.04308,6788.38711,3154.65597,1000.00000,3585,4,0,4,53.00000,0.00000,800.00000,0.00000,1,,0,0,0,1000.00000,,53,3,120,360
2022-01-15,9940.92032,6800.90027,3140.02005,1000.00000,3582,11,0,7,51.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,51,3,120,360
2022-01-16,9913.39882,6788.38711,3125.01171,1000.00000,3582,9,0,6,57.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-17,9896.78910,6766.04219,3130.74691,1000.00000,3581,12,0,9,67.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-18,9755.97885,6632.86646,3123.11239,11600.00000,3535,12,53,0,57.00000,10600.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-19,9573.83050,6447.62706,3126.20344,11800.00000,3485,10,54,5,60.00000,10800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-20,9408.88774,6281.82774,3127.06000,11800.00000,3433,13,54,6,67.00000,10800.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-21,9305.98938,6171.66728,3134.32210,8800.00000,3410,21,39,4,67.00000,7800.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-22,9173.40951,6035.13981,3138.26970,8800.00000,3372,6,39,5,59.00000,7800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,59,3,120,360
2022-01-23,9001.16741,5875.15017,3126.01723,12400.00000,3321,13,57,2,67.00000,11400.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-24,8869.96548,5725.21575,3144.74973,10000.00000,3283,12,45,3,52.00000,9000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
