Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,1099.37013,791.23367,308.13646,6030.00000,397,401,0,3,0.00000,0.00000,600.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1094.71494,788.55227,306.16266,30.00000,395,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1108.12189,793.69161,314.43028,30.00000,397,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1108.12189,793.69161,314.43028,30.00000,397,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1107.89844,793.46816,314.43028,30.00000,396,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1102.08876,787.65848,314.43028,30.00000,395,1,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1092.51769,788.55227,303.96541,30.00000,393,2,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1085.36731,781.40190,303.96541,30.00000,391,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1085.36731,781.40190,303.96541,30.00000,391,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1079.33418,775.36877,303.96541,1030.00000,390,1,0,2,68.00000,0.00000,400.00000,30,10,,10,0,0,1000.00000,,68,3,120,360
2022-01-11,1077.13693,775.14532,301.99161,1030.00000,388,0,0,1,74.00000,0.00000,200.00000,30,0,,10,0,0,1000.00000,,74,3,120,360
2022-01-12,1079.81832,777.82671,301.99161,1030.00000,389,1,0,0,68.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,68,3,120,360
2022-01-13,1079.81832,777.82671,301.99161,530.00000,389,0,0,0,29.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,29,1,30,120
2022-01-14,1081.79212,777.82671,303.96541,30.00000,390,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,1084.02662,780.50810,303.51851,30.00000,390,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,1084.02662,780.50810,303.51851,30.00000,390,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,1084.02662,780.50810,303.51851,30.00000,390,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,1086.70801,783.18949,303.51851,30.00000,391,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,1086.93146,783.18949,303.74196,1030.00000,392,1,0,0,70.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,70,3,120,360
2022-01-20,1086.93146,783.18949,303.74196,1030.00000,392,0,0,0,75.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,75,3,120,360
2022-01-21,1092.29424,788.55227,303.74196,1030.00000,394,2,0,0,68.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,68,3,120,360
2022-01-22,1092.29424,788.55227,303.74196,530.00000,394,0,0,0,29.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,29,1,30,120
2022-01-23,1086.70801,791.23366,295.47434,30.00000,394,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-24,1089.35216,791.23366,298.11849,30.00000,396,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-25,890.70580,592.58731,298.11849,11830.00000,338,2,59,1,0.00000,11800.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-26,635.56404,339.41936,296.14469,13830.00000,269,1,69,0,0.00000,13800.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-27,436.24735,139.87921,296.36814,12630.00000,209,3,63,0,0.00000,12600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-28,338.37659,42.00845,296.36814,6230.00000,183,0,26,0,18.00000,5200.00000,0.00000,30,10,,10,0,0,1000.00000,,18,3,120,360
2022-01-29,338.37659,42.00845,296.36814,1030.00000,183,0,0,0,14.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-01-30,338.37659,42.00845,296.36814,1030.00000,183,0,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-01-31,338.37659,42.00845,296.36814,530.00000,183,0,0,0,3.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,3,1,30,120
2022-02-01,338.82349,42.00845,296.81504,30.00000,184,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-02,341.50488,44.68984,296.81504,30.00000,185,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-03,325.90068,39.32706,286.57361,430.00000,181,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-04,320.79859,36.19877,284.59981,230.00000,177,0,1,2,0.00000,200.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-05,319.27168,36.64567,282.62601,230.00000,178,3,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-06,324.18757,42.00845,282.17911,1030.00000,179,2,0,0,17.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,17,3,120,360
2022-02-07,327.09241,44.91329,282.17911,1030.00000,181,2,0,0,15.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,15,3,120,360
2022-02-08,338.93521,56.75610,282.17911,1030.00000,182,2,0,1,14.00000,0.00000,200.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-02-09,338.93521,56.75610,282.17911,530.00000,182,0,0,0,4.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,4,1,30,120
2022-02-10,349.88422,59.43749,290.44673,30.00000,184,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-11,353.27320,64.80027,288.47293,30.00000,185,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-12,343.44144,54.96851,288.47293,630.00000,182,0,3,0,0.00000,600.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-13,340.76005,52.28712,288.47293,230.00000,181,0,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-14,348.58077,60.55474,288.02603,30.00000,181,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-15,346.60697,60.55474,286.05223,1030.00000,180,0,0,0,15.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,15,3,120,360
2022-02-16,346.16007,60.77819,285.38189,1030.00000,180,1,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-02-17,346.16007,60.77819,285.38189,1030.00000,180,0,0,0,14.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,14,3,120,360
2022-02-18,346.16007,60.77819,285.38189,530.00000,180,0,0,0,4.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,4,1,30,120
2022-02-19,348.13387,60.77819,287.35569,30.00000,181,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-20,357.07184,60.77819,296.29366,30.00000,182,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-21,368.02085,63.45958,304.56128,230.00000,184,3,1,0,0.00000,200.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-22,364.40842,57.87335,306.53508,430.00000,182,1,2,1,0.00000,400.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-23,355.69390,49.15883,306.53508,430.00000,180,0,2,0,0.00000,400.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-02-24,351.63458,43.12570,308.50888,1230.00000,180,1,1,0,14.00000,200.00000,0.00000,30,10,,10,0,0,1000.00000,,14,3,120,360
2022-02-25,353.60838,43.12570,310.48268,1030.00000,181,1,0,0,17.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,17,3,120,360
2022-02-26,358.97116,48.48848,310.48268,1030.00000,183,2,0,0,13.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,13,3,120,360
2022-02-27,367.49947,50.05262,317.44685,530.00000,184,2,0,0,3.00000,0.00000,0.00000,30,0,,10,0,0,500.00000,,3,1,30,120
