Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,30696929.43227432,287216747.91458595,0.0,35078219.91458595,252138528.0,1.5324871026890454,10.0,0.00213358889947864,21851.548076277082,130207.9141910239,15.407802942252763,30136777.997138496,148484032.84766862,270495925.0112484
P_aircraft,1,24891667.48559934,291055356.61639655,0.0,38112738.37639655,252942618.24,1.528883636944813,10.0,0.0019436561466371256,22069.71160269916,121648.61670600678,13.621305280926917,24501921.88599241,147752345.27063215,265001556.29242104
P_aircraft,2,38135032.0650355,287575155.11053026,0.0,39328445.99053026,248246709.12,1.5927721758129434,10.0,0.0020585530111536902,21965.716094602067,123552.0,14.030077764602076,37805741.91116831,144937293.03078923,257168454.79163897
P_aircraft,3,32933860.13130787,298243680.4400445,0.0,43046609.72004455,255197070.72000003,1.593401667634723,10.0,0.0018973771704409903,22759.74362332452,126144.0,13.757880279309825,32650532.495587412,151010803.81514055,266620533.89993748
P_aircraft,4,34259500.727102265,298886388.6650163,0.0,49995964.98501624,248890423.68,1.5627612276938636,10.0,0.00206325235676728,22644.623733996235,124464.5983214128,14.767460322221874,33983316.78636685,151063950.63498923,250763202.05729818
P_drone,0,29814013.428168446,288097375.2014072,0.0,35958847.20140715,252138528.0,1.5324871026890454,10.0,0.00213358889947864,21918.54650041138,130335.55397394084,15.332998347107312,29302401.723271538,148866774.64908516,267729326.7069175
P_drone,1,25967650.145744845,289969182.0377135,0.0,37026563.79771353,252942618.24,1.528883636944813,10.0,0.0019436561466371256,21987.350776290077,121117.53890200125,13.894478796274402,25433221.069220204,147326445.574297,264955984.74538213
P_drone,2,38186346.031307444,287507436.6696148,0.0,39260727.54961475,248246709.12,1.5927721758129434,10.0,0.0020585530111536902,21960.543589185363,122731.19999999937,14.235956570631261,37846981.520668514,144969895.93430468,258336468.4511661
P_drone,3,32590215.732946083,298592092.41035587,0.0,43395021.69035586,255197070.72000003,1.5934016676347225,10.0,0.0018973771704409903,22786.33183839712,126144.0,13.830409004073186,32349983.146072228,151166331.14674193,264663404.8774448
P_drone,4,33869375.57542655,299263837.07832265,0.0,50373413.398322694,248890423.68,1.5627612276938636,10.0,0.00206325235676728,22673.220477181807,125041.62785203323,14.755105763340735,33643479.67559014,151248592.3431436,251373984.09007287
P_none,0,0.0,317833471.63804466,0.0,65694943.63804464,252138528.0,1.5324871026890454,10.0,0.00213358889947864,24180.878852559697,139968.0,18.21581554044678,0.0,169795047.55164865,0.0
P_none,1,0.0,315914682.4350824,0.0,62972064.195082396,252942618.24,1.528883636944813,10.0,0.0019436561466371256,23954.707494319257,132192.0,16.199239465379424,0.0,166267133.25067055,0.0
P_none,2,0.0,325676465.4453548,0.0,77429756.32535477,248246709.12,1.5927721758129434,10.0,0.0020585530111536902,24875.990333436817,133921.7183768605,16.79282267417359,0.0,174412762.1462863,0.0
P_none,3,0.0,331150366.9614628,0.0,75953296.24146277,255197070.72000003,1.593401667634723,10.0,0.0018973771704409903,25270.937649684278,137201.44331319016,16.437305165024448,0.0,175182364.44953054,0.0
P_none,4,0.0,333116559.06326103,0.0,84226135.383261,248890423.68,1.5627612276938636,10.0,0.00206325235676728,25238.014930166,131673.5999999981,17.01003553473842,0.0,177536698.66881493,0.0
P_OGI,0,26284933.105422292,291613106.0107688,0.0,39474578.010768734,252138528.0,1.5324871026890454,10.0,0.00213358889947864,22186.024498689043,132351.16952221695,15.723287805645777,25907886.863732636,151355414.33761913,243496997.7838229
P_OGI,1,21714674.25050006,294230894.48851377,0.0,41288276.24851379,252942618.24,1.528883636944813,10.0,0.0019436561466371256,22310.501553572474,121824.0,13.512632503664069,21411020.13791418,150335977.65649125,241249743.03674674
P_OGI,2,38584759.07838152,287128090.6320797,0.0,38881381.51207969,248246709.12,1.5927721758129434,10.0,0.0020585530111536902,21931.568181490966,123552.0,14.643575229572887,38346807.48055223,144711140.17288485,226958004.56093705
P_OGI,3,28137264.885296218,303034038.9344586,0.0,47836968.21445859,255197070.72000003,1.5934016676347225,10.0,0.0018973771704409903,23125.308221494095,127147.73796332568,14.283332198261304,27867591.558367565,154876646.30683765,236646211.68833047
P_OGI,4,33613951.47799602,299525261.87408876,0.0,50634838.19408869,248890423.68,1.562761227693864,10.0,0.00206325235676728,22693.026886437514,124365.51661824273,15.274775315744028,33318390.042154044,151990901.19930497,224494801.16029587
P_stationary,0,10176917.855551373,307639667.6765137,0.0,55501139.67651369,252138528.0,1.5324871026890454,10.0,0.00213358889947864,23405.330772711022,136036.79999999906,16.18672274514507,8563104.60630034,165362836.99947038,212636468.2261221
P_stationary,1,10259905.561453747,305627495.37249506,0.0,52684877.13249504,252942618.24,1.528883636944813,10.0,0.0019436561466371256,23174.666012473084,129600.0,14.052420619226538,8204967.626647715,161423578.73257276,215268437.36666185
P_stationary,2,16032497.79568841,309608485.16494465,0.0,61361776.04494467,248246709.12,1.5927721758129434,10.0,0.0020585530111536902,23648.677449201394,133056.0,14.858290503941953,13652481.8557179,164880905.23143652,0.0
P_stationary,3,9889908.708447088,321233028.2192822,0.0,66035957.49928218,255197070.72000003,1.5934016676347225,10.0,0.0018973771704409903,24514.119980103955,131716.79999999906,14.412137178826978,7990794.390001746,171589189.50988477,0.0
P_stationary,4,11896078.023586173,321205224.03213674,0.0,72314800.35213675,248890423.68,1.562761227693864,10.0,0.00206325235676728,24335.572697335916,129600.0,15.186164044495666,10158379.461255431,172030257.01407796,0.0
P_truck,0,30160788.482698925,287728911.4640753,0.0,35590383.46407528,252138528.0,1.5324871026890454,10.0,0.00213358889947864,21890.51365368802,129600.0,15.29297448523685,29616490.18306949,148662708.17244324,264762415.3825959
P_truck,1,24975200.711734254,290970822.6998594,0.0,38028204.45985938,252942618.24,1.528883636944813,10.0,0.0019436561466371256,22063.301690920485,121648.61670600678,13.817821387049566,24578865.73998897,147731454.18429914,262327272.1756845
P_truck,2,39412229.75018724,286282691.6083555,0.0,38035982.488355525,248246709.12,1.5927721758129434,10.0,0.0020585530111536902,21866.9944705435,123552.0,14.384767475515849,39060739.61799937,144067022.06137365,251927367.38793832
P_truck,3,33243886.133857526,297942341.2490858,0.0,42745270.52908577,255197070.72000003,1.593401667634723,10.0,0.0018973771704409903,22736.74765331851,126144.0,13.774388280843171,32975512.094846807,150880776.53770277,261530308.0684521
P_truck,4,35959748.18529318,297185517.4903773,0.0,48295093.81037733,248890423.68,1.5627612276938636,10.0,0.00206325235676728,22515.76009473273,124039.00544256605,14.878089993610848,35675758.406349264,149724514.58721268,248106523.0300952
