Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,115045.062104592,60104.0,18.658527270122175,18745.031282783777
P_OGI,1,122463.7993478016,66904.0,19.511305252277108,19953.813816851063
P_OGI,2,101540.01506976,64304.0,22.617402873080515,16544.56718191484
P_OGI,3,99993.2995969344,60704.0,21.681452744724375,16292.550890269724
P_OGI,4,127012.5550774656,66704.0,18.75630100372948,20694.971819554165
P_stationary,0,244416.79401462723,265750.0,38.8315028303801,39824.39894444659
P_stationary,1,238459.1910452064,265950.0,39.83161330071628,38853.688407294896
P_stationary,2,245357.2916845344,267950.0,39.002887549993524,39977.64027372474
P_stationary,3,218794.3194951072,262150.0,42.79133033071898,35649.56451327319
P_stationary,4,254891.42283072963,268350.0,37.600043441999794,41531.09753056132
P_truck,0,125033.465407104,57300.0,16.36704673237266,20372.506021338202
P_truck,1,133356.5016115968,64900.0,17.380908428506494,21728.63179646377
P_truck,2,110606.9138182368,61500.0,19.857968146891967,18021.895261615595
P_truck,3,113683.362525072,58100.0,18.25245096477837,18523.160819602577
P_truck,4,139876.5263066208,65500.0,16.723933429386204,22790.981319658735
